county,age_band,sex,count
0,0-15,male,2191.61
0,0-15,female,2271.972
0,16-24,male,986.596
0,16-24,female,1026.211
0,25-44,male,2125.637
0,25-44,female,2111.37
0,45-64,male,2457.41
0,45-64,female,2550.976
0,65+,male,909.079
0,65+,female,919.322
1,0-15,male,201.756
1,0-15,female,212.833
1,16-24,male,96.666
1,16-24,female,117.909
1,25-44,male,236.687
1,25-44,female,204.088
1,45-64,male,252.27
1,45-64,female,247.006
1,65+,male,100.567
1,65+,female,94.541
2,0-15,male,609.488
2,0-15,female,643.994
2,16-24,male,253.668
2,16-24,female,272.882
2,25-44,male,565.991
2,25-44,female,590.418
2,45-64,male,644.808
2,45-64,female,716.947
2,65+,male,256.56
2,65+,female,254.603
3,0-15,male,250.693
3,0-15,female,262.789
3,16-24,male,116.04
3,16-24,female,96.551
3,25-44,male,242.852
3,25-44,female,240.802
3,45-64,male,356.208
3,45-64,female,357.056
3,65+,male,145.401
3,65+,female,131.227
4,0-15,male,386.255
4,0-15,female,369.84
4,16-24,male,168.031
4,16-24,female,188.259
4,25-44,male,358.042
4,25-44,female,382.469
4,45-64,male,470.411
4,45-64,female,425.437
4,65+,male,212.669
4,65+,female,184.237
5,0-15,male,220.138
5,0-15,female,249.546
5,16-24,male,109.928
5,16-24,female,97.567
5,25-44,male,261.178
5,25-44,female,247.926
5,45-64,male,350.092
5,45-64,female,360.105
5,65+,male,132.16
5,65+,female,135.298
6,0-15,male,349.537
6,0-15,female,324.975
6,16-24,male,139.491
6,16-24,female,148.517
6,25-44,male,337.62
6,25-44,female,290.764
6,45-64,male,393.966
6,45-64,female,428.42
6,65+,male,137.286
6,65+,female,153.661
7,0-15,male,149.765
7,0-15,female,173.061
7,16-24,male,73.22
7,16-24,female,73.077
7,25-44,male,166.369
7,25-44,female,157.191
7,45-64,male,204.341
7,45-64,female,190.929
7,65+,male,73.046
7,65+,female,75.167
8,0-15,male,277.163
8,0-15,female,262.783
8,16-24,male,129.276
8,16-24,female,120.988
8,25-44,male,206.187
8,25-44,female,225.522
8,45-64,male,309.358
8,45-64,female,356.03
8,65+,male,147.435
8,65+,female,120.023
9,0-15,male,124.264
9,0-15,female,125.156
9,16-24,male,43.67
9,16-24,female,56.764
9,25-44,male,103.193
9,25-44,female,100.124
9,45-64,male,175.776
9,45-64,female,150.144
9,65+,male,68.952
9,65+,female,67.0
10,0-15,male,502.467
10,0-15,female,460.596
10,16-24,male,232.24
10,16-24,female,252.471
10,25-44,male,467.121
10,25-44,female,493.584
10,45-64,male,614.143
10,45-64,female,602.776
10,65+,male,243.277
10,65+,female,208.733
11,0-15,male,108.972
11,0-15,female,100.699
11,16-24,male,48.753
11,16-24,female,39.444
11,25-44,male,109.286
11,25-44,female,96.034
11,45-64,male,136.041
11,45-64,female,135.866
11,65+,male,57.743
11,65+,female,50.7
12,0-15,male,179.32
12,0-15,female,167.994
12,16-24,male,95.633
12,16-24,female,95.491
12,25-44,male,170.466
12,25-44,female,169.434
12,45-64,male,238.992
12,45-64,female,225.582
12,65+,male,80.186
12,65+,female,95.544
13,0-15,male,418.893
13,0-15,female,410.626
13,16-24,male,209.805
13,16-24,female,199.484
13,25-44,male,380.495
13,25-44,female,412.05
13,45-64,male,552.957
13,45-64,female,534.461
13,65+,male,218.804
13,65+,female,198.518
14,0-15,male,217.056
14,0-15,female,247.482
14,16-24,male,74.275
14,16-24,female,98.573
14,25-44,male,218.382
14,25-44,female,206.148
14,45-64,male,287.942
14,45-64,female,288.788
14,65+,male,153.532
14,65+,female,162.78
15,0-15,male,49.83
15,0-15,female,33.413
15,16-24,male,
15,16-24,female,22.096
15,25-44,male,24.694
15,25-44,female,29.771
15,45-64,male,41.246
15,45-64,female,48.196
15,65+,male,
15,65+,female,
16,0-15,male,276.153
16,0-15,female,283.158
16,16-24,male,109.931
16,16-24,female,139.322
16,25-44,male,239.799
16,25-44,female,268.299
16,45-64,male,318.532
16,45-64,female,328.545
16,65+,male,120.962
16,65+,female,129.191
17,0-15,male,195.641
17,0-15,female,227.085
17,16-24,male,92.591
17,16-24,female,89.394
17,25-44,male,199.005
17,25-44,female,200.01
17,45-64,male,265.503
17,45-64,female,287.733
17,65+,male,87.327
17,65+,female,86.392
