county,age_band,sex,count
0,0-15,male,1001.212
0,0-15,female,996.123
0,16-24,male,372.116
0,16-24,female,376.313
0,25-44,male,906.892
0,25-44,female,867.248
0,45-64,male,1129.631
0,45-64,female,1148.067
0,65+,male,403.017
0,65+,female,396.819
1,0-15,male,727.998
1,0-15,female,702.543
1,16-24,male,355.691
1,16-24,female,280.463
1,25-44,male,695.817
1,25-44,female,685.709
1,45-64,male,791.199
1,45-64,female,741.41
1,65+,male,260.335
1,65+,female,309.123
2,0-15,male,139.781
2,0-15,female,158.114
2,16-24,male,70.273
2,16-24,female,62.269
2,25-44,male,132.081
2,25-44,female,138.274
2,45-64,male,181.498
2,45-64,female,172.455
2,65+,male,55.404
2,65+,female,75.668
3,0-15,male,187.702
3,0-15,female,165.302
3,16-24,male,79.465
3,16-24,female,74.515
3,25-44,male,191.2
3,25-44,female,183.135
3,45-64,male,274.234
3,45-64,female,253.988
3,65+,male,82.921
3,65+,female,98.095
4,0-15,male,329.402
4,0-15,female,296.818
4,16-24,male,115.174
4,16-24,female,113.275
4,25-44,male,352.238
4,25-44,female,328.896
4,45-64,male,423.086
4,45-64,female,420.149
4,65+,male,117.603
4,65+,female,128.706
5,0-15,male,864.532
5,0-15,female,800.379
5,16-24,male,312.954
5,16-24,female,307.99
5,25-44,male,698.943
5,25-44,female,697.999
5,45-64,male,896.175
5,45-64,female,902.394
5,65+,male,289.896
5,65+,female,298.97
6,0-15,male,214.208
6,0-15,female,234.578
6,16-24,male,114.101
6,16-24,female,107.114
6,25-44,male,203.448
6,25-44,female,231.024
6,45-64,male,278.342
6,45-64,female,236.711
6,65+,male,95.153
6,65+,female,78.759
7,0-15,male,234.577
7,0-15,female,228.47
7,16-24,male,121.23
7,16-24,female,93.876
7,25-44,male,214.651
7,25-44,female,212.696
7,45-64,male,243.722
7,45-64,female,294.758
7,65+,male,76.824
7,65+,female,85.888
8,0-15,male,409.94
8,0-15,female,431.328
8,16-24,male,190.57
8,16-24,female,197.835
8,25-44,male,376.762
8,25-44,female,366.658
8,45-64,male,469.015
8,45-64,female,463.022
8,65+,male,162.445
8,65+,female,173.549
9,0-15,male,44.964
9,0-15,female,72.459
9,16-24,male,23.38
9,16-24,female,28.616
9,25-44,male,44.4
9,25-44,female,44.484
9,45-64,male,48.987
9,45-64,female,69.474
9,65+,male,23.792
9,65+,female,
10,0-15,male,482.323
10,0-15,female,487.418
10,16-24,male,263.926
10,16-24,female,234.53
10,25-44,male,438.957
10,25-44,female,482.824
10,45-64,male,530.21
10,45-64,female,501.811
10,65+,male,177.751
10,65+,female,199.04
11,0-15,male,174.426
11,0-15,female,168.319
11,16-24,male,53.99
11,16-24,female,69.407
11,25-44,male,160.615
11,25-44,female,157.642
11,45-64,male,213.091
11,45-64,female,202.011
11,65+,male,66.614
11,65+,female,69.567
12,0-15,male,286.577
12,0-15,female,288.617
12,16-24,male,120.241
12,16-24,female,103.069
12,25-44,male,266.647
12,25-44,female,268.765
12,45-64,male,333.41
12,45-64,female,362.042
12,65+,male,123.692
12,65+,female,101.19
13,0-15,male,337.581
13,0-15,female,349.804
13,16-24,male,177.306
13,16-24,female,173.371
13,25-44,male,340.049
13,25-44,female,343.183
13,45-64,male,423.124
13,45-64,female,376.398
13,65+,male,170.569
13,65+,female,156.214
14,0-15,male,174.453
14,0-15,female,209.079
14,16-24,male,92.698
14,16-24,female,92.84
14,25-44,male,189.153
14,25-44,female,190.253
14,45-64,male,215.159
14,45-64,female,236.665
14,65+,male,57.459
14,65+,female,58.377
15,0-15,male,365.08
15,0-15,female,359.992
15,16-24,male,175.272
15,16-24,female,185.593
15,25-44,male,363.474
15,25-44,female,311.619
15,45-64,male,445.533
15,45-64,female,406.953
15,65+,male,121.691
15,65+,female,143.996
16,0-15,male,164.247
16,0-15,female,186.653
16,16-24,male,88.614
16,16-24,female,97.922
16,25-44,male,163.674
16,25-44,female,154.592
16,45-64,male,184.584
16,45-64,female,183.687
16,65+,male,78.835
16,65+,female,63.459
