county,age_band,sex,count
0,0-15,male,701.981
0,0-15,female,671.413
0,16-24,male,339.63
0,16-24,female,411.613
0,25-44,male,872.774
0,25-44,female,824.231
0,45-64,male,884.768
0,45-64,female,912.775
0,65+,male,309.35
0,65+,female,261.799
1,0-15,male,700.304
1,0-15,female,709.469
1,16-24,male,434.918
1,16-24,female,422.204
1,25-44,male,874.975
1,25-44,female,866.058
1,45-64,male,902.384
1,45-64,female,786.144
1,65+,male,272.979
1,65+,female,255.797
2,0-15,male,262.653
2,0-15,female,252.579
2,16-24,male,160.521
2,16-24,female,164.917
2,25-44,male,334.905
2,25-44,female,291.707
2,45-64,male,414.921
2,45-64,female,400.345
2,65+,male,176.376
2,65+,female,167.527
3,0-15,male,192.395
3,0-15,female,183.907
3,16-24,male,104.854
3,16-24,female,136.161
3,25-44,male,210.216
3,25-44,female,223.817
3,45-64,male,314.881
3,45-64,female,311.175
3,65+,male,96.672
3,65+,female,110.028
4,0-15,male,289.547
4,0-15,female,282.945
4,16-24,male,164.124
4,16-24,female,138.89
4,25-44,male,371.409
4,25-44,female,365.13
4,45-64,male,480.589
4,45-64,female,521.008
4,65+,male,216.893
4,65+,female,188.508
5,0-15,male,126.065
5,0-15,female,149.371
5,16-24,male,50.997
5,16-24,female,76.497
5,25-44,male,206.948
5,25-44,female,172.79
5,45-64,male,318.91
5,45-64,female,327.724
5,65+,male,116.825
5,65+,female,112.452
6,0-15,male,367.537
6,0-15,female,389.556
6,16-24,male,205.457
6,16-24,female,217.0
6,25-44,male,429.999
6,25-44,female,426.82
6,45-64,male,563.232
6,45-64,female,527.165
6,65+,male,184.809
6,65+,female,211.585
7,0-15,male,193.149
7,0-15,female,196.511
7,16-24,male,115.471
7,16-24,female,97.27
7,25-44,male,209.884
7,25-44,female,222.657
7,45-64,male,265.109
7,45-64,female,267.296
7,65+,male,96.453
7,65+,female,88.595
8,0-15,male,194.46
8,0-15,female,222.129
8,16-24,male,133.797
8,16-24,female,102.558
8,25-44,male,280.781
8,25-44,female,258.002
8,45-64,male,294.324
8,45-64,female,303.479
8,65+,male,104.034
8,65+,female,111.037
9,0-15,male,288.23
9,0-15,female,305.114
9,16-24,male,190.566
9,16-24,female,156.659
9,25-44,male,365.825
9,25-44,female,340.179
9,45-64,male,398.254
9,45-64,female,356.438
9,65+,male,126.512
9,65+,female,123.202
10,0-15,male,191.016
10,0-15,female,202.107
10,16-24,male,132.211
10,16-24,female,133.376
10,25-44,male,272.367
10,25-44,female,214.565
10,45-64,male,316.56
10,45-64,female,331.315
10,65+,male,100.324
10,65+,female,137.514
11,0-15,male,541.066
11,0-15,female,560.202
11,16-24,male,249.324
11,16-24,female,278.583
11,25-44,male,628.856
11,25-44,female,606.586
11,45-64,male,838.4
11,45-64,female,819.154
11,65+,male,281.134
11,65+,female,294.737
12,0-15,male,316.121
12,0-15,female,305.285
12,16-24,male,185.865
12,16-24,female,185.796
12,25-44,male,373.449
12,25-44,female,340.178
12,45-64,male,454.721
12,45-64,female,458.236
12,65+,male,176.528
12,65+,female,153.815
13,0-15,male,206.518
13,0-15,female,221.905
13,16-24,male,114.468
13,16-24,female,108.895
13,25-44,male,276.778
13,25-44,female,250.632
13,45-64,male,289.705
13,45-64,female,313.865
13,65+,male,121.32
13,65+,female,108.172
14,0-15,male,203.872
14,0-15,female,176.101
14,16-24,male,108.492
14,16-24,female,109.58
14,25-44,male,210.54
14,25-44,female,237.427
14,45-64,male,315.378
14,45-64,female,348.806
14,65+,male,108.746
14,65+,female,138.866
15,0-15,male,492.652
15,0-15,female,527.562
15,16-24,male,280.887
15,16-24,female,290.802
15,25-44,male,606.021
15,25-44,female,603.845
15,45-64,male,680.647
15,45-64,female,754.208
15,65+,male,253.688
15,65+,female,222.562
16,0-15,male,612.71
16,0-15,female,556.62
16,16-24,male,312.548
16,16-24,female,322.023
16,25-44,male,649.492
16,25-44,female,647.409
16,45-64,male,770.904
16,45-64,female,847.15
16,65+,male,299.676
16,65+,female,286.632
