county,age_band,sex,count
0,0-15,male,596.353
0,0-15,female,599.911
0,16-24,male,314.107
0,16-24,female,315.136
0,25-44,male,574.884
0,25-44,female,574.93
0,45-64,male,639.693
0,45-64,female,663.749
0,65+,male,270.164
0,65+,female,264.224
1,0-15,male,574.857
1,0-15,female,529.014
1,16-24,male,297.472
1,16-24,female,278.567
1,25-44,male,532.911
1,25-44,female,509.681
1,45-64,male,614.905
1,45-64,female,618.31
1,65+,male,253.885
1,65+,female,276.721
2,0-15,male,171.604
2,0-15,female,173.552
2,16-24,male,93.335
2,16-24,female,95.767
2,25-44,male,177.222
2,25-44,female,184.723
2,45-64,male,190.604
2,45-64,female,203.131
2,65+,male,75.262
2,65+,female,75.61
3,0-15,male,538.308
3,0-15,female,496.344
3,16-24,male,288.679
3,16-24,female,279.428
3,25-44,male,539.508
3,25-44,female,550.464
3,45-64,male,684.772
3,45-64,female,708.944
3,65+,male,363.194
3,65+,female,309.584
4,0-15,male,868.805
4,0-15,female,830.901
4,16-24,male,468.452
4,16-24,female,457.967
4,25-44,male,880.886
4,25-44,female,882.265
4,45-64,male,1009.286
4,45-64,female,1021.35
4,65+,male,431.675
4,65+,female,469.52
5,0-15,male,182.872
5,0-15,female,183.799
5,16-24,male,99.373
5,16-24,female,99.991
5,25-44,male,188.497
5,25-44,female,189.907
5,45-64,male,225.006
5,45-64,female,223.308
5,65+,male,106.948
5,65+,female,99.874
6,0-15,male,438.893
6,0-15,female,441.118
6,16-24,male,238.496
6,16-24,female,239.978
6,25-44,male,452.393
6,25-44,female,455.777
6,45-64,male,540.015
6,45-64,female,535.94
6,65+,male,256.676
6,65+,female,239.697
7,0-15,male,804.418
7,0-15,female,769.323
7,16-24,male,433.735
7,16-24,female,424.027
7,25-44,male,815.604
7,25-44,female,816.881
7,45-64,male,934.488
7,45-64,female,945.658
7,65+,male,399.684
7,65+,female,434.724
8,0-15,male,208.212
8,0-15,female,199.128
8,16-24,male,112.266
8,16-24,female,109.753
8,25-44,male,211.108
8,25-44,female,211.438
8,45-64,male,241.879
8,45-64,female,244.77
8,65+,male,103.452
8,65+,female,112.522
9,0-15,male,419.917
9,0-15,female,422.423
9,16-24,male,221.176
9,16-24,female,221.9
9,25-44,male,404.8
9,25-44,female,404.832
9,45-64,male,450.435
9,45-64,female,467.374
9,65+,male,190.234
9,65+,female,186.051
10,0-15,male,129.61
10,0-15,female,123.955
10,16-24,male,69.885
10,16-24,female,68.32
10,25-44,male,131.412
10,25-44,female,131.618
10,45-64,male,150.567
10,45-64,female,152.367
10,65+,male,64.398
10,65+,female,70.044
11,0-15,male,218.247
11,0-15,female,208.725
11,16-24,male,117.676
11,16-24,female,115.043
11,25-44,male,221.281
11,25-44,female,221.628
11,45-64,male,253.536
11,45-64,female,256.566
11,65+,male,108.438
11,65+,female,117.945
12,0-15,male,247.724
12,0-15,female,250.536
12,16-24,male,134.737
12,16-24,female,138.247
12,25-44,male,255.834
12,25-44,female,266.663
12,45-64,male,275.152
12,45-64,female,293.236
12,65+,male,108.646
12,65+,female,109.148
13,0-15,male,515.192
13,0-15,female,518.267
13,16-24,male,271.359
13,16-24,female,272.247
13,25-44,male,496.645
13,25-44,female,496.685
13,45-64,male,552.635
13,45-64,female,573.417
13,65+,male,233.396
13,65+,female,228.265
14,0-15,male,321.098
14,0-15,female,307.089
14,16-24,male,173.133
14,16-24,female,169.258
14,25-44,male,325.563
14,25-44,female,326.073
14,45-64,male,373.018
14,45-64,female,377.477
14,65+,male,159.541
14,65+,female,173.528
15,0-15,male,298.47
15,0-15,female,301.859
15,16-24,male,162.338
15,16-24,female,166.568
15,25-44,male,308.242
15,25-44,female,321.289
15,45-64,male,331.518
15,45-64,female,353.306
15,65+,male,130.903
15,65+,female,131.508
16,0-15,male,772.752
16,0-15,female,776.67
16,16-24,male,419.916
16,16-24,female,422.525
16,25-44,male,796.52
16,25-44,female,802.479
16,45-64,male,950.795
16,45-64,female,943.621
16,65+,male,451.925
16,65+,female,422.03
17,0-15,male,116.231
17,0-15,female,111.16
17,16-24,male,62.671
17,16-24,female,61.268
17,25-44,male,117.847
17,25-44,female,118.032
17,45-64,male,135.025
17,45-64,female,136.639
17,65+,male,57.751
17,65+,female,62.814
