estimand,level,unit,estimate,lower,upper
children_under_16,county,0,2005.95992729777,1965.8407287518146,2046.0791258437255
children_under_16,county,1,1667.896678296198,1634.538744730274,1701.254611862122
children_under_16,county,2,1715.1467190997637,1680.8437847177684,1749.449653481759
children_under_16,county,3,357.85041212969765,350.69340388710367,365.0074203722916
children_under_16,county,4,2605.835955592806,2553.71923648095,2657.952674704662
children_under_16,county,5,707.2027043339035,693.0586502472254,721.3467584205816
children_under_16,county,6,784.0770767433736,768.3955352085061,799.7586182782411
children_under_16,county,7,662.3601457368529,649.1129428221159,675.60734865159
children_under_16,county,8,210.25948258681208,206.05429293507584,214.46467223854833
children_under_16,county,9,415.72331914703494,407.40885276409426,424.0377855299756
children_under_16,county,10,914.4402094304644,896.1514052418551,932.7290136190737
children_under_16,county,11,670.5672026559549,657.1558586028358,683.9785467090741
children_under_16,county,12,410.3649031662346,402.15760510290994,418.5722012295593
children_under_16,county,13,753.5552591986843,738.4841540147106,768.626364382658
children_under_16,county,14,216.19920505448152,211.8752209533919,220.52318915557115
children_under_16,county,15,430.7176821616777,422.1033285184442,439.33203580491124
children_under_16,county,16,257.25057901016373,252.10556742996044,262.395590590367
children_under_16,county,17,758.1867273343432,743.0229927876563,773.3504618810301
children_under_16,nation,0,15543.594188976216,15232.722305196692,15854.46607275574
children_under_16,state,0,2005.95992729777,1965.8407287518146,2046.0791258437255
children_under_16,state,1,4161.980369238616,4078.7407618538437,4245.219976623388
children_under_16,state,2,3491.9338136497518,3422.0951373767566,3561.772489922747
children_under_16,state,3,1141.9274888730713,1119.08893909561,1164.7660386505327
children_under_16,state,4,2605.835955592806,2553.71923648095,2657.952674704662
children_under_16,state,5,2135.956634324202,2093.2375016377177,2178.675767010686
elders_65_plus,county,0,774.9029801841273,759.4049205804447,790.4010397878099
elders_65_plus,county,1,679.9801294738243,666.3805268843478,693.5797320633008
elders_65_plus,county,2,749.1685491657984,734.1851781824824,764.1519201491143
elders_65_plus,county,3,169.763220685546,166.36795627183508,173.15848509925692
elders_65_plus,county,4,1134.6700289064893,1111.9766283283595,1157.363429484619
elders_65_plus,county,5,367.2832251766325,359.9375606730999,374.6288896801652
elders_65_plus,county,6,398.04040328559836,390.0795952198864,406.0012113513103
elders_65_plus,county,7,318.1503390526945,311.7873322716406,324.5133458337484
elders_65_plus,county,8,143.04439013932114,140.1835023365347,145.90527794210757
elders_65_plus,county,9,187.23086788545058,183.48625052774156,190.9754852431596
elders_65_plus,county,10,280.2051121832253,274.6010099395608,285.8092144268898
elders_65_plus,county,11,279.0151205194719,273.43481810908247,284.59542292986134
elders_65_plus,county,12,226.6883308475749,222.15456423062338,231.2220974645264
elders_65_plus,county,13,298.3902125665944,292.42240831526254,304.3580168179263
elders_65_plus,county,14,103.27734047373916,101.21179366426438,105.34288728321394
