estimand,level,unit,sex,age_band,estimate,lower,upper
children_under_16,county,0,,,1293.349921352291,775.6767421879821,1811.0231005165997
children_under_16,county,1,,,1148.2752574337776,500.6055051829816,1795.9450096845735
children_under_16,county,2,,,897.6578975772588,343.00656940834665,1452.309225746171
children_under_16,county,3,,,1530.1678964396026,1202.4716107803063,1857.864182098899
children_under_16,county,4,,,902.2527080530343,264.9039759977121,1539.6014401083567
children_under_16,county,5,,,996.1311182764233,773.42842263345,1218.8338139193966
children_under_16,county,6,,,565.9090293911913,449.27431939256735,682.5437393898153
children_under_16,county,7,,,1083.0463006307298,616.0848560495397,1550.0077452119199
children_under_16,county,8,,,902.0215834295908,416.454642457841,1387.5885244013407
children_under_16,county,9,,,696.261884972471,552.7728918802808,839.7508780646612
children_under_16,county,10,,,894.2536478355673,277.0902688571057,1511.417026814029
children_under_16,county,11,,,1310.5654885101249,918.6273781235261,1702.5035988967236
children_under_16,county,12,,,1026.507516531027,764.2015153605071,1288.813517701547
children_under_16,county,13,,,276.26302408479773,190.92032366060815,361.60572450898735
children_under_16,county,14,,,801.0658364957291,543.8001026425868,1058.3315703488713
children_under_16,county,15,,,1153.462784498289,626.6035835257467,1680.3219854708314
children_under_16,county,16,,,787.7746652369415,625.3622776661333,950.1870528077496
children_under_16,county,17,,,687.3848501715945,298.2489470431529,1076.5207533000362
children_under_16,nation,0,,,16952.35141092044,14245.779267020858,19658.923554820023
children_under_16,state,0,,,5790.7980876046995,4429.115723233926,7152.480451975473
children_under_16,state,1,,,3891.1444755332523,2318.1528062555844,5464.13614481092
children_under_16,state,2,,,897.6578975772588,361.7511617516749,1433.564633402843
children_under_16,state,3,,,3580.113476040206,3101.4417029568863,4058.785249123526
children_under_16,state,4,,,1796.5063558886018,816.0825964322362,2776.9301153449674
children_under_16,state,5,,,996.1311182764233,839.8511587728406,1152.411077780006
elders_65_plus,county,0,,,658.2612797050595,394.78717748422287,921.735381925896
elders_65_plus,county,1,,,572.6788485863577,249.66677845596206,895.6909187167535
elders_65_plus,county,2,,,605.1214915111276,231.224665252421,979.0183177698342
elders_65_plus,county,3,,,830.7296886990762,652.8230459005904,1008.636331497562
elders_65_plus,county,4,,,456.4071771478854,134.00245277319829,778.8119015225725
elders_65_plus,county,5,,,504.95099592985474,392.06028716878467,617.8417046909249
elders_65_plus,county,6,,,344.366180770235,273.3917881709865,415.34057336948354
elders_65_plus,county,7,,,676.7257128391354,384.9516527010161,968.4997729772548
elders_65_plus,county,8,,,521.8354286507591,240.9263712230778,802.7444860784404
