county,age_band,sex,count
0,0-15,male,396.436
0,0-15,female,404.488
0,16-24,male,254.52
0,16-24,female,288.086
0,25-44,male,472.16
0,25-44,female,460.986
0,45-64,male,453.415
0,45-64,female,416.898
0,65+,male,160.395
0,65+,female,131.829
1,0-15,male,766.487
1,0-15,female,768.436
1,16-24,male,329.07
1,16-24,female,366.712
1,25-44,male,829.017
1,25-44,female,825.987
1,45-64,male,1008.945
1,45-64,female,999.913
1,65+,male,300.08
1,65+,female,325.489
2,0-15,male,559.58
2,0-15,female,626.699
2,16-24,male,334.063
2,16-24,female,313.658
2,25-44,male,658.749
2,25-44,female,637.39
2,45-64,male,738.834
2,45-64,female,707.403
2,65+,male,266.394
2,65+,female,234.774
3,0-15,male,327.072
3,0-15,female,271.985
3,16-24,male,154.66
3,16-24,female,129.162
3,25-44,male,356.957
3,25-44,female,333.564
3,45-64,male,348.367
3,45-64,female,372.952
3,65+,male,110.446
3,65+,female,117.52
4,0-15,male,446.386
4,0-15,female,444.256
4,16-24,male,268.805
4,16-24,female,232.106
4,25-44,male,491.566
4,25-44,female,492.612
4,45-64,male,561.429
4,45-64,female,550.369
4,65+,male,178.748
4,65+,female,176.658
5,0-15,male,318.995
5,0-15,female,316.863
5,16-24,male,167.936
5,16-24,female,221.868
5,25-44,male,380.456
5,25-44,female,370.301
5,45-64,male,469.643
5,45-64,female,500.337
5,65+,male,159.356
5,65+,female,160.321
6,0-15,male,470.866
6,0-15,female,490.121
6,16-24,male,270.863
6,16-24,female,243.329
6,25-44,male,525.215
6,25-44,female,496.729
6,45-64,male,643.968
6,45-64,female,592.173
6,65+,male,205.242
6,65+,female,214.355
7,0-15,male,353.652
7,0-15,female,370.869
7,16-24,male,162.863
7,16-24,female,177.08
7,25-44,male,366.238
7,25-44,female,401.907
7,45-64,male,554.211
7,45-64,female,579.813
7,65+,male,177.701
7,65+,female,186.813
8,0-15,male,374.012
8,0-15,female,371.881
8,16-24,male,221.922
8,16-24,female,196.424
8,25-44,male,379.468
8,25-44,female,383.57
8,45-64,male,512.45
8,45-64,female,482.043
8,65+,male,175.661
8,65+,female,180.699
9,0-15,male,430.088
9,0-15,female,421.847
9,16-24,male,223.995
9,16-24,female,206.644
9,25-44,male,500.725
9,25-44,female,474.276
9,45-64,male,604.192
9,45-64,female,567.673
9,65+,male,182.819
9,65+,female,189.895
10,0-15,male,106.942
10,0-15,female,139.428
10,16-24,male,59.864
10,16-24,female,76.115
10,25-44,male,120.515
10,25-44,female,139.891
10,45-64,male,201.494
10,45-64,female,202.662
10,65+,male,73.71
10,65+,female,71.618
11,0-15,male,243.54
11,0-15,female,253.626
11,16-24,male,146.498
11,16-24,female,137.293
11,25-44,male,295.825
11,25-44,female,281.597
11,45-64,male,364.621
11,45-64,female,345.419
11,65+,male,111.451
11,65+,female,121.58
12,0-15,male,75.293
12,0-15,female,60.937
12,16-24,male,26.217
12,16-24,female,41.449
12,25-44,male,70.528
12,25-44,female,66.485
12,45-64,male,95.481
12,45-64,female,94.614
12,65+,male,21.742
12,65+,female,28.813
13,0-15,male,136.499
13,0-15,female,142.51
13,16-24,male,73.116
13,16-24,female,95.477
13,25-44,male,163.313
13,25-44,female,173.525
13,45-64,male,244.299
13,45-64,female,211.862
13,65+,male,73.722
13,65+,female,77.739
14,0-15,male,58.987
14,0-15,female,50.74
14,16-24,male,23.154
14,16-24,female,21.076
14,25-44,male,57.275
14,25-44,female,47.122
14,45-64,male,74.077
14,45-64,female,74.229
14,65+,male,31.918
14,65+,female,35.934
15,0-15,male,288.387
15,0-15,female,300.51
15,16-24,male,160.776
15,16-24,female,168.883
15,25-44,male,317.255
15,25-44,female,351.906
15,45-64,male,374.859
15,45-64,female,420.829
15,65+,male,108.414
15,65+,female,121.598
16,0-15,male,99.777
16,0-15,female,106.805
16,16-24,male,50.679
16,16-24,female,50.638
16,25-44,male,79.742
16,25-44,female,101.155
16,45-64,male,160.711
16,45-64,female,157.807
16,65+,male,46.2
16,65+,female,58.363
