estimand,level,unit,sex,age_band,estimate,lower,upper
children_under_16,county,0,,,1435.3592644210428,1054.258746379097,1816.4597824629886
children_under_16,county,1,,,1395.8269261879911,1030.491886121756,1761.1619662542264
children_under_16,county,2,,,505.06669462597813,374.1133135597407,636.0200756922156
children_under_16,county,3,,,354.7663783876169,264.33700290326584,445.19575387196795
children_under_16,county,4,,,566.0459168354231,413.3463736479838,718.7454600228624
children_under_16,county,5,,,287.6141600614362,214.3000109591841,360.92830916368837
children_under_16,county,6,,,705.7112841889793,515.3348721121305,896.0876962658282
children_under_16,county,7,,,375.8502635076887,278.40003900334546,473.3004880120319
children_under_16,county,8,,,410.9168167909843,303.36601023346304,518.4676233485055
children_under_16,county,9,,,575.0318350610187,425.9379355360703,724.125734585967
children_under_16,county,10,,,405.62568342685796,297.9284943559072,513.3228724978087
children_under_16,county,11,,,1112.0270709108931,820.9720361613674,1403.0821056604188
children_under_16,county,12,,,661.1317521825863,485.5954530161257,836.6680513490469
children_under_16,county,13,,,425.12034618540025,314.8954050333133,535.3452873374872
children_under_16,county,14,,,359.49192080593133,266.2830773077574,452.70076430410523
children_under_16,county,15,,,1043.1438085951645,766.1799461657706,1320.1076710245584
children_under_16,county,16,,,1115.6102152049082,831.2429775217568,1399.9774528880596
children_under_16,nation,0,,,11734.340337379901,11021.291068266255,12447.389606493547
children_under_16,state,0,,,3545.2605086256513,3168.3836949289685,3922.137322322334
children_under_16,state,1,,,2918.7708138898684,2637.139403997937,3200.4022237818
children_under_16,state,2,,,2240.561060186017,2039.7650119957846,2441.35710837625
children_under_16,state,3,,,1470.3765935925248,1358.6000411212237,1582.153146063826
children_under_16,state,4,,,1271.7572010244023,1123.5605562433175,1419.9538458054872
children_under_16,state,5,,,287.6141600614362,265.74410171822086,309.4842184046516
elders_65_plus,county,0,,,581.7542351286138,427.293365382504,736.2151048747236
elders_65_plus,county,1,,,564.5386030200799,416.77978759406193,712.2974184460979
elders_65_plus,county,2,,,325.3797550240868,241.01549283003675,409.7440172181369
elders_65_plus,county,3,,,200.39226771799466,149.3126031116948,251.4719323242945
elders_65_plus,county,4,,,405.17198975120664,295.8706488047909,514.4733306976224
elders_65_plus,county,5,,,200.47425247063623,149.37245959070552,251.57604535056694
elders_65_plus,county,6,,,373.48882679194037,272.7345036169112,474.24314996696955
elders_65_plus,county,7,,,172.27541541600775,127.60795196343653,216.94287886857896
elders_65_plus,county,8,,,228.7544199843841,168.88166382645636,288.62717614231184
elders_65_plus,county,9,,,233.58030515851885,173.01774770530315,294.1428626117346
elders_65_plus,county,10,,,239.1676431968836,175.6665288901682,302.668757503599
elders_65_plus,county,11,,,627.028871523252,462.9142426944186,791.1435003520853
elders_65_plus,county,12,,,342.5333784534654,251.5877516609096,433.4790052460212
elders_65_plus,county,13,,,219.79428112369288,162.80615547924612,276.78240676813965
elders_65_plus,county,14,,,226.10760142822926,167.48256198916886,284.73264086728966
elders_65_plus,county,15,,,474.5843723176545,348.5780444051635,600.5907002301456
elders_65_plus,county,16,,,575.22226085958,428.5990378511284,721.8454838680317
elders_65_plus,nation,0,,,5990.248479366227,5627.445728427805,6353.051230304649
elders_65_plus,state,0,,,1638.0396290966175,1463.9087987610646,1812.1704594321704
elders_65_plus,state,1,,,1420.321894527716,1283.2754173762175,1557.3683716792145
elders_65_plus,state,2,,,1177.1373581505356,1071.6439021167623,1282.630814184309
elders_65_plus,state,3,,,775.6145285775749,716.6530907875226,834.5759663676272
elders_65_plus,state,4,,,778.660816543147,687.9242196980548,869.3974133882392
elders_65_plus,state,5,,,200.47425247063623,185.23027562016142,215.71822932111104
households,county,0,,,3024.950721646075,2232.196903195661,3817.7045400964894
households,county,1,,,3070.7703915146267,2242.7285917022573,3898.812191326996
households,county,2,,,1511.5199841291658,1108.8725703073596,1914.167397950972
households,county,3,,,949.0251772315054,701.8617899947014,1196.1885644683093
households,county,4,,,1838.4437456125759,1350.940758332505,2325.9467328926467
households,county,5,,,1030.2496438856142,761.9795322824275,1298.519755488801
households,county,6,,,1853.4900871865034,1361.9972381103175,2344.9829362626892
households,county,7,,,1005.3434892071618,737.5342903992002,1273.1526880151234
households,county,8,,,1151.077270880987,840.6860746726389,1461.4684670893353
households,county,9,,,1455.613132051688,1067.858508031059,1843.3677560723168
households,county,10,,,1222.4205489087499,902.0587820326524,1542.7823157848475
households,county,11,,,2839.3550298278046,2073.715027663638,3604.9950319919712
households,county,12,,,1765.2434902967398,1302.6232210098506,2227.863759583629
households,county,13,,,1175.4879567590162,862.3546930659236,1488.621220452109
