county,age_band,sex,count
0,0-15,male,184.308
0,0-15,female,183.078
0,16-24,male,114.571
0,16-24,female,113.436
0,25-44,male,247.646
0,25-44,female,244.513
0,45-64,male,255.27
0,45-64,female,249.567
0,65+,male,95.546
0,65+,female,94.659
1,0-15,male,690.354
1,0-15,female,698.99
1,16-24,male,409.505
1,16-24,female,420.554
1,25-44,male,849.045
1,25-44,female,883.368
1,45-64,male,1052.764
1,45-64,female,1049.996
1,65+,male,385.509
1,65+,female,413.121
2,0-15,male,391.623
2,0-15,female,430.571
2,16-24,male,249.536
2,16-24,female,261.421
2,25-44,male,550.575
2,25-44,female,553.603
2,45-64,male,616.702
2,45-64,female,580.379
2,65+,male,242.089
2,65+,female,228.218
3,0-15,male,318.46
3,0-15,female,276.967
3,16-24,male,183.945
3,16-24,female,170.585
3,25-44,male,371.825
3,25-44,female,365.807
3,45-64,male,369.657
3,45-64,female,360.089
3,65+,male,135.517
3,65+,female,135.407
4,0-15,male,337.211
4,0-15,female,319.218
4,16-24,male,200.895
4,16-24,female,195.067
4,25-44,male,418.197
4,25-44,female,415.448
4,45-64,male,471.5
4,45-64,female,453.454
4,65+,male,160.821
4,65+,female,168.974
5,0-15,male,307.424
5,0-15,female,318.584
5,16-24,male,192.096
5,16-24,female,191.586
5,25-44,male,417.044
5,25-44,female,402.249
5,45-64,male,487.623
5,45-64,female,484.784
5,65+,male,179.153
5,65+,female,174.833
6,0-15,male,772.994
6,0-15,female,767.836
6,16-24,male,480.514
6,16-24,female,475.756
6,25-44,male,1038.634
6,25-44,female,1025.495
6,45-64,male,1070.611
6,45-64,female,1046.693
6,65+,male,400.721
6,65+,female,397.003
7,0-15,male,388.527
7,0-15,female,393.388
7,16-24,male,230.467
7,16-24,female,236.685
7,25-44,male,477.838
7,25-44,female,497.155
7,45-64,male,592.49
7,45-64,female,590.932
7,65+,male,216.962
7,65+,female,232.502
8,0-15,male,298.928
8,0-15,female,296.933
8,16-24,male,185.821
8,16-24,female,183.981
8,25-44,male,401.654
8,25-44,female,396.573
8,45-64,male,414.02
8,45-64,female,404.771
8,65+,male,154.964
8,65+,female,153.526
9,0-15,male,609.499
9,0-15,female,576.977
9,16-24,male,363.112
9,16-24,female,352.578
9,25-44,male,755.88
9,25-44,female,750.911
9,45-64,male,852.223
9,45-64,female,819.606
9,65+,male,290.679
9,65+,female,305.416
10,0-15,male,274.613
10,0-15,female,301.925
10,16-24,male,174.98
10,16-24,female,183.313
10,25-44,male,386.074
10,25-44,female,388.197
10,45-64,male,432.444
10,45-64,female,406.973
10,65+,male,169.757
10,65+,female,160.031
11,0-15,male,317.596
11,0-15,female,349.182
11,16-24,male,202.368
11,16-24,female,212.006
11,25-44,male,446.503
11,25-44,female,448.958
11,45-64,male,500.131
11,45-64,female,470.673
11,65+,male,196.328
11,65+,female,185.079
12,0-15,male,150.381
12,0-15,female,149.377
12,16-24,male,93.481
12,16-24,female,92.555
12,25-44,male,202.059
12,25-44,female,199.503
12,45-64,male,208.28
12,45-64,female,203.627
12,65+,male,77.958
12,65+,female,77.234
13,0-15,male,224.426
13,0-15,female,232.573
13,16-24,male,140.235
13,16-24,female,139.862
13,25-44,male,304.451
13,25-44,female,293.651
13,45-64,male,355.975
13,45-64,female,353.902
13,65+,male,130.786
13,65+,female,127.632
14,0-15,male,94.286
14,0-15,female,97.708
14,16-24,male,58.915
14,16-24,female,58.759
14,25-44,male,127.905
14,25-44,female,123.368
14,45-64,male,149.552
14,45-64,female,148.681
14,65+,male,54.945
14,65+,female,53.62
15,0-15,male,248.994
15,0-15,female,258.032
15,16-24,male,155.586
15,16-24,female,155.172
15,25-44,male,337.778
15,25-44,female,325.796
15,45-64,male,394.943
15,45-64,female,392.643
15,65+,male,145.103
15,65+,female,141.603
16,0-15,male,96.996
16,0-15,female,98.21
16,16-24,male,57.536
16,16-24,female,59.089
16,25-44,male,119.293
16,25-44,female,124.115
16,45-64,male,147.916
16,45-64,female,147.527
16,65+,male,54.165
16,65+,female,58.044
