county,age_band,sex,count
0,0-15,male,1090.94
0,0-15,female,1100.986
0,16-24,male,454.281
0,16-24,female,435.386
0,25-44,male,968.83
0,25-44,female,932.405
0,45-64,male,1170.948
0,45-64,female,1176.452
0,65+,male,561.586
0,65+,female,601.379
1,0-15,male,730.21
1,0-15,female,733.294
1,16-24,male,284.023
1,16-24,female,269.912
1,25-44,male,585.498
1,25-44,female,643.809
1,45-64,male,712.36
1,45-64,female,753.467
1,65+,male,390.222
1,65+,female,387.14
2,0-15,male,998.682
2,0-15,female,1021.125
2,16-24,male,422.218
2,16-24,female,383.515
2,25-44,male,946.553
2,25-44,female,899.889
2,45-64,male,1144.347
2,45-64,female,1160.588
2,65+,male,602.102
2,65+,female,621.353
3,0-15,male,627.634
3,0-15,female,569.741
3,16-24,male,242.642
3,16-24,female,253.309
3,25-44,male,528.638
3,25-44,female,537.353
3,45-64,male,687.963
3,45-64,female,620.293
3,65+,male,322.968
3,65+,female,297.123
4,0-15,male,200.286
4,0-15,female,202.419
4,16-24,male,80.898
4,16-24,female,99.293
4,25-44,male,183.698
4,25-44,female,178.695
4,45-64,male,221.987
4,45-64,female,213.746
4,65+,male,124.763
4,65+,female,130.839
5,0-15,male,325.933
5,0-15,female,311.326
5,16-24,male,137.793
5,16-24,female,123.022
5,25-44,male,290.686
5,25-44,female,269.346
5,45-64,male,346.465
5,45-64,female,317.036
5,65+,male,173.711
5,65+,female,178.146
6,0-15,male,189.875
6,0-15,female,188.937
6,16-24,male,60.009
6,16-24,female,60.959
6,25-44,male,179.506
6,25-44,female,184.729
6,45-64,male,237.948
6,45-64,female,276.655
6,65+,male,138.265
6,65+,female,138.187
7,0-15,male,107.149
7,0-15,female,101.778
7,16-24,male,52.207
7,16-24,female,49.949
7,25-44,male,102.606
7,25-44,female,90.734
7,45-64,male,147.696
7,45-64,female,176.042
7,65+,male,92.321
7,65+,female,93.327
8,0-15,male,279.084
8,0-15,female,217.223
8,16-24,male,93.894
8,16-24,female,124.793
8,25-44,male,252.34
8,25-44,female,220.396
8,45-64,male,319.082
8,45-64,female,312.409
8,65+,male,162.222
8,65+,female,166.562
9,0-15,male,194.156
9,0-15,female,223.322
9,16-24,male,93.564
9,16-24,female,96.722
9,25-44,male,230.589
9,25-44,female,190.871
9,45-64,male,277.258
9,45-64,female,275.068
9,65+,male,135.315
9,65+,female,155.696
10,0-15,male,776.353
10,0-15,female,811.147
10,16-24,male,314.808
10,16-24,female,355.422
10,25-44,male,634.871
10,25-44,female,705.618
10,45-64,male,838.829
10,45-64,female,871.105
10,65+,male,421.123
10,65+,female,434.201
11,0-15,male,130.978
11,0-15,female,145.474
11,16-24,male,71.856
11,16-24,female,64.022
11,25-44,male,110.847
11,25-44,female,123.175
11,45-64,male,217.585
11,45-64,female,199.816
11,65+,male,95.961
11,65+,female,110.282
12,0-15,male,373.625
12,0-15,female,360.616
12,16-24,male,160.323
12,16-24,female,174.436
12,25-44,male,391.97
12,25-44,female,372.461
12,45-64,male,403.274
12,45-64,female,406.513
12,65+,male,205.919
12,65+,female,201.472
13,0-15,male,326.299
13,0-15,female,328.455
13,16-24,male,121.349
13,16-24,female,121.28
13,25-44,male,284.589
13,25-44,female,289.905
13,45-64,male,417.809
13,45-64,female,420.889
13,65+,male,231.14
13,65+,female,232.099
14,0-15,male,193.671
14,0-15,female,165.183
14,16-24,male,71.274
14,16-24,female,71.199
14,25-44,male,168.208
14,25-44,female,163.948
14,45-64,male,215.818
14,45-64,female,220.178
14,65+,male,120.463
14,65+,female,135.765
15,0-15,male,631.585
15,0-15,female,596.673
15,16-24,male,243.902
15,16-24,female,271.404
15,25-44,male,550.772
15,25-44,female,534.991
15,45-64,male,653.0
15,45-64,female,619.034
15,65+,male,303.094
15,65+,female,298.774
16,0-15,male,592.118
16,0-15,female,605.199
16,16-24,male,220.994
16,16-24,female,262.088
16,25-44,male,545.31
16,25-44,female,490.191
16,45-64,male,667.073
16,45-64,female,647.54
16,65+,male,316.124
16,65+,female,305.212
17,0-15,male,192.32
17,0-15,female,196.773
17,16-24,male,98.063
17,16-24,female,82.708
17,25-44,male,150.662
17,25-44,female,152.981
17,45-64,male,149.915
17,45-64,female,193.538
17,65+,male,90.154
17,65+,female,81.337
