county,age_band,sex,count
0,0-15,male,380.983
0,0-15,female,377.642
0,16-24,male,208.621
0,16-24,female,207.528
0,25-44,male,382.366
0,25-44,female,370.783
0,45-64,male,381.908
0,45-64,female,365.712
0,65+,male,124.097
0,65+,female,132.014
1,0-15,male,774.477
1,0-15,female,691.838
1,16-24,male,313.076
1,16-24,female,341.408
1,25-44,male,744.299
1,25-44,female,727.507
1,45-64,male,924.118
1,45-64,female,862.292
1,65+,male,243.671
1,65+,female,248.768
2,0-15,male,507.161
2,0-15,female,527.199
2,16-24,male,220.043
2,16-24,female,222.314
2,25-44,male,488.559
2,25-44,female,516.194
2,45-64,male,646.437
2,45-64,female,686.251
2,65+,male,186.573
2,65+,female,220.733
3,0-15,male,363.252
3,0-15,female,328.962
3,16-24,male,159.576
3,16-24,female,150.524
3,25-44,male,336.137
3,25-44,female,331.044
3,45-64,male,405.546
3,45-64,female,437.89
3,65+,male,112.813
3,65+,female,107.612
4,0-15,male,649.019
4,0-15,female,630.531
4,16-24,male,297.34
4,16-24,female,311.853
4,25-44,male,625.459
4,25-44,female,666.742
4,45-64,male,697.415
4,45-64,female,630.245
4,65+,male,212.378
4,65+,female,211.205
5,0-15,male,232.408
5,0-15,female,177.258
5,16-24,male,91.397
5,16-24,female,98.753
5,25-44,male,179.442
5,25-44,female,185.661
5,45-64,male,201.937
5,45-64,female,240.485
5,65+,male,60.946
5,65+,female,68.094
6,0-15,male,237.555
6,0-15,female,214.94
6,16-24,male,105.046
6,16-24,female,87.541
6,25-44,male,253.257
6,25-44,female,248.057
6,45-64,male,355.099
6,45-64,female,341.639
6,65+,male,146.145
6,65+,female,143.932
7,0-15,male,550.939
7,0-15,female,577.807
7,16-24,male,253.029
7,16-24,female,270.581
7,25-44,male,460.557
7,25-44,female,522.282
7,45-64,male,653.704
7,45-64,female,673.231
7,65+,male,150.875
7,65+,female,155.881
8,0-15,male,194.987
8,0-15,female,209.483
8,16-24,male,72.604
8,16-24,female,77.458
8,25-44,male,174.879
8,25-44,female,176.034
8,45-64,male,271.336
8,45-64,female,267.707
8,65+,male,62.784
8,65+,female,78.175
9,0-15,male,489.901
9,0-15,female,515.834
9,16-24,male,245.673
9,16-24,female,199.238
9,25-44,male,513.862
9,25-44,female,490.066
9,45-64,male,553.779
9,45-64,female,569.244
9,65+,male,197.903
9,65+,female,230.82
10,0-15,male,575.761
10,0-15,female,577.894
10,16-24,male,276.916
10,16-24,female,285.088
10,25-44,male,554.642
10,25-44,female,567.802
10,45-64,male,658.829
10,45-64,female,701.426
10,65+,male,202.574
10,65+,female,197.361
11,0-15,male,303.41
11,0-15,female,324.227
11,16-24,male,144.669
11,16-24,female,169.573
11,25-44,male,308.792
11,25-44,female,304.615
11,45-64,male,417.098
11,45-64,female,465.729
11,65+,male,115.449
11,65+,female,149.471
12,0-15,male,321.008
12,0-15,female,337.556
12,16-24,male,169.492
12,16-24,female,154.214
12,25-44,male,366.141
12,25-44,female,346.385
12,45-64,male,348.176
12,45-64,female,383.199
12,65+,male,159.393
12,65+,female,135.137
13,0-15,male,197.065
13,0-15,female,205.435
13,16-24,male,94.619
13,16-24,female,97.772
13,25-44,male,180.758
13,25-44,female,209.625
13,45-64,male,258.773
13,45-64,female,245.322
13,65+,male,63.438
13,65+,female,88.064
14,0-15,male,665.167
14,0-15,female,657.459
14,16-24,male,342.86
14,16-24,female,313.866
14,25-44,male,638.563
14,25-44,female,615.061
14,45-64,male,681.755
14,45-64,female,666.079
14,65+,male,192.853
14,65+,female,221.753
15,0-15,male,276.167
15,0-15,female,237.692
15,16-24,male,153.015
15,16-24,female,128.701
15,25-44,male,271.293
15,25-44,female,258.059
15,45-64,male,326.726
15,45-64,female,337.864
15,65+,male,136.551
15,65+,female,143.514
16,0-15,male,191.266
16,0-15,female,195.446
16,16-24,male,96.353
16,16-24,female,81.142
16,25-44,male,217.934
16,25-44,female,235.201
16,45-64,male,292.823
16,45-64,female,252.08
16,65+,male,91.053
16,65+,female,79.711
17,0-15,male,250.702
17,0-15,female,270.5
17,16-24,male,127.12
17,16-24,female,118.887
17,25-44,male,261.271
17,25-44,female,218.754
17,45-64,male,310.579
17,45-64,female,289.825
17,65+,male,105.141
17,65+,female,100.849
