county,age_band,sex,count
0,0-15,male,1299.438
0,0-15,female,1294.046
0,16-24,male,485.58
0,16-24,female,485.716
0,25-44,male,1180.744
0,25-44,female,1130.71
0,45-64,male,1466.213
0,45-64,female,1485.291
0,65+,male,517.173
0,65+,female,510.296
1,0-15,male,812.175
1,0-15,female,787.518
1,16-24,male,389.441
1,16-24,female,313.173
1,25-44,male,776.2
1,25-44,female,763.347
1,45-64,male,891.013
1,45-64,female,837.057
1,65+,male,293.47
1,65+,female,347.437
2,0-15,male,158.384
2,0-15,female,178.584
2,16-24,male,79.63
2,16-24,female,70.274
2,25-44,male,148.212
2,25-44,female,157.789
2,45-64,male,204.653
2,45-64,female,197.65
2,65+,male,61.088
2,65+,female,85.903
3,0-15,male,217.412
3,0-15,female,200.767
3,16-24,male,96.351
3,16-24,female,90.086
3,25-44,male,232.066
3,25-44,female,219.329
3,45-64,male,332.838
3,45-64,female,308.595
3,65+,male,103.241
3,65+,female,118.518
4,0-15,male,415.052
4,0-15,female,367.442
4,16-24,male,148.453
4,16-24,female,140.663
4,25-44,male,442.067
4,25-44,female,405.106
4,45-64,male,534.171
4,45-64,female,526.358
4,65+,male,150.258
4,65+,female,164.7
5,0-15,male,1100.659
5,0-15,female,1011.313
5,16-24,male,404.708
5,16-24,female,396.844
5,25-44,male,889.08
5,25-44,female,897.167
5,45-64,male,1147.47
5,45-64,female,1150.256
5,65+,male,371.809
5,65+,female,381.04
6,0-15,male,273.719
6,0-15,female,295.055
6,16-24,male,144.004
6,16-24,female,134.835
6,25-44,male,255.639
6,25-44,female,291.687
6,45-64,male,345.632
6,45-64,female,304.48
6,65+,male,121.858
6,65+,female,97.772
7,0-15,male,266.099
7,0-15,female,257.829
7,16-24,male,139.999
7,16-24,female,105.769
7,25-44,male,238.159
7,25-44,female,240.611
7,45-64,male,273.212
7,45-64,female,330.209
7,65+,male,89.481
7,65+,female,98.858
8,0-15,male,487.861
8,0-15,female,512.922
8,16-24,male,226.849
8,16-24,female,237.002
8,25-44,male,450.823
8,25-44,female,447.151
8,45-64,male,561.755
8,45-64,female,558.118
8,65+,male,196.004
8,65+,female,204.66
9,0-15,male,51.497
9,0-15,female,82.404
9,16-24,male,27.382
9,16-24,female,33.461
9,25-44,male,49.639
9,25-44,female,50.911
9,45-64,male,57.403
9,45-64,female,78.901
9,65+,male,27.835
9,65+,female,20.601
10,0-15,male,617.739
10,0-15,female,621.762
10,16-24,male,327.98
10,16-24,female,298.826
10,25-44,male,561.009
10,25-44,female,613.04
10,45-64,male,669.741
10,45-64,female,640.564
10,65+,male,227.232
10,65+,female,253.757
11,0-15,male,197.427
11,0-15,female,183.308
11,16-24,male,60.248
11,16-24,female,80.424
11,25-44,male,180.249
11,25-44,female,176.795
11,45-64,male,241.033
11,45-64,female,229.361
11,65+,male,74.834
11,65+,female,75.908
12,0-15,male,360.477
12,0-15,female,365.915
12,16-24,male,151.657
12,16-24,female,131.53
12,25-44,male,343.467
12,25-44,female,344.912
12,45-64,male,430.802
12,45-64,female,462.03
12,65+,male,153.505
12,65+,female,129.05
13,0-15,male,441.551
13,0-15,female,456.678
13,16-24,male,230.873
13,16-24,female,231.027
13,25-44,male,442.119
13,25-44,female,439.467
13,45-64,male,551.392
13,45-64,female,496.619
13,65+,male,220.389
13,65+,female,203.8
14,0-15,male,196.79
14,0-15,female,236.053
14,16-24,male,107.154
14,16-24,female,108.481
14,25-44,male,212.753
14,25-44,female,219.97
14,45-64,male,241.968
14,45-64,female,265.864
14,65+,male,65.982
14,65+,female,67.066
15,0-15,male,466.119
15,0-15,female,455.574
15,16-24,male,220.975
15,16-24,female,238.304
15,25-44,male,464.022
15,25-44,female,395.389
15,45-64,male,562.628
15,45-64,female,520.463
15,65+,male,156.696
15,65+,female,181.692
16,0-15,male,219.605
16,0-15,female,244.112
16,16-24,male,113.022
16,16-24,female,130.858
16,25-44,male,213.386
16,25-44,female,202.602
16,45-64,male,244.073
16,45-64,female,244.207
16,65+,male,102.651
16,65+,female,84.853
