estimand,level,unit,sex,age_band,estimate,lower,upper
children_under_16,county,0,,,3214.406906504583,3150.118768374491,3278.6950446346746
children_under_16,county,1,,,219.78050077796536,215.38489076240606,224.17611079352466
children_under_16,county,2,,,1247.651515760818,1222.6984854456016,1272.6045460760345
children_under_16,county,3,,,662.0281726071241,648.7876091549816,675.2687360592666
children_under_16,county,4,,,452.86879471754764,443.8114188231967,461.9261706118986
children_under_16,county,5,,,395.8821578355141,387.9645146788038,403.79980099222433
children_under_16,county,6,,,418.1137787402204,409.751503165416,426.47605431502484
children_under_16,county,7,,,424.5120395742418,416.02179878275695,433.0022803657266
children_under_16,county,8,,,587.4061942945905,575.6580704086987,599.1543181804823
children_under_16,county,9,,,228.05181660848814,223.4907802763184,232.6128529406579
children_under_16,county,10,,,1964.761075436509,1925.4658539277787,2004.0562969452392
children_under_16,county,11,,,260.63064755255783,255.41803460150666,265.843260503609
children_under_16,county,12,,,259.64341025122235,254.4505420461979,264.8362784562468
children_under_16,county,13,,,1025.6423369638383,1005.1294902245616,1046.155183703115
children_under_16,county,14,,,509.4919008622226,499.3020628449782,519.681738879467
children_under_16,county,15,,,31.591593642734285,30.9597617698796,32.22342551558897
children_under_16,county,16,,,778.0950333950143,762.533132727114,793.6569340629146
children_under_16,county,17,,,238.66219388658092,233.8889500088493,243.43543776431255
children_under_16,nation,0,,,12919.220069411771,12660.835668023536,13177.604470800006
children_under_16,state,0,,,5179.167981941092,5075.58462230227,5282.751341579914
children_under_16,state,1,,,1245.4228377418035,1220.5143809869674,1270.3312944966397
children_under_16,state,2,,,1665.7652945010384,1632.4499886110177,1699.080600391059
children_under_16,state,3,,,1410.1822673559277,1381.9786220088092,1438.3859127030462
children_under_16,state,4,,,1230.963828112562,1206.3445515503106,1255.5831046748133
children_under_16,state,5,,,2187.717859759349,2143.963502564162,2231.4722169545357
elders_65_plus,county,0,,,1727.9482838027805,1693.389318126725,1762.507249478836
elders_65_plus,county,1,,,129.41453057117332,126.82623995974986,132.0028211825968
elders_65_plus,county,2,,,651.1974697094441,638.1735203152552,664.221419103633
elders_65_plus,county,3,,,441.5959346307141,432.7640159380998,450.4278533233284
elders_65_plus,county,4,,,278.44754822452063,272.87859726003023,284.01649918901103
elders_65_plus,county,5,,,254.40751055229055,249.31936034124473,259.49566076333633
elders_65_plus,county,6,,,218.22971505008135,213.86512074907972,222.59430935108298
elders_65_plus,county,7,,,272.80605869696984,267.34993752303046,278.2621798709092
