county,age_band,sex,count
0,0-15,male,1582.561
0,0-15,female,1631.846
0,16-24,male,926.981
0,16-24,female,943.025
0,25-44,male,1899.281
0,25-44,female,1907.135
0,45-64,male,2040.525
0,45-64,female,2097.595
0,65+,male,884.394
0,65+,female,843.554
1,0-15,male,109.542
1,0-15,female,110.239
1,16-24,male,61.636
1,16-24,female,61.127
1,25-44,male,121.353
1,25-44,female,118.52
1,45-64,male,143.161
1,45-64,female,144.458
1,65+,male,62.941
1,65+,female,66.473
2,0-15,male,618.538
2,0-15,female,629.113
2,16-24,male,351.02
2,16-24,female,358.675
2,25-44,male,697.181
2,25-44,female,715.713
2,45-64,male,780.049
2,45-64,female,835.502
2,65+,male,313.841
2,65+,female,337.357
3,0-15,male,325.734
3,0-15,female,336.294
3,16-24,male,184.418
3,16-24,female,183.783
3,25-44,male,365.403
3,25-44,female,350.795
3,45-64,male,470.966
3,45-64,female,481.349
3,65+,male,214.601
3,65+,female,226.995
4,0-15,male,223.425
4,0-15,female,229.444
4,16-24,male,127.566
4,16-24,female,131.329
4,25-44,male,254.921
4,25-44,female,263.095
4,45-64,male,317.654
4,45-64,female,304.344
4,65+,male,144.677
4,65+,female,133.771
5,0-15,male,201.478
5,0-15,female,194.405
5,16-24,male,114.234
5,16-24,female,110.295
5,25-44,male,226.677
5,25-44,female,219.005
5,45-64,male,280.155
5,45-64,female,294.14
5,65+,male,124.79
5,65+,female,129.617
6,0-15,male,207.285
6,0-15,female,210.829
6,16-24,male,117.634
6,16-24,female,120.199
6,25-44,male,233.64
6,25-44,female,239.85
6,45-64,male,261.411
6,45-64,female,279.994
6,65+,male,105.175
6,65+,female,113.055
7,0-15,male,216.048
7,0-15,female,208.464
7,16-24,male,122.496
7,16-24,female,118.272
7,25-44,male,243.07
7,25-44,female,234.843
7,45-64,male,300.415
7,45-64,female,315.412
7,65+,male,133.815
7,65+,female,138.991
8,0-15,male,298.95
8,0-15,female,288.456
8,16-24,male,169.5
8,16-24,female,163.655
8,25-44,male,336.341
8,25-44,female,324.957
8,45-64,male,415.691
8,45-64,female,436.442
8,65+,male,185.162
8,65+,female,192.325
9,0-15,male,116.063
9,0-15,female,111.989
9,16-24,male,65.806
9,16-24,female,63.537
9,25-44,male,130.579
9,25-44,female,126.16
9,45-64,male,161.386
9,45-64,female,169.442
9,65+,male,71.887
9,65+,female,74.667
10,0-15,male,967.318
10,0-15,female,997.443
10,16-24,male,566.604
10,16-24,female,576.411
10,25-44,male,1160.909
10,25-44,female,1165.709
10,45-64,male,1247.242
10,45-64,female,1282.126
10,65+,male,540.574
10,65+,female,515.61
11,0-15,male,132.644
11,0-15,female,127.987
11,16-24,male,75.207
11,16-24,female,72.613
11,25-44,male,149.234
11,25-44,female,144.183
11,45-64,male,184.441
11,45-64,female,193.648
11,65+,male,82.156
11,65+,female,85.334
12,0-15,male,132.141
12,0-15,female,127.502
12,16-24,male,74.922
12,16-24,female,72.338
12,25-44,male,148.668
12,25-44,female,143.637
12,45-64,male,183.742
12,45-64,female,192.915
12,65+,male,81.845
12,65+,female,85.011
13,0-15,male,511.195
13,0-15,female,514.447
13,16-24,male,287.634
13,16-24,female,285.258
13,25-44,male,566.314
13,25-44,female,553.093
13,45-64,male,668.085
13,45-64,female,674.135
13,65+,male,293.726
13,65+,female,310.208
14,0-15,male,250.682
14,0-15,female,258.81
14,16-24,male,141.926
14,16-24,female,141.438
14,25-44,male,281.211
14,25-44,female,269.969
14,45-64,male,362.452
14,45-64,female,370.442
14,65+,male,165.156
14,65+,female,174.693
15,0-15,male,
15,0-15,female,
15,16-24,male,
15,16-24,female,
15,25-44,male,
15,25-44,female,
15,45-64,male,22.356
15,45-64,female,23.473
15,65+,male,
15,65+,female,
16,0-15,male,383.877
16,0-15,female,394.218
16,16-24,male,219.177
16,16-24,female,225.643
16,25-44,male,437.991
16,25-44,female,452.036
16,45-64,male,545.775
16,45-64,female,522.908
16,65+,male,248.576
16,65+,female,229.838
17,0-15,male,117.428
17,0-15,female,121.235
17,16-24,male,66.483
17,16-24,female,66.254
17,25-44,male,131.728
17,25-44,female,126.462
17,45-64,male,169.784
17,45-64,female,173.527
17,65+,male,77.364
17,65+,female,81.832
