estimand,level,unit,sex,age_band,estimate,lower,upper
children_under_16,county,0,,,2022.195853954182,798.314547754662,3246.0771601537017
children_under_16,county,1,,,1650.1882709993185,1026.5442670175362,2273.832274981101
children_under_16,county,2,,,1594.066015289526,966.8501427655908,2221.2818878134613
children_under_16,county,3,,,360.75779813987384,195.17679415679706,526.3388021229506
children_under_16,county,4,,,2626.221717348572,1743.4137267269243,3509.0297079702195
children_under_16,county,5,,,759.7216890363151,235.00492147504053,1284.4384565975897
children_under_16,county,6,,,754.5701666845133,461.7026254560092,1047.4377079130174
children_under_16,county,7,,,600.0072580980045,366.19076940270145,833.8237467933076
children_under_16,county,8,,,181.3604738430208,116.47888348676148,246.24206419928012
children_under_16,county,9,,,408.65786626859705,264.2727396847565,553.0429928524376
children_under_16,county,10,,,839.0277767441368,533.6724716942954,1144.3830817939781
children_under_16,county,11,,,650.2560420389152,331.8129248869148,968.6991591909157
children_under_16,county,12,,,383.4469166063485,208.33084354549612,558.5629896672009
children_under_16,county,13,,,761.8798677230384,454.1729163517858,1069.586819094291
children_under_16,county,14,,,198.74459473171382,123.39727379822408,274.09191566520354
children_under_16,county,15,,,368.0571017140298,233.60673233789484,502.5074710901647
children_under_16,county,16,,,242.01504710323778,144.5180606952937,339.5120335111818
children_under_16,county,17,,,725.2031720792437,339.31226180560424,1111.094082352883
children_under_16,nation,0,,,15126.377628402588,12667.671391072034,17585.083865733144
children_under_16,state,0,,,2022.195853954182,841.4568180553222,3202.9348898530416
children_under_16,state,1,,,4043.2006983414394,2706.1658733819013,5380.235523300978
children_under_16,state,2,,,3184.2504907795324,2369.851252634119,3998.6497289249455
children_under_16,state,3,,,1115.3279648243872,783.4933210388829,1447.1626086098915
children_under_16,state,4,,,2626.221717348572,1848.8035316806802,3403.639903016464
children_under_16,state,5,,,2135.180903154474,1259.8692112181182,3010.49259509083
elders_65_plus,county,0,,,615.7258378819655,243.07383127526617,988.3778444886648
elders_65_plus,county,1,,,576.3877885229497,358.55762053673845,794.2179565091609
elders_65_plus,county,2,,,744.5839514349537,451.6131031217669,1037.5547997481406
elders_65_plus,county,3,,,163.31916371623072,88.3587574900984,238.27956994236303
elders_65_plus,county,4,,,824.9852341599719,547.6653292752511,1102.3051390446926
elders_65_plus,county,5,,,348.39125990985434,107.7679653736885,589.0145544460202
elders_65_plus,county,6,,,347.94928595555615,212.901471518674,482.9971003924383
elders_65_plus,county,7,,,327.0107284942562,199.5781028546992,454.4433541338133
elders_65_plus,county,8,,,173.04013713576725,111.13514176973405,234.94513250180046
elders_65_plus,county,9,,,163.02484999282942,105.42565627743105,220.6240437082278
elders_65_plus,county,10,,,205.9739319562578,131.01189307253395,280.9359708399816
elders_65_plus,county,11,,,217.79524621632737,111.13664926035469,324.4538431723
elders_65_plus,county,12,,,169.41219597726888,92.04347242430009,246.78091953023767
elders_65_plus,county,13,,,223.4122129142367,133.18080787606658,313.6436179524068
elders_65_plus,county,14,,,98.88718183042467,61.39743658405283,136.3769270767965
elders_65_plus,county,15,,,171.79854490055794,109.04095181895696,234.55613798215893
elders_65_plus,county,16,,,116.39954578029777,69.5073997395125,163.29169182108305
elders_65_plus,county,17,,,258.17924850169663,120.79840261759,395.56009438580327
elders_65_plus,nation,0,,,5746.276345281402,4851.446098028565,6641.10659253424
elders_65_plus,state,0,,,615.7258378819655,256.2099528220795,975.2417229418515
elders_65_plus,state,1,,,1338.2109793635425,898.1999030134666,1778.2220557136184
elders_65_plus,state,2,,,1631.7200895762578,1225.9176440514923,2037.5225351010233
elders_65_plus,state,3,,,511.26844967178687,358.72177387233126,663.8151254712425
elders_65_plus,state,4,,,824.9852341599719,580.7718382739001,1069.1986300460437
elders_65_plus,state,5,,,824.3657546278783,478.2734413538282,1170.4580679019284
households,county,0,,,3323.221842769454,1311.9284847267922,5334.515200812115
households,county,1,,,2873.0913273691363,1787.2842042093323,3958.89845052894
households,county,2,,,2931.4136338047747,1777.9926697918916,4084.8345978176576
households,county,3,,,799.4667566903337,432.52664089398905,1166.4068724866784
households,county,4,,,4555.838300880835,3024.3870797484915,6087.289522013179
households,county,5,,,1368.9462228664115,423.45651605175715,2314.4359296810658
households,county,6,,,1614.1308487810604,987.6463231859278,2240.615374376193
households,county,7,,,1229.9629005405247,750.6593542109204,1709.2664468701291
households,county,8,,,563.3051813032844,361.7831228060571,764.8272398005116
households,county,9,,,882.0537327794465,570.4105457193863,1193.6969198395068
households,county,10,,,1579.560461479065,1004.6961006931948,2154.4248222649353
households,county,11,,,1308.5036358017526,667.7037821273457,1949.3034894761595
households,county,12,,,880.4327829606005,478.34862249679605,1282.516943424405
households,county,13,,,1399.814219870083,834.4592546973673,1965.1691850427987
households,county,14,,,504.78080572970134,313.410160295427,696.1514511639757
households,county,15,,,768.6647838633133,487.87339677809047,1049.4561709485363
households,county,16,,,541.9055672559261,323.5961672515435,760.2149672603089
households,county,17,,,1471.7074631170976,688.5910145631356,2254.8239116710597
households,nation,0,,,28596.8004678628,24114.72118540706,33078.87975031854
households,state,0,,,3323.221842769454,1382.8273221116433,5263.616363427264
households,state,1,,,7614.952524458331,5091.041017049818,10138.864031866844
households,state,2,,,6540.032872497525,4916.987754849061,8163.077990145989
households,state,3,,,2413.597605471394,1699.4599062138122,3127.735304728976
households,state,4,,,4555.838300880835,3207.2120509833762,5904.464550778293
households,state,5,,,4149.157321785262,2479.159999383919,5819.154644186605
low_income_household_share,county,0,,,0.2498792362781412,0.1425243299873803,0.3572341425689021
low_income_household_share,county,1,,,0.314187370918856,0.2046625327402185,0.4237122090974935
low_income_household_share,county,2,,,0.285710184456889,0.1782024460397968,0.3932179228739812
low_income_household_share,county,3,,,0.476188865084315,0.3405227055570239,0.6118550246116061
low_income_household_share,county,4,,,0.29478516300558133,0.170986388462943,0.41858393754821965
low_income_household_share,county,5,,,0.24578942460917327,0.1395962062049298,0.35198264301341675
low_income_household_share,county,6,,,0.30938647182002443,0.20066495991552155,0.4181079837245273
low_income_household_share,county,7,,,0.38634050218870375,0.27512460863951527,0.49755639573789223
low_income_household_share,county,8,,,0.35398340049770455,0.2455909538400141,0.46237584715539504
low_income_household_share,county,9,,,0.3519981282042907,0.24279592480934523,0.46120033159923624
low_income_household_share,county,10,,,0.29019174454489466,0.1790975556873466,0.40128593340244273
low_income_household_share,county,11,,,0.351238878458738,0.2340886206495172,0.46838913626795886
low_income_household_share,county,12,,,0.2832498877559194,0.17449224847360514,0.3920075270382337
low_income_household_share,county,13,,,0.32748797519096173,0.21819799360697892,0.4367779567749446
low_income_household_share,county,14,,,0.3852168961985836,0.2754870717515991,0.49494672064556816
low_income_household_share,county,15,,,0.3374826857878056,0.22993295614359727,0.44503241543201394
