county,age_band,sex,count
0,0-15,male,914.244
0,0-15,female,885.618
0,16-24,male,458.176
0,16-24,female,505.089
0,25-44,male,925.95
0,25-44,female,968.405
0,45-64,male,1005.982
0,45-64,female,1013.58
0,65+,male,389.991
0,65+,female,365.582
1,0-15,male,236.701
1,0-15,female,258.586
1,16-24,male,124.393
1,16-24,female,96.728
1,25-44,male,266.988
1,25-44,female,248.75
1,45-64,male,332.504
1,45-64,female,359.338
1,65+,male,167.781
1,65+,female,156.931
2,0-15,male,275.017
2,0-15,female,249.395
2,16-24,male,113.855
2,16-24,female,116.066
2,25-44,male,239.053
2,25-44,female,221.513
2,45-64,male,349.171
2,45-64,female,346.254
2,65+,male,152.75
2,65+,female,142.51
3,0-15,male,497.704
3,0-15,female,522.51
3,16-24,male,211.149
3,16-24,female,228.63
3,25-44,male,566.926
3,25-44,female,521.126
3,45-64,male,792.065
3,45-64,female,699.575
3,65+,male,339.476
3,65+,female,319.749
4,0-15,male,518.704
4,0-15,female,506.378
4,16-24,male,238.231
4,16-24,female,167.634
4,25-44,male,529.897
4,25-44,female,545.963
4,45-64,male,735.003
4,45-64,female,733.957
4,65+,male,332.405
4,65+,female,338.66
5,0-15,male,815.983
5,0-15,female,773.117
5,16-24,male,409.174
5,16-24,female,379.515
5,25-44,male,758.731
5,25-44,female,838.597
5,45-64,male,862.814
5,45-64,female,910.718
5,65+,male,361.268
5,65+,female,338.643
6,0-15,male,489.093
6,0-15,female,481.972
6,16-24,male,230.146
6,16-24,female,221.043
6,25-44,male,452.101
6,25-44,female,458.207
6,45-64,male,711.349
6,45-64,female,697.118
6,65+,male,283.438
6,65+,female,323.566
7,0-15,male,375.45
7,0-15,female,375.545
7,16-24,male,190.27
7,16-24,female,182.788
7,25-44,male,360.122
7,25-44,female,407.358
7,45-64,male,512.478
7,45-64,female,520.357
7,65+,male,192.62
7,65+,female,216.967
8,0-15,male,204.045
8,0-15,female,179.289
8,16-24,male,130.999
8,16-24,female,107.516
8,25-44,male,219.444
8,25-44,female,207.537
8,45-64,male,264.522
8,45-64,female,237.503
8,65+,male,114.239
8,65+,female,102.453
9,0-15,male,651.373
9,0-15,female,658.838
9,16-24,male,299.858
9,16-24,female,349.21
9,25-44,male,597.296
9,25-44,female,636.563
9,45-64,male,890.15
9,45-64,female,798.135
9,65+,male,351.301
9,65+,female,323.07
10,0-15,male,395.205
10,0-15,female,382.816
10,16-24,male,234.414
10,16-24,female,202.145
10,25-44,male,400.216
10,25-44,female,410.124
10,45-64,male,548.936
10,45-64,female,516.682
10,65+,male,186.779
10,65+,female,183.082
11,0-15,male,337.519
11,0-15,female,312.279
11,16-24,male,158.29
11,16-24,female,135.334
11,25-44,male,316.616
11,25-44,female,319.85
11,45-64,male,370.709
11,45-64,female,371.988
11,65+,male,177.928
11,65+,female,175.768
12,0-15,male,252.521
12,0-15,female,275.101
12,16-24,male,129.062
12,16-24,female,112.36
12,25-44,male,259.286
12,25-44,female,255.841
12,45-64,male,293.159
12,45-64,female,360.828
12,65+,male,140.125
12,65+,female,140.168
13,0-15,male,487.634
13,0-15,female,549.323
13,16-24,male,294.536
13,16-24,female,282.634
13,25-44,male,558.914
13,25-44,female,503.279
13,45-64,male,613.48
13,45-64,female,625.75
13,65+,male,242.406
13,65+,female,248.491
14,0-15,male,167.747
14,0-15,female,131.577
14,16-24,male,92.049
14,16-24,female,74.684
14,25-44,male,172.442
14,25-44,female,141.956
14,45-64,male,215.822
14,45-64,female,220.694
14,65+,male,81.328
14,65+,female,91.901
15,0-15,male,118.358
15,0-15,female,132.05
15,16-24,male,75.607
15,16-24,female,63.31
15,25-44,male,121.775
15,25-44,female,138.709
15,45-64,male,180.823
15,45-64,female,162.871
15,65+,male,73.15
15,65+,female,77.73
16,0-15,male,354.513
16,0-15,female,357.703
16,16-24,male,172.058
16,16-24,female,151.458
16,25-44,male,354.528
16,25-44,female,345.124
16,45-64,male,498.925
16,45-64,female,442.017
16,65+,male,180.193
16,65+,female,175.043
17,0-15,male,129.324
17,0-15,female,112.709
17,16-24,male,65.247
17,16-24,female,77.364
17,25-44,male,117.408
17,25-44,female,122.104
17,45-64,male,146.137
17,45-64,female,120.083
17,65+,male,47.147
17,65+,female,48.387
