estimand,level,unit,sex,age_band,estimate,lower,upper
children_under_16,county,0,,,1864.4869488044476,1019.4322900268099,2709.5416075820854
children_under_16,county,1,,,549.5440756770159,203.63892111144617,895.4492302425857
children_under_16,county,2,,,584.6440292930905,434.41299645011554,734.8750621360655
children_under_16,county,3,,,903.6889234418511,557.6582828360451,1249.719564047657
children_under_16,county,4,,,1032.903109948963,310.01682093055047,1755.7893989673755
children_under_16,county,5,,,1572.2914343424425,912.3962041636323,2232.1866645212526
children_under_16,county,6,,,1082.5980922926578,812.1225701674123,1353.0736144179034
children_under_16,county,7,,,665.2188169840211,412.954448666311,917.4831853017313
children_under_16,county,8,,,379.2794332133017,231.5942113129257,526.9646551136776
children_under_16,county,9,,,1296.3528878007353,580.338754627224,2012.3670209742465
children_under_16,county,10,,,769.7917653078736,414.68153287461183,1124.9019977411353
children_under_16,county,11,,,642.9250856274906,462.73854957416586,823.1116216808153
children_under_16,county,12,,,531.6484446582385,314.28640106770825,749.0104882487688
children_under_16,county,13,,,1025.9893318083675,557.3815699460222,1494.5970936707129
children_under_16,county,14,,,301.6078891912,172.33886839454559,430.87690998785445
children_under_16,county,15,,,277.83804522769833,136.51003747589942,419.16605297949724
children_under_16,county,16,,,794.0184160341731,589.5994872145843,998.4373448537619
children_under_16,county,17,,,239.47307170354082,158.87438509696915,320.0717583101125
children_under_16,nation,0,,,14514.299801357109,12378.499483952903,16650.100118761315
children_under_16,state,0,,,1864.4869488044476,1073.3315392237823,2655.642358385113
children_under_16,state,1,,,827.3821209047143,429.5780033940075,1225.186238415421
children_under_16,state,2,,,2461.2605376199217,1970.2988565108685,2952.222218728975
children_under_16,state,3,,,1568.9077404258724,1109.3010729618668,2028.514407889878
children_under_16,state,4,,,1866.1594437984015,1068.77634630214,2663.5425412946634
children_under_16,state,5,,,5926.103009803752,4323.207136215147,7528.998883392356
elders_65_plus,county,0,,,712.5661416693306,389.60472963531697,1035.5275537033442
elders_65_plus,county,1,,,346.469291443047,128.38757768571864,564.5510052003754
elders_65_plus,county,2,,,329.5181017532631,244.84462133355242,414.1915821729738
elders_65_plus,county,3,,,569.4432001645969,351.39826209996124,787.4881382292325
elders_65_plus,county,4,,,667.3053760859569,200.2858634961956,1134.3248886757183
elders_65_plus,county,5,,,688.1988573449936,399.35982060089475,977.0378940890924
elders_65_plus,county,6,,,677.4336804917479,508.18414112834387,846.6832198551518
elders_65_plus,county,7,,,353.8044754147013,219.63469515634705,487.97425567305555
elders_65_plus,county,8,,,213.06564041335398,130.10135701627485,296.0299238104331
elders_65_plus,county,9,,,663.0859547802913,296.84392330921287,1029.3279862513698
elders_65_plus,county,10,,,363.6718327411726,195.9075166309608,531.4361488513844
elders_65_plus,county,11,,,347.7774080983277,250.3091215378792,445.24569465877624
elders_65_plus,county,12,,,278.7225518392547,164.76810680839762,392.6769968701118
elders_65_plus,county,13,,,482.6822137337096,262.2231652269919,703.1412622404273
elders_65_plus,county,14,,,172.25791987126632,98.42824424195635,246.0875955005763
elders_65_plus,county,15,,,160.9896359283448,79.0989629076862,242.8803089490034
elders_65_plus,county,16,,,396.4530721453631,294.38678413661955,498.5193601541066
elders_65_plus,county,17,,,93.93522400644505,62.31974579356994,125.55070221932016
elders_65_plus,nation,0,,,7517.380577925166,6430.2442271572545,8604.516928693078
elders_65_plus,state,0,,,712.5661416693306,410.2038440800642,1014.928439258597
elders_65_plus,state,1,,,507.4589273713918,263.6725089977317,751.2453457450518
elders_65_plus,state,2,,,1403.404854390374,1123.9074475714096,1682.9022612093386
elders_65_plus,state,3,,,923.2476755792982,653.001328743449,1193.4940224151474
elders_65_plus,state,4,,,1118.285847796478,610.7958689021573,1625.7758266907988
elders_65_plus,state,5,,,2852.4171311182936,2101.399385619295,3603.434876617292
households,county,0,,,3281.1503760316264,1794.0112929753054,4768.289459087948
households,county,1,,,1189.234184959302,440.6823348529656,1937.7860350656383
households,county,2,,,1209.2657612489845,898.5309633348713,1520.0005591630977
households,county,3,,,2088.998395647028,1289.1020659264889,2888.894725367567
households,county,4,,,2289.976318995754,687.3163335294696,3892.6363044620384
households,county,5,,,2814.59643059169,1633.3022259313884,3995.8906352519916
households,county,6,,,2440.2554499026305,1830.583798317118,3049.9271014881433
households,county,7,,,1432.698552009631,889.3904164234887,1976.0066875957732
households,county,8,,,900.4137285543552,549.807316345049,1251.0201407636614
households,county,9,,,2922.8232999376287,1308.4613378374847,4537.185262037772
households,county,10,,,1827.2711446328424,984.3384060244422,2670.2038832412427
