estimand,level,unit,sex,age_band,estimate,lower,upper
children_under_16,county,0,,,2338.273148379918,2291.5076854123195,2385.0386113475165
children_under_16,county,1,,,939.038693942489,920.2579200636392,957.8194678213388
children_under_16,county,2,,,281.58536527255137,275.95365796710036,287.2170725780024
children_under_16,county,3,,,621.2908335679919,608.865016896632,633.7166502393517
children_under_16,county,4,,,618.733956182325,606.3592770586785,631.1086353059715
children_under_16,county,5,,,1144.8337400376458,1121.937065236893,1167.7304148383987
children_under_16,county,6,,,1464.0110932701782,1434.7308714047747,1493.2913151355817
children_under_16,county,7,,,708.9124350651356,694.7341863638329,723.0906837664382
children_under_16,county,8,,,567.3082176971554,555.9620533432123,578.6543820510985
children_under_16,county,9,,,31.421542905949938,30.793112047830938,32.04997376406894
children_under_16,county,10,,,384.15956886071234,376.4763774834981,391.8427602379266
children_under_16,county,11,,,419.35674570633176,410.9696107922051,427.7438806204584
children_under_16,county,12,,,1666.60270669921,1633.2706525652259,1699.9347608331943
children_under_16,county,13,,,603.939945731655,591.8611468170219,616.0187446462882
children_under_16,county,14,,,670.300646662895,656.8946337296371,683.7066595961529
children_under_16,county,15,,,493.1003421197205,483.2383352773261,502.9623489621149
children_under_16,county,16,,,129.96443125636046,127.36514263123324,132.56371988148766
children_under_16,nation,0,,,13082.833413358225,12821.176745091061,13344.490081625388
children_under_16,state,0,,,2942.213094111573,2883.3688322293415,3001.0573559938043
children_under_16,state,1,,,2318.2517756705197,2271.886740157109,2364.61681118393
children_under_16,state,2,,,732.3636538848331,717.7163808071364,747.0109269625298
children_under_16,state,3,,,1188.5990512651474,1164.8270702398445,1212.3710322904503
children_under_16,state,4,,,618.733956182325,606.3592770586785,631.1086353059715
children_under_16,state,5,,,5282.671882243827,5177.018444598951,5388.325319888703
elders_65_plus,county,0,,,1222.2344630551438,1197.789773794041,1246.6791523162467
elders_65_plus,county,1,,,439.03040450441995,430.24979641433157,447.8110125945083
elders_65_plus,county,2,,,139.89129511489253,137.09346921259467,142.6891210171904
elders_65_plus,county,3,,,355.75021004479015,348.63520584389437,362.86521424568593
elders_65_plus,county,4,,,322.23095571235706,315.7863365981099,328.6755748266042
elders_65_plus,county,5,,,529.9948398930297,519.3949430951691,540.5947366908904
elders_65_plus,county,6,,,677.7563394959275,664.201212706009,691.311466285846
