county,age_band,sex,count
0,0-15,male,390.0
0,0-15,female,396.0
0,16-24,male,247.0
0,16-24,female,280.0
0,25-44,male,460.0
0,25-44,female,451.0
0,45-64,male,442.0
0,45-64,female,407.0
0,65+,male,157.0
0,65+,female,128.0
1,0-15,male,719.0
1,0-15,female,723.0
1,16-24,male,314.0
1,16-24,female,340.0
1,25-44,male,777.0
1,25-44,female,774.0
1,45-64,male,947.0
1,45-64,female,930.0
1,65+,male,278.0
1,65+,female,309.0
2,0-15,male,548.0
2,0-15,female,613.0
2,16-24,male,323.0
2,16-24,female,310.0
2,25-44,male,643.0
2,25-44,female,623.0
2,45-64,male,724.0
2,45-64,female,693.0
2,65+,male,258.0
2,65+,female,231.0
3,0-15,male,315.0
3,0-15,female,263.0
3,16-24,male,150.0
3,16-24,female,122.0
3,25-44,male,343.0
3,25-44,female,328.0
3,45-64,male,335.0
3,45-64,female,358.0
3,65+,male,108.0
3,65+,female,112.0
4,0-15,male,430.0
4,0-15,female,430.0
4,16-24,male,261.0
4,16-24,female,221.0
4,25-44,male,469.0
4,25-44,female,477.0
4,45-64,male,548.0
4,45-64,female,534.0
4,65+,male,176.0
4,65+,female,169.0
5,0-15,male,312.0
5,0-15,female,305.0
5,16-24,male,165.0
5,16-24,female,209.0
5,25-44,male,367.0
5,25-44,female,358.0
5,45-64,male,453.0
5,45-64,female,489.0
5,65+,male,151.0
5,65+,female,153.0
6,0-15,male,443.0
6,0-15,female,468.0
6,16-24,male,256.0
6,16-24,female,225.0
6,25-44,male,494.0
6,25-44,female,472.0
6,45-64,male,608.0
6,45-64,female,564.0
6,65+,male,194.0
6,65+,female,198.0
7,0-15,male,340.0
7,0-15,female,349.0
7,16-24,male,152.0
7,16-24,female,171.0
7,25-44,male,350.0
7,25-44,female,392.0
7,45-64,male,532.0
7,45-64,female,553.0
7,65+,male,171.0
7,65+,female,175.0
8,0-15,male,356.0
8,0-15,female,359.0
8,16-24,male,214.0
8,16-24,female,183.0
8,25-44,male,372.0
8,25-44,female,375.0
8,45-64,male,490.0
8,45-64,female,465.0
8,65+,male,168.0
8,65+,female,173.0
9,0-15,male,409.0
9,0-15,female,411.0
9,16-24,male,214.0
9,16-24,female,200.0
9,25-44,male,486.0
9,25-44,female,461.0
9,45-64,male,587.0
9,45-64,female,550.0
9,65+,male,180.0
9,65+,female,185.0
10,0-15,male,106.0
10,0-15,female,134.0
10,16-24,male,57.0
10,16-24,female,74.0
10,25-44,male,122.0
10,25-44,female,137.0
10,45-64,male,190.0
10,45-64,female,191.0
10,65+,male,69.0
10,65+,female,68.0
11,0-15,male,232.0
11,0-15,female,249.0
11,16-24,male,144.0
11,16-24,female,134.0
11,25-44,male,286.0
11,25-44,female,269.0
11,45-64,male,358.0
11,45-64,female,343.0
11,65+,male,108.0
11,65+,female,118.0
12,0-15,male,76.0
12,0-15,female,56.0
12,16-24,male,26.0
12,16-24,female,43.0
12,25-44,male,73.0
12,25-44,female,69.0
12,45-64,male,96.0
12,45-64,female,94.0
12,65+,male,22.0
12,65+,female,30.0
13,0-15,male,133.0
13,0-15,female,136.0
13,16-24,male,75.0
13,16-24,female,91.0
13,25-44,male,161.0
13,25-44,female,166.0
13,45-64,male,239.0
13,45-64,female,208.0
13,65+,male,70.0
13,65+,female,74.0
14,0-15,male,58.0
14,0-15,female,50.0
14,16-24,male,24.0
14,16-24,female,24.0
14,25-44,male,52.0
14,25-44,female,49.0
14,45-64,male,77.0
14,45-64,female,77.0
14,65+,male,33.0
14,65+,female,36.0
15,0-15,male,282.0
15,0-15,female,296.0
15,16-24,male,157.0
15,16-24,female,168.0
15,25-44,male,311.0
15,25-44,female,338.0
15,45-64,male,364.0
15,45-64,female,409.0
15,65+,male,105.0
15,65+,female,114.0
16,0-15,male,100.0
16,0-15,female,104.0
16,16-24,male,51.0
16,16-24,female,51.0
16,25-44,male,80.0
16,25-44,female,98.0
16,45-64,male,162.0
16,45-64,female,151.0
16,65+,male,46.0
16,65+,female,53.0
