estimand,level,unit,sex,age_band,estimate,lower,upper
children_under_16,county,0,,,785.9999999999999,778.1399999999999,793.8599999999999
children_under_16,county,1,,,1442.0,1427.58,1456.42
children_under_16,county,2,,,1161.0,1149.39,1172.61
children_under_16,county,3,,,578.0,572.22,583.78
children_under_16,county,4,,,860.0,851.4,868.6
children_under_16,county,5,,,617.0,610.83,623.17
children_under_16,county,6,,,911.0,901.89,920.11
children_under_16,county,7,,,689.0000000000001,682.1100000000001,695.8900000000001
children_under_16,county,8,,,715.0000000000001,707.8500000000001,722.1500000000001
children_under_16,county,9,,,820.0,811.8,828.2
children_under_16,county,10,,,240.0,237.6,242.4
children_under_16,county,11,,,481.0,476.19,485.81
children_under_16,county,12,,,132.0,130.68,133.32
children_under_16,county,13,,,269.0,266.31,271.69
children_under_16,county,14,,,107.99999999999999,106.91999999999999,109.07999999999998
children_under_16,county,15,,,578.0,572.22,583.78
children_under_16,county,16,,,204.0,201.96,206.04
children_under_16,nation,0,,,10591.0,10485.09,10696.91
children_under_16,state,0,,,2544.0,2518.56,2569.44
children_under_16,state,1,,,2335.0,2311.65,2358.35
children_under_16,state,2,,,1882.0,1863.18,1900.82
children_under_16,state,3,,,578.0,572.22,583.78
children_under_16,state,4,,,1680.0,1663.2,1696.8
children_under_16,state,5,,,1572.0,1556.28,1587.72
elders_65_plus,county,0,,,285.0,282.15,287.85
elders_65_plus,county,1,,,587.0,581.13,592.87
elders_65_plus,county,2,,,488.99999999999994,484.10999999999996,493.88999999999993
elders_65_plus,county,3,,,220.0,217.8,222.2
elders_65_plus,county,4,,,345.0,341.55,348.45
elders_65_plus,county,5,,,304.0,300.96,307.04
elders_65_plus,county,6,,,392.0,388.08,395.92
elders_65_plus,county,7,,,346.00000000000006,342.5400000000001,349.46000000000004
elders_65_plus,county,8,,,341.0,337.59,344.41
elders_65_plus,county,9,,,365.0,361.35,368.65
elders_65_plus,county,10,,,137.0,135.63,138.37
elders_65_plus,county,11,,,226.0,223.74,228.26
elders_65_plus,county,12,,,52.00000000000001,51.480000000000004,52.52000000000001
elders_65_plus,county,13,,,144.0,142.56,145.44
elders_65_plus,county,14,,,69.0,68.31,69.69
elders_65_plus,county,15,,,219.0,216.81,221.19
elders_65_plus,county,16,,,99.0,98.01,99.99
elders_65_plus,nation,0,,,4620.0,4573.8,4666.2
elders_65_plus,state,0,,,1070.0,1059.3,1080.7
elders_65_plus,state,1,,,1032.0,1021.68,1042.32
elders_65_plus,state,2,,,852.0,843.48,860.52
elders_65_plus,state,3,,,220.0,217.8,222.2
elders_65_plus,state,4,,,710.0,702.9,717.1
elders_65_plus,state,5,,,736.0,728.64,743.36
households,county,0,,,1827.0,1808.73,1845.27
households,county,1,,,3452.0000000000005,3417.4800000000005,3486.5200000000004
households,county,2,,,2675.0,2648.25,2701.75
households,county,3,,,1354.0,1340.46,1367.54
households,county,4,,,2022.0000000000002,2001.7800000000002,2042.2200000000003
households,county,5,,,1635.0,1618.65,1651.35
households,county,6,,,2218.0,2195.82,2240.18
households,county,7,,,1871.9999999999998,1853.2799999999997,1890.7199999999998
households,county,8,,,1967.9999999999998,1948.3199999999997,1987.6799999999998
households,county,9,,,2245.0,2222.55,2267.45
households,county,10,,,777.0,769.23,784.77
households,county,11,,,1408.0,1393.92,1422.08
households,county,12,,,418.0,413.82,422.18
households,county,13,,,899.0,890.01,907.99
households,county,14,,,347.0,343.53,350.47
households,county,15,,,1528.0,1512.72,1543.28
households,county,16,,,586.0,580.14,591.86
households,nation,0,,,27231.0,26958.69,27503.31
households,state,0,,,6431.0,6366.69,6495.31
households,state,1,,,5910.0,5850.9,5969.1
households,state,2,,,4860.0,4811.4,4908.6
households,state,3,,,1354.0,1340.46,1367.54
households,state,4,,,4267.0,4224.33,4309.67
households,state,5,,,4409.0,4364.91,4453.09
low_income_household_share,county,0,,,0.0029090971075514654,0.0,0.012909097107551466
low_income_household_share,county,1,,,0.003380345497673343,0.0,0.013380345497673344
low_income_household_share,county,2,,,0.003604927100842419,0.0,0.013604927100842419
low_income_household_share,county,3,,,0.0027287663342579244,0.0,0.012728766334257924
low_income_household_share,county,4,,,0.0028610897416570034,0.0,0.012861089741657004
low_income_household_share,county,5,,,0.0020543671468199166,0.0,0.012054367146819917
low_income_household_share,county,6,,,0.0029090971075514654,0.0,0.012909097107551466
low_income_household_share,county,7,,,0.003380345497673343,0.0,0.013380345497673344
low_income_household_share,county,8,,,0.0029090971075514654,0.0,0.012909097107551466
low_income_household_share,county,9,,,0.0028610897416570034,0.0,0.012861089741657004
low_income_household_share,county,10,,,0.003604927100842419,0.0,0.013604927100842419
low_income_household_share,county,11,,,0.003604927100842419,0.0,0.013604927100842419
low_income_household_share,county,12,,,0.0029090971075514654,0.0,0.012909097107551466
low_income_household_share,county,13,,,0.0020543671468199166,0.0,0.012054367146819917
low_income_household_share,county,14,,,0.0020543671468199166,0.0,0.012054367146819917
low_income_household_share,county,15,,,0.0020543671468199166,0.0,0.012054367146819917
low_income_household_share,county,16,,,0.003380345497673343,0.0,0.013380345497673344
low_income_household_share,nation,0,,,0.0029850455094765703,0.0,0.012985045509476571
low_income_household_share,state,0,,,0.002909097107551465,0.0,0.012909097107551466
low_income_household_share,state,1,,,0.0033803454976733434,0.0,0.013380345497673344
low_income_household_share,state,2,,,0.003604927100842419,0.0,0.013604927100842419
low_income_household_share,state,3,,,0.0027287663342579244,0.0,0.012728766334257924
low_income_household_share,state,4,,,0.002861089741657004,0.0,0.012861089741657004
low_income_household_share,state,5,,,0.0020543671468199166,0.0,0.012054367146819917
mean_income_adults,county,0,,,235.97826232002708,233.61847969682682,238.33804494322735
mean_income_adults,county,1,,,191.96355428218666,190.04391873936478,193.88318982500854
mean_income_adults,county,2,,,207.20739213815455,205.135318216773,209.2794660595361
mean_income_adults,county,3,,,246.90867430902875,244.43958756593847,249.37776105211904
mean_income_adults,county,4,,,217.43496851329346,215.26061882816052,219.6093181984264
mean_income_adults,county,5,,,221.11639200087464,218.9052280808659,223.32755592088338
mean_income_adults,county,6,,,235.97826232002708,233.61847969682682,238.33804494322735
