estimand,level,unit,estimate,lower,upper
children_under_16,county,0,3252.0,3186.96,3317.04
children_under_16,county,1,2394.0,2346.12,2441.88
children_under_16,county,2,706.0,691.88,720.12
children_under_16,county,3,2032.0,1991.36,2072.64
children_under_16,county,4,2416.0,2367.68,2464.32
children_under_16,county,5,1006.0,985.88,1026.12
children_under_16,county,6,2554.0,2502.92,2605.08
children_under_16,county,7,1986.0,1946.28,2025.72
children_under_16,county,8,676.0,662.48,689.52
children_under_16,county,9,1823.9999999999998,1787.5199999999998,1860.4799999999998
children_under_16,county,10,862.0,844.76,879.24
children_under_16,county,11,962.0,942.76,981.24
children_under_16,county,12,1390.0,1362.2,1417.8
children_under_16,county,13,1412.0,1383.76,1440.24
children_under_16,county,14,1024.0,1003.52,1044.48
children_under_16,county,15,688.0,674.24,701.76
children_under_16,county,16,1834.0000000000002,1797.3200000000002,1870.6800000000003
children_under_16,county,17,726.0,711.48,740.52
children_under_16,nation,0,27744.0,27189.12,28298.88
children_under_16,state,0,6488.0,6358.24,6617.76
children_under_16,state,1,2394.0,2346.12,2441.88
children_under_16,state,2,2784.0,2728.32,2839.68
children_under_16,state,3,2032.0,1991.36,2072.64
children_under_16,state,4,8652.0,8478.96,8825.04
children_under_16,state,5,5394.0,5286.12,5501.88
elders_65_plus,county,0,1206.0,1181.88,1230.12
elders_65_plus,county,1,870.0,852.6,887.4
elders_65_plus,county,2,294.0,288.12,299.88
elders_65_plus,county,3,940.0000000000001,921.2000000000002,958.8000000000001
elders_65_plus,county,4,956.0,936.88,975.12
elders_65_plus,county,5,382.0,374.36,389.64
elders_65_plus,county,6,982.0000000000001,962.3600000000001,1001.6400000000001
elders_65_plus,county,7,884.0,866.32,901.68
elders_65_plus,county,8,262.0,256.76,267.24
elders_65_plus,county,9,622.0,609.56,634.44
elders_65_plus,county,10,386.0,378.28,393.72
elders_65_plus,county,11,418.0,409.64,426.36
elders_65_plus,county,12,358.0,350.84,365.16
elders_65_plus,county,13,492.00000000000006,482.1600000000001,501.84000000000003
elders_65_plus,county,14,384.0,376.32,391.68
elders_65_plus,county,15,314.0,307.72,320.28
elders_65_plus,county,16,964.0,944.72,983.28
elders_65_plus,county,17,316.0,309.68,322.32
elders_65_plus,nation,0,11030.0,10809.4,11250.6
elders_65_plus,state,0,2320.0,2273.6,2366.4
elders_65_plus,state,1,870.0,852.6,887.4
elders_65_plus,state,2,966.0,946.68,985.32
elders_65_plus,state,3,940.0000000000001,921.2000000000002,958.8000000000001
elders_65_plus,state,4,3606.0,3533.88,3678.12
elders_65_plus,state,5,2328.0,2281.44,2374.56
households,county,0,5340.0,5233.2,5446.8
households,county,1,4244.0,4159.12,4328.88
households,county,2,1612.0,1579.76,1644.24
households,county,3,4104.0,4021.92,4186.08
households,county,4,5208.0,5103.84,5312.16
households,county,5,1796.0,1760.08,1831.92
households,county,6,4684.0,4590.32,4777.68
households,county,7,4074.0000000000005,3992.5200000000004,4155.4800000000005
households,county,8,1530.0,1499.4,1560.6
households,county,9,3446.0,3377.08,3514.92
households,county,10,1814.0,1777.72,1850.28
households,county,11,2032.0,1991.36,2072.64
households,county,12,2458.0,2408.84,2507.16
households,county,13,2650.0,2597.0,2703.0
households,county,14,2404.0,2355.92,2452.08
households,county,15,1560.0,1528.8,1591.2
households,county,16,4140.0,4057.2,4222.8
households,county,17,1757.9999999999998,1722.8399999999997,1793.1599999999999
households,nation,0,54854.0,53756.92,55951.08
households,state,0,11436.0,11207.28,11664.72
households,state,1,4244.0,4159.12,4328.88
households,state,2,5630.0,5517.4,5742.6
households,state,3,4104.0,4021.92,4186.08
households,state,4,18820.0,18443.6,19196.4
households,state,5,10620.0,10407.6,10832.4
low_income_household_share,county,0,0.0021453791841039285,0.0,0.02214537918410393
low_income_household_share,county,1,0.0023448586810920235,0.0,0.022344858681092025
low_income_household_share,county,2,0.0020475018184106047,0.0,0.022047501818410604
low_income_household_share,county,3,0.002110011242173985,0.0,0.022110011242173985
low_income_household_share,county,4,0.0021603859317541065,0.0,0.022160385931754106
low_income_household_share,county,5,0.0019963608672244142,0.0,0.021996360867224413
low_income_household_share,county,6,0.0019963608672244142,0.0,0.021996360867224413
low_income_household_share,county,7,0.0021603859317541065,0.0,0.022160385931754106
low_income_household_share,county,8,0.0021603859317541065,0.0,0.022160385931754106
low_income_household_share,county,9,0.0021453791841039285,0.0,0.02214537918410393
low_income_household_share,county,10,0.0021603859317541065,0.0,0.022160385931754106
low_income_household_share,county,11,0.0021603859317541065,0.0,0.022160385931754106
low_income_household_share,county,12,0.0020475018184106047,0.0,0.022047501818410604
low_income_household_share,county,13,0.0021453791841039285,0.0,0.02214537918410393
low_income_household_share,county,14,0.0021603859317541065,0.0,0.022160385931754106
low_income_household_share,county,15,0.0020475018184106047,0.0,0.022047501818410604
low_income_household_share,county,16,0.0019963608672244142,0.0,0.021996360867224413
low_income_household_share,county,17,0.0021603859317541065,0.0,0.022160385931754106
low_income_household_share,nation,0,0.0021248510373034104,0.0,0.02212485103730341
low_income_household_share,state,0,0.0021453791841039285,0.0,0.02214537918410393
low_income_household_share,state,1,0.0023448586810920235,0.0,0.022344858681092025
low_income_household_share,state,2,0.0020475018184106047,0.0,0.022047501818410604
low_income_household_share,state,3,0.002110011242173985,0.0,0.022110011242173985
low_income_household_share,state,4,0.0021603859317541065,0.0,0.022160385931754106
low_income_household_share,state,5,0.001996360867224414,0.0,0.021996360867224413
mean_income_adults,county,0,115.68449722575986,113.37080728124465,117.99818717027506
mean_income_adults,county,1,110.3291995921015,108.12261560025948,112.53578358394353
mean_income_adults,county,2,116.36983079410386,114.04243417822178,118.69722740998594
mean_income_adults,county,3,110.94574029969549,108.72682549370158,113.16465510568939
mean_income_adults,county,4,114.26491779621283,111.97961944028857,116.55021615213708
mean_income_adults,county,5,113.75381113463396,111.47873491194129,116.02888735732664
mean_income_adults,county,6,113.75381113463396,111.47873491194129,116.02888735732664
mean_income_adults,county,7,114.26491779621283,111.97961944028857,116.55021615213708
mean_income_adults,county,8,114.26491779621283,111.97961944028857,116.55021615213708
mean_income_adults,county,9,115.68449722575986,113.37080728124465,117.99818717027506
mean_income_adults,county,10,114.26491779621283,111.97961944028857,116.55021615213708
