estimand,level,unit,estimate,lower,upper
children_under_16,county,0,1929.9902379796158,1310.4133036184417,2549.56717234079
children_under_16,county,1,1467.16190138952,1022.5886458384311,1911.7351569406087
children_under_16,county,2,539.767884994612,349.48711926928354,730.0486507199405
children_under_16,county,3,1494.7253168428583,1047.69403256053,1941.7566011251865
children_under_16,county,4,1859.2674575723188,1317.4557680633566,2401.079147081281
children_under_16,county,5,797.5461152318661,555.3344111789197,1039.7578192848125
children_under_16,county,6,1978.8646552372363,1375.7664591217244,2581.962851352748
children_under_16,county,7,1559.620736698544,1106.7185323279052,2012.522941069183
children_under_16,county,8,518.7568436695512,369.24386996559326,668.2698173735092
children_under_16,county,9,1069.3031817305875,725.3995186421112,1413.206844819064
children_under_16,county,10,644.1327307078377,458.2448590092654,830.02060240641
children_under_16,county,11,725.7276829955916,514.1593014643189,937.2960645268644
children_under_16,county,12,1108.963321126816,718.1802121471474,1499.7464301064847
children_under_16,county,13,880.0247471000109,597.2264451809469,1162.823049019075
children_under_16,county,14,791.5460819482759,562.162421512007,1020.9297423845447
children_under_16,county,15,556.2871446949346,360.56058744860616,752.013701941263
children_under_16,county,16,1496.7166622732602,1039.8881705226208,1953.5451540238996
children_under_16,county,17,573.1205453886628,405.88683087164054,740.354259905685
children_under_16,nation,0,19985.17436255576,17010.147805688735,22960.200919422787
children_under_16,state,0,3879.318166810214,3065.446361600567,4693.189972019861
children_under_16,state,1,1467.16190138952,1202.1602703838057,1732.1635323952341
children_under_16,state,2,2205.0183508163627,1643.2408508556389,2766.7958507770863
children_under_16,state,3,1494.7253168428583,1234.7544574757183,1754.6961762099984
children_under_16,state,4,6672.172078980782,5613.576518059447,7730.7676399021175
children_under_16,state,5,4273.1274327423625,3489.1122562505648,5057.142609234161
elders_65_plus,county,0,884.5668040038775,609.5481074969832,1159.5855005107717
elders_65_plus,county,1,739.4196460879904,513.0226879191896,965.8166042567912
elders_65_plus,county,2,238.2379956954369,157.33378305999014,319.14220833088365
elders_65_plus,county,3,954.3659154171976,672.3553848625945,1236.3764459718006
elders_65_plus,county,4,1137.3053307426767,817.0366173505022,1457.5740441348512
elders_65_plus,county,5,324.6579972497704,228.99283930804458,420.3231551914962
elders_65_plus,county,6,868.382385503702,612.7606591612966,1124.0041118461074
elders_65_plus,county,7,948.8532628942605,680.9480124974225,1216.7585132910986
elders_65_plus,county,8,271.6089990316304,195.02728701362582,348.19071104963496
elders_65_plus,county,9,502.6005320825153,347.0724124641052,658.1286517009255
elders_65_plus,county,10,397.33786270609795,285.0657883917901,509.6099370204058
elders_65_plus,county,11,441.2565544510999,316.60331361061924,565.9097952915805
elders_65_plus,county,12,339.49169148409874,224.10916511932356,454.8742178488739
elders_65_plus,county,13,368.7511674901493,254.14597532605774,483.3563596542409
elders_65_plus,county,14,403.71050609139576,289.44566697123037,517.9753452115611
elders_65_plus,county,15,255.90454500099077,168.97257112663476,342.83651887534677
elders_65_plus,county,16,860.9049630227144,607.6253458002227,1114.184580245206
elders_65_plus,county,17,313.35495533091984,224.5353759503907,402.174534711449
elders_65_plus,nation,0,10242.412243074066,8892.683389542774,11592.141096605359
elders_65_plus,state,0,1755.918503576542,1416.4634762825217,2095.3735308705623
elders_65_plus,state,1,739.4196460879904,601.9728958467779,876.8663963292029
elders_65_plus,state,2,833.6342321805263,635.9577750137184,1031.3106893473341
elders_65_plus,state,3,954.3659154171976,794.3192745861634,1114.4125562482318
elders_65_plus,state,4,3913.4274712480806,3353.1579080563497,4473.697034439811
elders_65_plus,state,5,2053.945345776187,1713.6842478172503,2394.2064437351237
households,county,0,3031.251286583315,2083.8723794185967,3978.6301937480334
households,county,1,2115.507799355533,1472.3937124003069,2758.621886310759
households,county,2,819.56548593469,556.1511941614008,1082.979777707979
households,county,3,2487.5542274649533,1719.6287431446708,3255.479711785236
households,county,4,3274.5522511031627,2319.136933744518,4229.967568461807
households,county,5,990.0478100213505,679.7924327986178,1300.3031872440833
households,county,6,2671.535309838813,1834.3447316245306,3508.725888053096
households,county,7,2544.4105600064554,1801.8564496623228,3286.9646703505878
households,county,8,912.9718864952774,646.6300236682941,1179.3137493222607
households,county,9,1940.36765383761,1333.8240846342587,2546.9112230409614
households,county,10,1086.8382292668675,769.928468153933,1403.747990379802
households,county,11,1234.4276690158945,874.2137103676246,1594.6416276641644
households,county,12,1303.4479390853571,884.9848396422598,1721.9110385284544
households,county,13,1482.9444012976735,1019.3960738412089,1946.4927287541382
households,county,14,1474.519967049149,1044.2065760362498,1904.8333580620483
households,county,15,791.3718391773854,537.00055249184,1045.7431258629306
households,county,16,2345.206491418238,1609.320017211103,3081.092965625373
households,county,17,1058.5271104091562,749.6179862741412,1367.4362345441712
households,nation,0,31558.51715317315,27265.94804829934,35851.08625804696
households,state,0,6454.563341718598,5188.043782548139,7721.082900889058
households,state,1,2115.507799355533,1729.9184373334756,2501.09716137759
households,state,2,2914.3852641974318,2303.0050778965565,3525.765450498307
households,state,3,2487.5542274649533,2014.8813821087347,2960.227072821172
households,state,4,11586.24767334596,9720.093445154813,13452.401901537109
households,state,5,6006.789611278401,4818.885323679712,7194.69389887709
low_income_household_share,county,0,0.274058744583911,0.02990633487613914,0.5182111542916829
low_income_household_share,county,1,0.31988841456705985,0.1321434537955658,0.5076333753385539
low_income_household_share,county,2,0.2540183468539026,0.08777228768751649,0.42026440602028875
low_income_household_share,county,3,0.2953617959197721,0.07906169820685821,0.511661893632686
low_income_household_share,county,4,0.3068087036561522,0.14645846527606443,0.46715894203624
low_income_household_share,county,5,0.3164214691794163,0.11979959727482498,0.5130433410840076
low_income_household_share,county,6,0.2982429847709117,0.10379799852523772,0.4926879710165857
low_income_household_share,county,7,0.29326512928641824,0.1343908493043322,0.45213940926850427
low_income_household_share,county,8,0.33148499678015153,0.1683110716028576,0.49465892195744543
low_income_household_share,county,9,0.27338494884630715,0.029341444389791665,0.5174284533028226
low_income_household_share,county,10,0.3203224124116124,0.15844691329028607,0.4821979115329388
low_income_household_share,county,11,0.32119501979640463,0.15921926247419926,0.48317077711861
low_income_household_share,county,12,0.2721212503359194,0.10294652446589433,0.4412959762059444
low_income_household_share,county,13,0.27716086620736463,0.03250450688765388,0.5218172255270754
low_income_household_share,county,14,0.35251043232166446,0.1867992685179707,0.5182215961253582
low_income_household_share,county,15,0.30596716946180336,0.13092811046555877,0.48100622845804797
low_income_household_share,county,16,0.33772551057063677,0.13842759277270036,0.5370234283685732
low_income_household_share,county,17,0.30311551617018795,0.1431730481713615,0.4630579841690144
low_income_household_share,nation,0,0.3028920456970213,0.18008189077648817,0.42570220061755437
low_income_household_share,state,0,0.27454774171976637,0.05248717948278123,0.4966083039567515
