estimand,level,unit,estimate,lower,upper
children_under_16,county,0,867.890872,859.21196328,876.5697807199999
children_under_16,county,1,640.1210549999998,633.7198444499999,646.5222655499998
children_under_16,county,2,574.5971369999997,568.8511656299997,580.3431083699998
children_under_16,county,3,107.90810199999999,106.82902097999998,108.98718301999999
children_under_16,county,4,641.6967999999997,635.2798319999997,648.1137679999997
children_under_16,county,5,191.110469,189.19936431,193.02157369
children_under_16,county,6,391.481873,387.56705427,395.39669173
children_under_16,county,7,260.7672,258.159528,263.374872
children_under_16,county,8,607.456367,601.38180333,613.53093067
children_under_16,county,9,253.13912500000004,250.60773375000002,255.67051625000005
children_under_16,county,10,604.6343489999999,598.5880055099999,610.68069249
children_under_16,county,11,1046.856094,1036.38753306,1057.32465494
children_under_16,county,12,305.00865899999997,301.95857241,308.05874558999994
children_under_16,county,13,303.522738,300.48751062,306.55796538
children_under_16,county,14,487.899285,483.02029215000005,492.77827785
children_under_16,county,15,984.57629,974.7305271,994.4220528999999
children_under_16,county,16,1224.5077150000002,1212.2626378500001,1236.7527921500002
children_under_16,nation,0,9493.17413,9398.242388699999,9588.1058713
children_under_16,state,0,2762.11017,2734.4890683,2789.7312717
children_under_16,state,1,2294.433516,2271.4891808400002,2317.37785116
children_under_16,state,2,1879.9254849999998,1861.1262301499999,1898.7247398499997
children_under_16,state,3,1332.415817,1319.0916588300001,1345.73997517
children_under_16,state,4,1033.1786729999997,1022.8468862699997,1043.5104597299996
children_under_16,state,5,191.110469,189.19936431,193.02157369
elders_65_plus,county,0,497.57342299999993,492.59768876999993,502.54915722999993
elders_65_plus,county,1,286.488772,283.62388427999997,289.35365972
elders_65_plus,county,2,289.817678,286.91950122000003,292.71585478
elders_65_plus,county,3,135.916654,134.55748746,137.27582053999998
elders_65_plus,county,4,154.212601,152.67047499,155.75472701
elders_65_plus,county,5,164.67041999999998,163.0237158,166.31712419999997
elders_65_plus,county,6,466.10225299999985,461.4412304699998,470.7632755299999
elders_65_plus,county,7,158.08763,156.5067537,159.6685063
elders_65_plus,county,8,69.962122,69.26250078,70.66174321999999
elders_65_plus,county,9,119.45473500000001,118.26018765000002,120.64928235000001
elders_65_plus,county,10,380.85780900000003,377.04923091,384.66638709000006
elders_65_plus,county,11,485.191538,480.33962262,490.04345337999996
elders_65_plus,county,12,196.68257299999993,194.71574726999992,198.64939872999994
elders_65_plus,county,13,65.747858,65.09037941999999,66.40533658
elders_65_plus,county,14,246.594992,244.12904207999998,249.06094192
elders_65_plus,county,15,240.83349200000004,238.42515708000005,243.24182692000002
elders_65_plus,county,16,1118.482034,1107.2972136600001,1129.66685434
elders_65_plus,nation,0,5076.676584000001,5025.909818160001,5127.44334984
elders_65_plus,state,0,1315.947297,1302.78782403,1329.10676997
elders_65_plus,state,1,841.6424319999999,833.2260076799998,850.0588563199999
elders_65_plus,state,2,879.7028929999999,870.9058640699999,888.4999219299999
elders_65_plus,state,3,1254.3986880000002,1241.8547011200003,1266.9426748800001
elders_65_plus,state,4,620.3148539999999,614.1117054599998,626.5180025399999
elders_65_plus,state,5,164.67041999999998,163.0237158,166.31712419999997
households,county,0,1906.5118410000005,1887.4467225900005,1925.5769594100004
households,county,1,2015.0990030000012,1994.9480129700012,2035.2499930300012
households,county,2,1359.4517219999998,1345.8572047799998,1373.0462392199997
households,county,3,667.9609080000001,661.2812989200002,674.6405170800001
households,county,4,1652.0174090000003,1635.4972349100003,1668.5375830900002
households,county,5,875.2533799999999,866.5008461999998,884.0059137999999
households,county,6,1489.5780090000014,1474.6822289100014,1504.4737890900014
households,county,7,839.5563589999999,831.1607954099999,847.95192259
households,county,8,1362.5091070000005,1348.8840159300005,1376.1341980700006
households,county,9,1039.978548,1029.57876252,1050.37833348
households,county,10,1770.2634919999996,1752.5608570799996,1787.9661269199996
households,county,11,2362.301917,2338.6788978299996,2385.92493617
households,county,12,889.658415000001,880.761830850001,898.554999150001
households,county,13,594.3711920000001,588.42748008,600.3149039200001
households,county,14,1376.275157,1362.51240543,1390.0379085700001
households,county,15,2312.3378239999997,2289.2144457599998,2335.4612022399997
households,county,16,2835.134098000002,2806.782757020002,2863.4854389800016
households,nation,0,25348.258381000007,25094.775797190006,25601.740964810007
households,state,0,6878.7715720000015,6809.983856280001,6947.5592877200015
households,state,1,5739.910027000002,5682.510926730001,5797.309127270002
households,state,2,5209.632978,5157.53664822,5261.7293077799995
households,state,3,3503.095006000002,3468.0640559400017,3538.125956060002
households,state,4,3141.5954180000017,3110.1794638200017,3173.0113721800017
households,state,5,875.2533799999999,866.5008461999998,884.0059137999999
low_income_household_share,county,0,0.39638031146147085,0.38638031146147084,0.40638031146147086
low_income_household_share,county,1,0.31004231306199104,0.30004231306199103,0.32004231306199105
low_income_household_share,county,2,0.3382115157828709,0.3282115157828709,0.3482115157828709
low_income_household_share,county,3,0.4152358896763879,0.4052358896763879,0.4252358896763879
low_income_household_share,county,4,0.33286843528980103,0.322868435289801,0.34286843528980104
low_income_household_share,county,5,0.4515356673058492,0.4415356673058492,0.4615356673058492
low_income_household_share,county,6,0.3324819117065637,0.3224819117065637,0.3424819117065637
low_income_household_share,county,7,0.3284653078773533,0.3184653078773533,0.3384653078773533
low_income_household_share,county,8,0.329960410156946,0.319960410156946,0.339960410156946
