county,age_band,sex,count
0,0-15,male,818.372
0,0-15,female,851.587
0,16-24,male,279.049
0,16-24,female,267.665
0,25-44,male,660.234
0,25-44,female,671.655
0,45-64,male,783.198
0,45-64,female,794.369
0,65+,male,302.743
0,65+,female,316.198
1,0-15,male,778.343
1,0-15,female,714.135
1,16-24,male,280.51
1,16-24,female,255.294
1,25-44,male,602.177
1,25-44,female,553.036
1,45-64,male,676.232
1,45-64,female,735.227
1,65+,male,258.922
1,65+,female,282.876
2,0-15,male,224.294
2,0-15,female,198.209
2,16-24,male,120.109
2,16-24,female,88.929
2,25-44,male,179.862
2,25-44,female,171.173
2,45-64,male,220.588
2,45-64,female,201.588
2,65+,male,91.262
2,65+,female,85.018
3,0-15,male,700.5
3,0-15,female,675.9
3,16-24,male,280.687
3,16-24,female,268.335
3,25-44,male,592.454
3,25-44,female,525.219
3,45-64,male,744.475
3,45-64,female,796.35
3,65+,male,331.326
3,65+,female,306.605
4,0-15,male,919.965
4,0-15,female,818.236
4,16-24,male,370.245
4,16-24,female,365.886
4,25-44,male,760.338
4,25-44,female,712.369
4,45-64,male,901.09
4,45-64,female,972.071
4,65+,male,329.334
4,65+,female,358.427
5,0-15,male,330.314
5,0-15,female,372.114
5,16-24,male,111.091
5,16-24,female,111.097
5,25-44,male,254.685
5,25-44,female,296.407
5,45-64,male,300.178
5,45-64,female,334.337
5,65+,male,141.089
5,65+,female,125.274
6,0-15,male,972.456
6,0-15,female,926.007
6,16-24,male,344.742
6,16-24,female,347.752
6,25-44,male,818.147
6,25-44,female,770.119
6,45-64,male,940.947
6,45-64,female,975.177
6,65+,male,355.082
6,65+,female,374.605
7,0-15,male,683.179
7,0-15,female,719.094
7,16-24,male,223.954
7,16-24,female,276.936
7,25-44,male,571.95
7,25-44,female,584.883
7,45-64,male,703.263
7,45-64,female,767.379
7,65+,male,291.077
7,65+,female,334.024
8,0-15,male,219.781
8,0-15,female,236.836
8,16-24,male,100.558
8,16-24,female,92.1
8,25-44,male,176.59
8,25-44,female,169.584
8,45-64,male,226.876
8,45-64,female,209.62
8,65+,male,84.862
8,65+,female,91.909
9,0-15,male,480.862
9,0-15,female,449.866
9,16-24,male,158.936
9,16-24,female,155.832
9,25-44,male,356.863
9,25-44,female,384.874
9,45-64,male,452.915
9,45-64,female,481.697
9,65+,male,175.389
9,65+,female,141.191
10,0-15,male,290.474
10,0-15,female,300.525
10,16-24,male,123.794
10,16-24,female,108.201
10,25-44,male,227.193
10,25-44,female,221.569
10,45-64,male,304.695
10,45-64,female,324.222
10,65+,male,129.289
10,65+,female,136.372
11,0-15,male,331.917
11,0-15,female,339.231
11,16-24,male,132.712
11,16-24,female,134.156
11,25-44,male,269.19
11,25-44,female,282.177
11,45-64,male,383.713
11,45-64,female,346.006
11,65+,male,132.533
11,65+,female,159.841
12,0-15,male,386.743
12,0-15,female,426.243
12,16-24,male,161.574
12,16-24,female,173.517
12,25-44,male,285.689
12,25-44,female,322.738
12,45-64,male,356.931
12,45-64,female,363.824
12,65+,male,117.255
12,65+,female,89.791
13,0-15,male,364.731
13,0-15,female,350.354
13,16-24,male,98.525
13,16-24,female,137.795
13,25-44,male,302.06
13,25-44,female,300.027
13,45-64,male,362.693
13,45-64,female,333.528
13,65+,male,137.664
13,65+,female,110.793
14,0-15,male,370.529
14,0-15,female,347.577
14,16-24,male,162.003
14,16-24,female,150.47
14,25-44,male,258.55
14,25-44,female,278.792
14,45-64,male,383.551
14,45-64,female,360.143
14,65+,male,125.764
14,65+,female,143.065
15,0-15,male,181.327
15,0-15,female,212.489
15,16-24,male,61.259
15,16-24,female,80.376
15,25-44,male,136.392
15,25-44,female,167.489
15,45-64,male,230.335
15,45-64,female,246.782
15,65+,male,79.026
15,65+,female,101.715
16,0-15,male,691.642
16,0-15,female,678.124
16,16-24,male,311.465
16,16-24,female,294.792
16,25-44,male,587.499
16,25-44,female,576.934
16,45-64,male,752.336
16,45-64,female,733.807
16,65+,male,381.033
16,65+,female,341.602
17,0-15,male,243.473
17,0-15,female,250.684
17,16-24,male,101.021
17,16-24,female,99.61
17,25-44,male,245.426
17,25-44,female,229.887
17,45-64,male,260.518
17,45-64,female,308.37
17,65+,male,113.597
17,65+,female,102.253
