estimand,level,unit,sex,age_band,estimate,lower,upper
children_under_16,county,0,,,1799.932084049612,1045.5330755598497,2554.3310925393744
children_under_16,county,1,,,1335.7373064907263,807.2562138307798,1864.2183991506727
children_under_16,county,2,,,525.426960081606,229.4031699736301,821.4507501895819
children_under_16,county,3,,,1333.6569430406903,743.0100045180565,1924.303881563324
children_under_16,county,4,,,1677.733372377084,835.1717623496742,2520.2949824044936
children_under_16,county,5,,,672.1234410636449,327.96691462507675,1016.2799675022131
children_under_16,county,6,,,1816.5597195357414,803.8986161071737,2829.2208229643093
children_under_16,county,7,,,1353.4909514066208,753.1315181480862,1953.8503846651552
children_under_16,county,8,,,440.73184239270864,258.0427526292873,623.42093215613
children_under_16,county,9,,,1003.1662356846407,581.3203217421994,1425.012149627082
children_under_16,county,10,,,570.4399148778533,329.3451756387774,811.5346541169292
children_under_16,county,11,,,647.8008357752917,332.6511902990324,962.9504812515511
children_under_16,county,12,,,1011.0344279006127,486.39060862630913,1535.6782471749164
children_under_16,county,13,,,770.739386071098,447.1634722566267,1094.3152998855694
children_under_16,county,14,,,693.1239586176906,378.6798739589927,1007.5680432763886
children_under_16,county,15,,,489.75151837351854,236.33150542079326,743.1715313262438
children_under_16,county,16,,,1310.6720293604837,524.7285453975795,2096.615513323388
children_under_16,county,17,,,476.9661696199613,252.78066745812032,701.1516717818023
children_under_16,nation,0,,,17929.087096719588,15054.685290764797,20803.488902674377
children_under_16,state,0,,,3573.837705805351,2279.570374259637,4868.105037351065
children_under_16,state,1,,,1335.7373064907263,851.9717933170016,1819.502819664451
children_under_16,state,2,,,2026.2129063557372,1167.6859890162273,2884.739823695247
children_under_16,state,3,,,1333.6569430406903,782.5294675290695,1884.784418552311
children_under_16,state,4,,,5860.28704506721,4445.935492962577,7274.638597171843
children_under_16,state,5,,,3799.3551899598697,2278.5343697279377,5320.176010191802
elders_65_plus,county,0,,,658.6823955746906,382.61123125985335,934.7535598895279
elders_65_plus,county,1,,,487.86809158324087,294.8443129847324,680.8918701817493
elders_65_plus,county,2,,,182.04854001022866,79.48300209211072,284.6140779283466
elders_65_plus,county,3,,,678.0380833602974,377.7501268297136,978.3260398908811
elders_65_plus,county,4,,,756.6851966490456,376.6761272286683,1136.6942660694228
elders_65_plus,county,5,,,227.5749573164752,111.04665011966215,344.10326451328825
elders_65_plus,county,6,,,623.4291913088823,275.8917632843417,970.9666193334228
elders_65_plus,county,7,,,687.7446197395095,382.6860822558886,992.8031572231305
elders_65_plus,county,8,,,194.48545752047818,113.86870195830619,275.10221308265017
elders_65_plus,county,9,,,336.9072175545938,195.23285886156364,478.58157624762396
elders_65_plus,county,10,,,292.2831290242457,168.75053086941497,415.81572717907636
elders_65_plus,county,11,,,321.6737846166187,165.18220019374996,478.1653690394875
elders_65_plus,county,12,,,213.82129452410734,102.86560646287842,324.77698258533627
elders_65_plus,county,13,,,264.40954231074244,153.40372008256284,375.41536453892206
elders_65_plus,county,14,,,295.76938969284515,161.5900212613948,429.9487581242955
elders_65_plus,county,15,,,186.65577996996524,90.07147465778931,283.2400852821412
elders_65_plus,county,16,,,617.4032370757568,247.17785628842108,987.6286178630926
elders_65_plus,county,17,,,237.48080656407333,125.85915021937623,349.10246290877046
elders_65_plus,nation,0,,,7262.960714395797,6059.623356602653,8466.298072188942
