county,age_band,sex,count
0,0-15,male,491.624
0,0-15,female,447.555
0,16-24,male,215.295
0,16-24,female,212.297
0,25-44,male,452.794
0,25-44,female,439.549
0,45-64,male,626.13
0,45-64,female,585.248
0,65+,male,340.694
0,65+,female,310.828
1,0-15,male,597.185
1,0-15,female,591.562
1,16-24,male,277.957
1,16-24,female,254.313
1,25-44,male,574.735
1,25-44,female,595.167
1,45-64,male,735.255
1,45-64,female,779.47
1,65+,male,452.317
1,65+,female,453.307
2,0-15,male,1378.717
2,0-15,female,1338.682
2,16-24,male,688.432
2,16-24,female,607.213
2,25-44,male,1400.064
2,25-44,female,1321.211
2,45-64,male,1573.564
2,45-64,female,1666.783
2,65+,male,923.463
2,65+,female,1021.125
3,0-15,male,691.986
3,0-15,female,731.278
3,16-24,male,254.262
3,16-24,female,299.807
3,25-44,male,648.717
3,25-44,female,662.235
3,45-64,male,839.993
3,45-64,female,817.391
3,65+,male,428.223
3,65+,female,501.468
4,0-15,male,588.58
4,0-15,female,600.28
4,16-24,male,281.273
4,16-24,female,274.984
4,25-44,male,566.429
4,25-44,female,576.07
4,45-64,male,711.911
4,45-64,female,663.224
4,65+,male,393.053
4,65+,female,379.124
5,0-15,male,618.567
5,0-15,female,583.524
5,16-24,male,270.872
5,16-24,female,270.963
5,25-44,male,606.633
5,25-44,female,594.64
5,45-64,male,819.544
5,45-64,female,741.095
5,65+,male,465.944
5,65+,female,483.934
6,0-15,male,133.826
6,0-15,female,141.287
6,16-24,male,56.701
6,16-24,female,64.23
6,25-44,male,125.332
6,25-44,female,114.296
6,45-64,male,205.736
6,45-64,female,174.95
6,65+,male,82.946
6,65+,female,98.881
7,0-15,male,307.537
7,0-15,female,338.395
7,16-24,male,125.409
7,16-24,female,133.202
7,25-44,male,341.822
7,25-44,female,323.197
7,45-64,male,451.93
7,45-64,female,521.449
7,65+,male,300.766
7,65+,female,287.412
8,0-15,male,312.475
8,0-15,female,333.106
8,16-24,male,141.036
8,16-24,female,150.389
8,25-44,male,294.07
8,25-44,female,324.037
8,45-64,male,425.942
8,45-64,female,436.384
8,65+,male,200.021
8,65+,female,227.707
9,0-15,male,218.55
9,0-15,female,191.682
9,16-24,male,99.862
9,16-24,female,107.478
9,25-44,male,193.956
9,25-44,female,197.278
9,45-64,male,281.046
9,45-64,female,228.48
9,65+,male,139.899
9,65+,female,147.289
10,0-15,male,310.285
10,0-15,female,315.316
10,16-24,male,178.58
10,16-24,female,157.426
10,25-44,male,301.706
10,25-44,female,323.066
10,45-64,male,385.426
10,45-64,female,324.342
10,65+,male,187.618
10,65+,female,184.956
11,0-15,male,511.338
11,0-15,female,527.884
11,16-24,male,221.738
11,16-24,female,243.065
11,25-44,male,472.561
11,25-44,female,499.797
11,45-64,male,578.778
11,45-64,female,575.395
11,65+,male,382.526
11,65+,female,362.32
12,0-15,male,151.447
12,0-15,female,149.094
12,16-24,male,90.323
12,16-24,female,72.544
12,25-44,male,143.273
12,25-44,female,133.846
12,45-64,male,261.163
12,45-64,female,242.263
12,65+,male,134.651
12,65+,female,114.238
13,0-15,male,190.575
13,0-15,female,210.962
13,16-24,male,96.785
13,16-24,female,59.758
13,25-44,male,191.939
13,25-44,female,171.687
13,45-64,male,311.629
13,45-64,female,329.756
13,65+,male,207.209
13,65+,female,198.671
14,0-15,male,196.843
14,0-15,female,197.988
14,16-24,male,100.376
14,16-24,female,103.817
14,25-44,male,218.227
14,25-44,female,213.855
14,45-64,male,334.385
14,45-64,female,287.61
14,65+,male,195.597
14,65+,female,215.563
15,0-15,male,287.915
15,0-15,female,306.187
15,16-24,male,158.711
15,16-24,female,145.916
15,25-44,male,318.114
15,25-44,female,280.641
15,45-64,male,373.908
15,45-64,female,413.765
15,65+,male,211.563
15,65+,female,211.425
16,0-15,male,203.48
16,0-15,female,184.705
16,16-24,male,94.983
16,16-24,female,88.025
16,25-44,male,202.468
16,25-44,female,206.096
16,45-64,male,264.697
16,45-64,female,278.962
16,65+,male,158.696
16,65+,female,149.14
17,0-15,male,161.181
17,0-15,female,133.289
17,16-24,male,66.365
17,16-24,female,76.114
17,25-44,male,155.962
17,25-44,female,134.581
17,45-64,male,220.324
17,45-64,female,186.112
17,65+,male,127.789
17,65+,female,124.427
