estimand,level,unit,sex,age_band,estimate,lower,upper
children_under_16,county,0,,,2652.4065904123413,1947.919748173118,3356.8934326515646
children_under_16,county,1,,,1575.0731263343387,1165.76384245946,1984.3824102092174
children_under_16,county,2,,,371.72865946039747,262.21654498898033,481.2407739318146
children_under_16,county,3,,,417.25415459006695,304.8304927803248,529.6778163998091
children_under_16,county,4,,,774.1198446238917,565.3169221534586,982.9227670943249
children_under_16,county,5,,,2022.3910028927373,1499.2022143585118,2545.579791426963
children_under_16,county,6,,,545.5503192801796,404.41746701748815,686.6831715428709
children_under_16,county,7,,,511.59391232806456,378.64761644586406,644.5402082102651
children_under_16,county,8,,,1023.169395916772,747.4898157969874,1298.8489760365567
children_under_16,county,9,,,147.57791787385239,104.10112526088864,191.05471048681613
children_under_16,county,10,,,1188.7620075867706,881.2314886538684,1496.2925265196727
children_under_16,county,11,,,422.8407878467953,298.2709232873054,547.4106524062853
children_under_16,county,12,,,686.2139918459899,508.69170928262156,863.7362744093582
children_under_16,county,13,,,906.5128757680693,665.7404407999583,1147.2853107361802
children_under_16,county,14,,,421.24309227922356,311.77597893997324,530.7102056184739
children_under_16,county,15,,,890.8263561107055,660.371235720399,1121.281476501012
children_under_16,county,16,,,435.55957983635074,322.8811271617159,548.2380325109856
children_under_16,nation,0,,,14992.823614986546,14175.871599935925,15809.775630037168
children_under_16,state,0,,,3558.9194661804104,3179.755126335932,3938.083806024889
children_under_16,state,1,,,2507.9101309416274,2278.9270830226155,2736.893178860639
children_under_16,state,2,,,942.1473651810451,785.6368290791502,1098.65790128294
children_under_16,state,3,,,1440.423550506839,1273.6703944148203,1607.176706598858
children_under_16,state,4,,,774.1198446238917,683.9766513574546,864.2630378903289
children_under_16,state,5,,,5769.303257552734,5262.049586268373,6276.556928837095
elders_65_plus,county,0,,,1023.0777146414649,751.3453221951619,1294.8101070877678
elders_65_plus,county,1,,,673.2001007016974,498.2577145256425,848.1424868777522
elders_65_plus,county,2,,,131.68641346376813,92.89129444736383,170.48153248017243
elders_65_plus,county,3,,,215.8461236269569,157.68921532865312,274.0030319252607
elders_65_plus,county,4,,,308.50185732781443,225.2898200121957,391.71389464343315
elders_65_plus,county,5,,,753.3745566184709,558.4779609423913,948.2711522945506
elders_65_plus,county,6,,,220.1468971784285,163.19530459835636,277.09848975850065
elders_65_plus,county,7,,,196.19066496591688,145.20721585646268,247.17411407537108
elders_65_plus,county,8,,,399.5890870067748,291.9250460707454,507.25312794280416
elders_65_plus,county,9,,,43.35268030130261,30.580881391068736,56.12447921153649
elders_65_plus,county,10,,,482.06926067932807,357.3588401307532,606.779681227903
elders_65_plus,county,11,,,135.95681833644807,95.90362826376555,176.0100084091306
elders_65_plus,county,12,,,278.9445025305116,206.78207887530664,351.1069261857166
elders_65_plus,county,13,,,416.802493785227,306.0985490183954,527.5064385520586
elders_65_plus,county,14,,,138.1326270650539,102.23653708773595,174.02871704237185
elders_65_plus,county,15,,,341.7806621203722,253.362640924959,430.1986833157854
elders_65_plus,county,16,,,184.04825061191457,136.43531071465466,231.66119050917447
elders_65_plus,nation,0,,,5942.70071096145,5623.537533190317,6261.863888732582
