county,age_band,sex,count
0,0-15,male,1587.489
0,0-15,female,1592.173
0,16-24,male,601.524
0,16-24,female,640.533
0,25-44,male,1377.045
0,25-44,female,1426.438
0,45-64,male,1633.505
0,45-64,female,1601.594
0,65+,male,505.708
0,65+,female,563.004
1,0-15,male,735.814
1,0-15,female,720.545
1,16-24,male,331.656
1,16-24,female,305.313
1,25-44,male,669.508
1,25-44,female,649.817
1,45-64,male,784.136
1,45-64,female,765.693
1,65+,male,259.771
1,65+,female,230.063
2,0-15,male,554.73
2,0-15,female,557.88
2,16-24,male,208.659
2,16-24,female,221.897
2,25-44,male,525.846
2,25-44,female,450.602
2,45-64,male,621.895
2,45-64,female,651.618
2,65+,male,194.956
2,65+,female,202.019
3,0-15,male,485.346
3,0-15,female,468.637
3,16-24,male,232.163
3,16-24,female,215.362
3,25-44,male,471.295
3,25-44,female,445.102
3,45-64,male,548.362
3,45-64,female,504.456
3,65+,male,148.688
3,65+,female,169.636
4,0-15,male,334.841
4,0-15,female,329.981
4,16-24,male,131.93
4,16-24,female,143.15
4,25-44,male,323.185
4,25-44,female,278.426
4,45-64,male,387.106
4,45-64,female,437.199
4,65+,male,146.326
4,65+,female,169.917
5,0-15,male,546.162
5,0-15,female,574.586
5,16-24,male,255.972
5,16-24,female,233.567
5,25-44,male,480.84
5,25-44,female,510.41
5,45-64,male,619.281
5,45-64,female,611.268
5,65+,male,164.599
5,65+,female,209.354
6,0-15,male,364.99
6,0-15,female,362.742
6,16-24,male,150.003
6,16-24,female,157.102
6,25-44,male,361.018
6,25-44,female,339.827
6,45-64,male,472.491
6,45-64,female,387.65
6,65+,male,131.748
6,65+,female,138.766
7,0-15,male,199.242
7,0-15,female,214.621
7,16-24,male,105.51
7,16-24,female,103.171
7,25-44,male,190.614
7,25-44,female,204.784
7,45-64,male,294.272
7,45-64,female,271.045
7,65+,male,69.777
7,65+,female,92.01
8,0-15,male,312.198
8,0-15,female,293.135
8,16-24,male,171.337
8,16-24,female,132.996
8,25-44,male,306.156
8,25-44,female,306.234
8,45-64,male,345.985
8,45-64,female,372.167
8,65+,male,97.523
8,65+,female,81.663
9,0-15,male,306.371
9,0-15,female,318.758
9,16-24,male,134.801
9,16-24,female,134.809
9,25-44,male,286.31
9,25-44,female,261.863
9,45-64,male,359.056
9,45-64,female,360.545
9,65+,male,120.767
9,65+,female,128.05
10,0-15,male,326.839
10,0-15,female,303.508
10,16-24,male,147.605
10,16-24,female,138.234
10,25-44,male,273.665
10,25-44,female,273.746
10,45-64,male,383.058
10,45-64,female,384.481
10,65+,male,117.777
10,65+,female,139.979
11,0-15,male,157.265
11,0-15,female,119.024
11,16-24,male,59.481
11,16-24,female,61.619
11,25-44,male,129.204
11,25-44,female,116.496
11,45-64,male,169.975
11,45-64,female,155.295
11,65+,male,49.435
11,65+,female,23.802
12,0-15,male,513.814
12,0-15,female,444.483
12,16-24,male,238.388
12,16-24,female,189.786
12,25-44,male,408.064
12,25-44,female,492.631
12,45-64,male,534.621
12,45-64,female,548.751
12,65+,male,195.039
12,65+,female,156.775
13,0-15,male,224.157
13,0-15,female,224.273
13,16-24,male,89.415
13,16-24,female,103.382
13,25-44,male,223.751
13,25-44,female,207.548
13,45-64,male,306.677
13,45-64,female,239.464
13,65+,male,88.907
13,65+,female,66.734
14,0-15,male,421.917
14,0-15,female,413.757
14,16-24,male,154.807
14,16-24,female,180.825
14,25-44,male,406.117
14,25-44,female,389.647
14,45-64,male,490.449
14,45-64,female,507.25
14,65+,male,160.186
14,65+,female,156.567
15,0-15,male,183.813
15,0-15,female,207.853
15,16-24,male,76.379
15,16-24,female,89.544
15,25-44,male,183.398
15,25-44,female,181.089
15,45-64,male,253.111
15,45-64,female,265.33
15,65+,male,74.663
15,65+,female,94.92
16,0-15,male,222.618
16,0-15,female,238.197
16,16-24,male,119.575
16,16-24,female,140.217
16,25-44,male,212.967
16,25-44,female,205.816
16,45-64,male,354.631
16,45-64,female,319.773
16,65+,male,113.961
16,65+,female,93.262
17,0-15,male,387.01
17,0-15,female,376.841
17,16-24,male,164.243
17,16-24,female,173.492
17,25-44,male,333.238
17,25-44,female,352.819
17,45-64,male,446.536
17,45-64,female,397.463
17,65+,male,130.921
17,65+,female,130.858
