estimand,level,unit,sex,age_band,estimate,lower,upper
children_under_16,county,0,,,3000.2638699245726,2043.4927873805589,3957.034952468586
children_under_16,county,1,,,1477.525717469655,777.3913545094142,2177.660080429896
children_under_16,county,2,,,1243.5011018622365,915.8090273632764,1571.1931763611965
children_under_16,county,3,,,987.7546604078115,462.3601037504246,1513.1492170651982
children_under_16,county,4,,,677.8388933500188,368.2200864445278,987.4577002555097
children_under_16,county,5,,,995.7227267825439,626.1285354827023,1365.3169180823854
children_under_16,county,6,,,686.6726598052796,466.3783006593708,906.9670189511885
children_under_16,county,7,,,390.512615968619,246.27819038437548,534.7470415528626
children_under_16,county,8,,,614.130846219285,371.2710599884339,856.9906324501361
children_under_16,county,9,,,637.3689336167753,358.4393586638226,916.298508569728
children_under_16,county,10,,,594.7818132009816,402.54663120013424,787.0169952018289
children_under_16,county,11,,,280.3041482331651,189.10457518272563,371.5037212836046
children_under_16,county,12,,,904.2291672128853,613.416292877039,1195.0420415487315
children_under_16,county,13,,,457.21063740795546,287.737871277964,626.6834035379469
children_under_16,county,14,,,788.5251602494325,512.5018353417156,1064.5484851571493
children_under_16,county,15,,,399.3344637671458,238.42602541835905,560.2429021159326
children_under_16,county,16,,,515.0268025595537,380.16699928103844,649.886605838069
children_under_16,county,17,,,853.7130463637241,629.5225352819872,1077.903557445461
children_under_16,nation,0,,,15504.41726440164,13531.317957322975,17477.516571480304
children_under_16,state,0,,,6364.985286361771,5026.399616975832,7703.570955747709
children_under_16,state,1,,,2371.960711922105,1420.3050909115677,3323.6163329326423
children_under_16,state,2,,,2612.2409507855145,2066.7681022332163,3157.713799337813
children_under_16,state,3,,,987.7546604078115,486.4683595670292,1489.0409612485937
children_under_16,state,4,,,2171.752928141895,1596.869945027433,2746.6359112563573
children_under_16,state,5,,,995.7227267825439,661.8852844619162,1329.5601691031716
elders_65_plus,county,0,,,1026.2672077604805,698.9950644029354,1353.5393511180255
elders_65_plus,county,1,,,530.5012659238519,279.1200808279482,781.8824510197555
elders_65_plus,county,2,,,451.93680549590965,332.84072338259057,571.0328876092287
elders_65_plus,county,3,,,302.86187238729445,141.76723467062467,463.9565101039642
elders_65_plus,county,4,,,321.9838546751202,174.9101799341472,469.0575294160932
elders_65_plus,county,5,,,305.6376804364388,192.19052462361913,419.0848362492585
elders_65_plus,county,6,,,259.7708946394107,176.43269565595907,343.10909362286236
elders_65_plus,county,7,,,155.36105723124882,97.9790113469472,212.74310311555044
