county,age_band,sex,count
0,0-15,male,851.412
0,0-15,female,775.255
0,16-24,male,469.815
0,16-24,female,453.468
0,25-44,male,906.218
0,25-44,female,927.866
0,45-64,male,935.107
0,45-64,female,923.218
0,65+,male,330.72
0,65+,female,335.723
1,0-15,male,740.615
1,0-15,female,730.881
1,16-24,male,424.174
1,16-24,female,428.103
1,25-44,male,850.281
1,25-44,female,877.12
1,45-64,male,887.653
1,45-64,female,875.906
1,65+,male,324.062
1,65+,female,315.865
2,0-15,male,471.653
2,0-15,female,468.849
2,16-24,male,274.124
2,16-24,female,268.064
2,25-44,male,557.465
2,25-44,female,536.43
2,45-64,male,653.056
2,45-64,female,668.71
2,65+,male,263.766
2,65+,female,261.879
3,0-15,male,141.581
3,0-15,female,150.201
3,16-24,male,84.927
3,16-24,female,84.898
3,25-44,male,177.901
3,25-44,female,167.932
3,45-64,male,225.153
3,45-64,female,215.499
3,65+,male,89.024
3,65+,female,82.054
4,0-15,male,1101.593
4,0-15,female,1031.793
4,16-24,male,625.421
4,16-24,female,611.157
4,25-44,male,1242.72
4,25-44,female,1265.436
4,45-64,male,1383.669
4,45-64,female,1375.221
4,65+,male,489.993
4,65+,female,453.485
5,0-15,male,274.756
5,0-15,female,271.681
5,16-24,male,156.654
5,16-24,female,158.57
5,25-44,male,312.61
5,25-44,female,323.787
5,45-64,male,347.578
5,45-64,female,348.574
5,65+,male,134.662
5,65+,female,133.878
6,0-15,male,271.29
6,0-15,female,287.806
6,16-24,male,162.732
6,16-24,female,162.676
6,25-44,male,340.883
6,25-44,female,321.782
6,45-64,male,431.425
6,45-64,female,412.927
6,65+,male,170.582
6,65+,female,157.227
7,0-15,male,218.585
7,0-15,female,217.286
7,16-24,male,127.042
7,16-24,female,124.233
7,25-44,male,258.354
7,25-44,female,248.606
7,45-64,male,302.656
7,45-64,female,309.91
7,65+,male,122.241
7,65+,female,121.366
8,0-15,male,295.149
8,0-15,female,293.394
8,16-24,male,171.54
8,16-24,female,167.748
8,25-44,male,348.848
8,25-44,female,335.684
8,45-64,male,408.666
8,45-64,female,418.462
8,65+,male,165.058
8,65+,female,163.877
9,0-15,male,175.273
9,0-15,female,172.97
9,16-24,male,100.385
9,16-24,female,101.314
9,25-44,male,201.227
9,25-44,female,207.578
9,45-64,male,210.071
9,45-64,female,207.291
9,65+,male,76.692
9,65+,female,74.752
10,0-15,male,367.73
10,0-15,female,362.897
10,16-24,male,210.611
10,16-24,female,212.562
10,25-44,male,422.181
10,25-44,female,435.508
10,45-64,male,440.737
10,45-64,female,434.905
10,65+,male,160.903
10,65+,female,156.833
11,0-15,male,261.891
11,0-15,female,258.96
11,16-24,male,149.319
11,16-24,female,151.145
11,25-44,male,297.972
11,25-44,female,308.627
11,45-64,male,331.303
11,45-64,female,332.253
11,65+,male,128.356
11,65+,female,127.61
12,0-15,male,219.95
12,0-15,female,217.06
12,16-24,male,125.973
12,16-24,female,127.14
12,25-44,male,252.52
12,25-44,female,260.491
12,45-64,male,263.619
12,45-64,female,260.13
12,65+,male,96.241
12,65+,female,93.807
13,0-15,male,231.979
13,0-15,female,228.93
13,16-24,male,132.862
13,16-24,female,134.093
13,25-44,male,266.329
13,25-44,female,274.736
13,45-64,male,278.035
13,45-64,female,274.356
13,65+,male,101.504
13,65+,female,98.937
14,0-15,male,115.137
14,0-15,female,114.453
14,16-24,male,66.918
14,16-24,female,65.438
14,25-44,male,136.085
14,25-44,female,130.95
14,45-64,male,159.42
14,45-64,female,163.241
14,65+,male,64.389
14,65+,female,63.928
15,0-15,male,226.183
15,0-15,female,224.838
15,16-24,male,131.457
15,16-24,female,128.551
15,25-44,male,267.335
15,25-44,female,257.247
15,45-64,male,313.176
15,45-64,female,320.682
15,65+,male,126.49
15,65+,female,125.585
16,0-15,male,104.617
16,0-15,female,103.995
16,16-24,male,60.803
16,16-24,female,59.459
16,25-44,male,123.651
16,25-44,female,118.985
16,45-64,male,144.854
16,45-64,female,148.326
16,65+,male,58.506
16,65+,female,58.087
17,0-15,male,387.783
17,0-15,female,383.443
17,16-24,male,221.097
17,16-24,female,223.801
17,25-44,male,441.208
17,25-44,female,456.984
17,45-64,male,490.562
17,45-64,female,491.968
17,65+,male,190.058
17,65+,female,188.952
