estimand,level,unit,sex,age_band,estimate,lower,upper
children_under_16,county,0,,,1023.3331356032817,617.4192638202251,1429.2470073863383
children_under_16,county,1,,,1133.5427885594547,754.9094471450869,1512.1761299738225
children_under_16,county,2,,,2614.148533479831,1761.5641140493663,3466.7329529102954
children_under_16,county,3,,,1612.5280759174088,1021.834055760008,2203.2220960748095
children_under_16,county,4,,,1145.9594730255474,779.8211553744411,1512.0977906766536
children_under_16,county,5,,,1271.6608274992518,780.8576921209262,1762.4639628775774
children_under_16,county,6,,,291.03573503027525,156.9691459178177,425.10232414273275
children_under_16,county,7,,,622.6233456092973,418.137567900172,827.1091233184227
children_under_16,county,8,,,731.4296102292066,462.86015958654997,999.9990608718631
children_under_16,county,9,,,395.429111792027,263.498358138144,527.35986544591
children_under_16,county,10,,,661.806420934356,376.93468996370086,946.6781519050111
children_under_16,county,11,,,999.7353076860902,618.5646323965063,1380.905982975674
children_under_16,county,12,,,317.9346259705677,189.78004537976335,446.08920656137207
children_under_16,county,13,,,424.77535666501007,222.2853070306868,627.2654062993333
children_under_16,county,14,,,380.58382577344815,243.48286302279104,517.6847885241052
children_under_16,county,15,,,572.6634674799327,398.5980922249695,746.7288427348959
children_under_16,county,16,,,410.65026843229896,240.906295148762,580.394241715836
children_under_16,county,17,,,283.8436715060689,188.32030304650928,379.3670399656286
children_under_16,nation,0,,,14893.683581193356,13339.646446149976,16447.720716236738
children_under_16,state,0,,,1023.3331356032817,651.5813376825217,1395.0849335240416
children_under_16,state,1,,,1133.5427885594547,800.7273580795049,1466.3582190394045
children_under_16,state,2,,,3613.883841165921,2672.059400561709,4555.708281770132
children_under_16,state,3,,,2343.9576861466153,1570.037279228426,3117.8780930648045
children_under_16,state,4,,,3401.102895186322,2455.926933516515,4346.278856856129
children_under_16,state,5,,,3377.8632345317596,2423.535323696646,4332.191145366873
elders_65_plus,county,0,,,611.634007043877,369.0241283292554,854.2438857584985
elders_65_plus,county,1,,,817.5913364820103,544.4941558832688,1090.6885170807518
elders_65_plus,county,2,,,1847.7727385118558,1245.1358847419226,2450.4095922817887
elders_65_plus,county,3,,,906.8147907643665,574.6344819098676,1238.9950996188654
elders_65_plus,county,4,,,855.3438185706846,582.0582843816742,1128.629352759695
elders_65_plus,county,5,,,904.4090365605853,555.3483584225798,1253.4697146985907
elders_65_plus,county,6,,,173.12417841163813,93.37394399410032,252.87441282917592
