estimand,level,unit,estimate,lower,upper
children_under_16,county,0,1389.3575780663155,974.5030940648672,1804.2120620677638
children_under_16,county,1,1382.5646113852565,950.4059975532765,1814.7232252172366
children_under_16,county,2,498.6218541544434,342.77178612744694,654.4719221814398
children_under_16,county,3,367.33097490147264,257.0217495880149,477.64020021493036
children_under_16,county,4,564.7157127676663,381.40137694477363,748.0300485905591
children_under_16,county,5,283.45789008715747,198.47654964913426,368.4392305251807
children_under_16,county,6,677.6965757699941,457.68675313773224,897.7063984022559
children_under_16,county,7,372.4273404237663,256.8384102481583,488.01627059937425
children_under_16,county,8,389.77197993983435,267.93043097900215,511.61352890066655
children_under_16,county,9,544.9975886259181,375.02363808673624,714.9715391650999
children_under_16,county,10,403.58394797482526,283.453740872121,523.7141550775295
children_under_16,county,11,1062.2042865300964,730.0266455650999,1394.381927495093
children_under_16,county,12,636.8649325315985,447.61344099613547,826.1164240670614
children_under_16,county,13,409.56641662177003,281.84330494699066,537.2895282965494
children_under_16,county,14,367.12679081935573,252.2305507741902,482.0230308645213
children_under_16,county,15,1038.19904993754,729.3892679752794,1347.0088318998005
children_under_16,county,16,1053.7401980670352,738.7989913475418,1368.6814047865287
children_under_16,nation,0,11441.17728584689,9649.189001148869,13233.165570544912
children_under_16,state,0,3468.005508510279,2871.909990130626,4064.101026889932
children_under_16,state,1,2834.5408778551873,2278.027458695827,3391.0542970145475
children_under_16,state,2,2192.7399906452533,1764.6307010828157,2620.849280207691
children_under_16,state,3,1421.0711729685079,1173.4929259191229,1668.649420017893
children_under_16,state,4,1242.4122885376603,975.3940265371724,1509.430550538148
children_under_16,state,5,283.45789008715747,233.8024509825206,333.1133291917943
elders_65_plus,county,0,863.8014291977724,610.6903659243659,1116.912492471179
elders_65_plus,county,1,844.9438369579266,587.5176748207396,1102.3699990951136
elders_65_plus,county,2,446.63380893443195,312.64262732678804,580.6249905420759
elders_65_plus,county,3,305.37544081718653,215.35228119200747,395.3986004423656
elders_65_plus,county,4,587.3599969020468,402.60925518888035,772.1107386152132
elders_65_plus,county,5,285.92665948927936,201.79992531272512,370.0533936658336
elders_65_plus,county,6,569.2093968324034,390.1567668790769,748.2620267857299
elders_65_plus,county,7,271.6255088960621,190.61446372113767,352.63655407098656
elders_65_plus,county,8,329.3582965100041,228.9934887267014,429.7231042933068
