estimand,level,unit,sex,age_band,estimate,lower,upper
children_under_16,county,0,,,581.6348255848446,270.6977489515067,892.5719022181826
children_under_16,county,1,,,2402.8251119634556,1715.5576034102446,3090.0926205166666
children_under_16,county,2,,,1331.0889497999378,780.1097496749843,1882.0681499248913
children_under_16,county,3,,,999.8565205636057,270.8143984213318,1728.8986427058796
children_under_16,county,4,,,692.0607183770143,434.09727093334186,950.0241658206867
children_under_16,county,5,,,1372.6062763918765,833.8182921625288,1911.394260621224
children_under_16,county,6,,,487.69323275601636,300.5824321119303,674.8040334001024
children_under_16,county,7,,,246.42601810926834,126.60721486324847,366.2448213552882
children_under_16,county,8,,,702.0915681587912,468.59285414164435,935.5902821759381
children_under_16,county,9,,,622.1464010065106,258.1775459930548,986.1152560199664
children_under_16,county,10,,,523.898654341329,252.45798498297177,795.3393236996862
children_under_16,county,11,,,789.3390173957323,477.7475062430385,1100.930528548426
children_under_16,county,12,,,734.2524056976144,478.26062840902017,990.2441829862087
children_under_16,county,13,,,497.091630953777,272.24477268799376,721.9384892195602
children_under_16,county,14,,,1163.7684458777453,833.1545639542641,1494.3823278012264
children_under_16,county,15,,,628.6248109910842,186.28194710139792,1070.9676748807706
children_under_16,county,16,,,1003.0104284635499,607.5080706618155,1398.5127862652844
children_under_16,county,17,,,462.25678549199273,300.6657646953313,623.8478062886542
children_under_16,nation,0,,,15240.671801924147,12682.97657292433,17798.367030923964
children_under_16,state,0,,,1999.5986539716614,1183.1507588005297,2816.046549142793
children_under_16,state,1,,,3566.593557841201,2723.605123102905,4409.581992579497
children_under_16,state,2,,,4380.955423815118,3324.0538405569014,5437.857007073334
children_under_16,state,3,,,999.8565205636057,288.42085178137813,1711.2921893458333
children_under_16,state,4,,,1695.0711468405643,1126.9928143578045,2263.149479323324
children_under_16,state,5,,,2598.5964988919964,1822.6704022610484,3374.5225955229444
elders_65_plus,county,0,,,306.8561800884339,142.81345192539584,470.898908251472
elders_65_plus,county,1,,,1127.3001320577025,804.8643670519361,1449.7358970634689
elders_65_plus,county,2,,,559.0397568096564,327.6357788175559,790.4437348017569
elders_65_plus,county,3,,,591.2485156103236,160.1415880973188,1022.3554431233283
elders_65_plus,county,4,,,343.4559947943075,215.43385727129706,471.478132317318
elders_65_plus,county,5,,,625.9876932473687,380.26927187768695,871.7061146170505
elders_65_plus,county,6,,,187.45865360439078,115.53733830263108,259.37996890615045
elders_65_plus,county,7,,,146.71861132213436,75.38016841980637,218.05705422446238
elders_65_plus,county,8,,,250.42822481527563,167.14184010435906,333.7146095261922
elders_65_plus,county,9,,,269.07503217046246,111.66042491186147,426.48963942906346
elders_65_plus,county,10,,,212.61929714192473,102.45767741555272,322.78091686829674
elders_65_plus,county,11,,,445.93646596827097,269.9030832937601,621.9698486427818
elders_65_plus,county,12,,,309.87208547997466,201.83742971500598,417.9067412449433
elders_65_plus,county,13,,,208.03268812291952,113.93435005338662,302.1310261924524
elders_65_plus,county,14,,,441.90184717942896,316.36236753237915,567.4413268264788
elders_65_plus,county,15,,,329.7468807660542,97.71470983283248,561.7790516992759
elders_65_plus,county,16,,,537.7917037062546,325.73220682958276,749.8512005829264
elders_65_plus,county,17,,,195.17440342662206,126.94732256393652,263.40148428930763
elders_65_plus,nation,0,,,7088.644166311506,5882.09871468613,8295.189617936881
elders_65_plus,state,0,,,1082.539526822759,644.5062491150445,1520.5728045304734
elders_65_plus,state,1,,,1569.2019792371316,1199.390532462187,1939.0134260120763
elders_65_plus,state,2,,,1875.3712309361604,1424.630248913721,2326.1122129585997
elders_65_plus,state,3,,,591.2485156103236,170.552871316657,1011.9441599039901
elders_65_plus,state,4,,,881.2476985005621,582.2535369931132,1180.241860008011
elders_65_plus,state,5,,,1089.035215204569,769.224302589169,1408.8461278199693
households,county,0,,,1296.245175449512,603.283427416174,1989.20692348285
households,county,1,,,4340.1589688682125,3098.7659825840333,5581.551955152392
households,county,2,,,2230.3697673368792,1307.1502104659025,3153.589324207856
households,county,3,,,2236.118556037571,605.6600013077259,3866.5771107674163
households,county,4,,,1601.6073920764213,1004.6132941015845,2198.601490051258
households,county,5,,,2551.7901955895086,1550.1381418979222,3553.442249281095
households,county,6,,,820.0505982051128,505.4259249618334,1134.6752714483923
households,county,7,,,468.6001969363171,240.7544717626772,696.445922109957
households,county,8,,,1594.4714474045293,1064.1887187821399,2124.7541760269187
households,county,9,,,1055.3415867858491,437.94434978646746,1672.7388237852308
households,county,10,,,1144.216793471472,551.378904430786,1737.0546825121583
households,county,11,,,1693.6204604455088,1025.0639252188107,2362.176995672207
households,county,12,,,1416.7341348533616,922.8000512708157,1910.6682184359074
households,county,13,,,829.5749468290504,454.33764876264866,1204.8122448954523
households,county,14,,,2079.8536954134347,1488.9900175836879,2670.7173732431816
households,county,15,,,1370.547222886931,406.1376528732209,2334.956792900641
households,county,16,,,2146.631607258687,1300.181921483171,2993.0812930342026
households,county,17,,,846.6054623569506,550.6577441883896,1142.5531805255116
households,nation,0,,,29722.538208205307,24835.298342763235,34609.77807364738
households,state,0,,,4360.412858781952,2579.9554456341575,6140.870271929747
households,state,1,,,6420.012664281647,4902.935013538057,7937.090315025236
households,state,2,,,7667.276693303521,5812.813583481219,9521.739803125824
households,state,3,,,2236.118556037571,645.0357679849458,3827.2013440901965
households,state,4,,,3748.238999335108,2491.4369619234203,5005.041036746796
households,state,5,,,5290.47843646551,3644.1969849946536,6936.759887936366
low_income_household_share,county,0,,,0.4171573183806857,0.32927078492280093,0.5050438518385705
low_income_household_share,county,1,,,0.28894528802349706,0.20246849287069102,0.3754220831763031
low_income_household_share,county,2,,,0.3312634304048187,0.24825977800784138,0.414267082801796
low_income_household_share,county,3,,,0.309668555932079,0.2166240232365808,0.40271308862757715
low_income_household_share,county,4,,,0.36121560949853376,0.27611164911068314,0.4463195698863844
low_income_household_share,county,5,,,0.3251144240269365,0.24029659739458148,0.40993225065929156
low_income_household_share,county,6,,,0.30867773967919443,0.22573158885442562,0.39162389050396323
low_income_household_share,county,7,,,0.3585426887462227,0.2753155261910434,0.441769851301402
low_income_household_share,county,8,,,0.2980316506896134,0.21401749950322918,0.3820458018759976
low_income_household_share,county,9,,,0.29959121823030443,0.216232379370905,0.38295005708970387
low_income_household_share,county,10,,,0.3283509574444801,0.24385916761911847,0.41284274726984177
low_income_household_share,county,11,,,0.3714025479067835,0.2840208110879758,0.45878428472559124
low_income_household_share,county,12,,,0.40463867659112496,0.3209309880958614,0.4883463650863885
low_income_household_share,county,13,,,0.31104210405658206,0.22758456471718774,0.3944996433959764
low_income_household_share,county,14,,,0.32451392405989593,0.23662170396712448,0.4124061441526674
low_income_household_share,county,15,,,0.3802908365999735,0.29360917277295406,0.4669725004269929
low_income_household_share,county,16,,,0.3506132216407157,0.26562570807343566,0.4356007352079957
low_income_household_share,county,17,,,0.35397926657025713,0.27072179531332463,0.43723673782718964
low_income_household_share,nation,0,,,0.3330371039253035,0.3227563224043346,0.3433178854462724
low_income_household_share,state,0,,,0.38799914184018064,0.36100675004322813,0.41499153363713315
low_income_household_share,state,1,,,0.3001593921172541,0.2724212472107228,0.32789753702378543
low_income_household_share,state,2,,,0.33813596349539027,0.32657384822608093,0.3496980787646996
low_income_household_share,state,3,,,0.309668555932079,0.2661688712835252,0.3531682405806328
low_income_household_share,state,4,,,0.3550997191379343,0.3344775257040271,0.3757219125718415
low_income_household_share,state,5,,,0.31827668424949423,0.29855725965490487,0.3379961088440836
mean_income_adults,county,0,,,25217.01427230179,20665.990070755368,29768.03847384821
mean_income_adults,county,1,,,30087.95813045078,24410.78715723457,35765.12910366699
mean_income_adults,county,2,,,24562.956612817234,20438.48613508353,28687.427090550937
mean_income_adults,county,3,,,28316.289835860985,22191.026470803663,34441.55320091831
mean_income_adults,county,4,,,23790.843876323,19620.93677292784,27960.750979718163
mean_income_adults,county,5,,,23881.55978260189,19668.718505747005,28094.401059456774
mean_income_adults,county,6,,,24205.288104704945,20135.688111642587,28274.888097767303
mean_income_adults,county,7,,,24628.096892286718,20483.686231781605,28772.50755279183
mean_income_adults,county,8,,,23191.050288730665,19150.047361999932,27232.053215461397
mean_income_adults,county,9,,,23940.24953107448,19855.914264436255,28024.58479771271
mean_income_adults,county,10,,,23538.161330744395,19425.557418326676,27650.765243162114
mean_income_adults,county,11,,,24681.832512412242,20173.020978459324,29190.64404636516
mean_income_adults,county,12,,,24572.468567926637,20421.412031945936,28723.525103907337
mean_income_adults,county,13,,,24148.77786183807,20027.28745141357,28270.26827226257
mean_income_adults,county,14,,,30141.97886221304,24408.972595287127,35874.98512913895
mean_income_adults,county,15,,,24954.048853792643,20473.642094731025,29434.45561285426
mean_income_adults,county,16,,,23782.87001997434,19610.0467997357,27955.69324021298
mean_income_adults,county,17,,,24386.48774108806,20277.455423840707,28495.520058335416
mean_income_adults,nation,0,,,25823.89834568985,25054.214308277238,26593.58238310246
mean_income_adults,state,0,,,24926.518830144807,23214.86357477023,26638.174085519386
mean_income_adults,state,1,,,30105.2152067759,27323.888384444494,32886.54202910731
mean_income_adults,state,2,,,24375.3659084349,23635.921945977985,25114.80987089181
mean_income_adults,state,3,,,28316.289835860985,24338.650987223187,32293.928684498784
mean_income_adults,state,4,,,23786.62223897419,22416.370076672694,25156.874401275683
