estimand,level,unit,sex,age_band,estimate,lower,upper
children_under_16,county,0,,,4710.729926371946,3500.6929500269625,5920.7669027169295
children_under_16,county,1,,,468.9190393437969,348.7472342469772,589.0908444406166
children_under_16,county,2,,,1202.346578941945,883.3567715927687,1521.336386291121
children_under_16,county,3,,,632.1989951806811,467.20922698732693,797.1887633740353
children_under_16,county,4,,,810.2492324197499,595.9863126651492,1024.5121521743506
children_under_16,county,5,,,526.2342266209855,392.93342840855166,659.5350248334194
children_under_16,county,6,,,652.1303620119054,479.1162393054685,825.1444847183423
children_under_16,county,7,,,345.36659164074234,257.8815136798655,432.85166960161916
children_under_16,county,8,,,594.417059572391,443.8448153060434,744.9893038387387
children_under_16,county,9,,,278.2900033257874,207.79614773591425,348.7838589156605
children_under_16,county,10,,,1040.4482411605272,773.1901169515329,1307.7063653695216
children_under_16,county,11,,,225.61908155241633,168.46733782033363,282.77082528449904
children_under_16,county,12,,,383.70474996481613,286.5082035207719,480.9012964088604
children_under_16,county,13,,,922.0363387004971,685.7423052111377,1158.3303721898565
children_under_16,county,14,,,570.1024451215904,421.31848471653916,718.8864055266417
children_under_16,county,15,,,91.48033661554737,68.30738192216616,114.65329130892859
children_under_16,county,16,,,580.8044148630374,427.2160561758328,734.392773550242
children_under_16,county,17,,,516.1120907343523,381.4184027323465,650.805778736358
children_under_16,nation,0,,,14551.189714142713,13675.592547851955,15426.78688043347
children_under_16,state,0,,,5751.178167532473,5277.377289167025,6224.9790458979205
children_under_16,state,1,,,1390.955378044294,1278.9673344524274,1502.9434216361608
children_under_16,state,2,,,1854.47694095385,1658.278915917692,2050.674965990008
children_under_16,state,3,,,1718.4135310366237,1556.1621304294263,1880.664931643821
children_under_16,state,4,,,1391.0536472827873,1246.9293676029454,1535.1779269626293
children_under_16,state,5,,,2445.112049292686,2272.700432379229,2617.5236662061434
elders_65_plus,county,0,,,1956.6356556648504,1454.0380689649626,2459.233242364738
elders_65_plus,county,1,,,213.9767882104931,159.1400792467051,268.8134971742811
elders_65_plus,county,2,,,517.0665101817983,379.8856429024589,654.2473774611377
elders_65_plus,county,3,,,301.0215814843898,222.46169554829766,379.58146742048194
elders_65_plus,county,4,,,409.5616888739046,301.2568861458877,517.8664916019216
elders_65_plus,county,5,,,303.6157397640004,226.70660232480927,380.5248772031915
elders_65_plus,county,6,,,300.0006056494828,220.40863352030073,379.59257777866486
elders_65_plus,county,7,,,168.86622944880173,126.09059449782418,211.64186439977928
elders_65_plus,county,8,,,305.99979982497655,228.4867542911806,383.5128453587725
elders_65_plus,county,9,,,148.5679109908935,110.93405875934016,186.20176322244683
elders_65_plus,county,10,,,487.6492185182173,362.3876146658322,612.9108223706024
elders_65_plus,county,11,,,122.33720883659805,91.3478760185616,153.3265416546345
elders_65_plus,county,12,,,199.87230678156814,149.24249844389627,250.50211511924002
elders_65_plus,county,13,,,450.08217915853385,334.7377734652172,565.4265848518505
elders_65_plus,county,14,,,349.0411314599219,257.94921924791345,440.1330436719304
elders_65_plus,county,15,,,42.43181856280214,31.683381844145863,53.18025528145842
elders_65_plus,county,16,,,258.2454387643743,189.954819644975,326.53605788377354
elders_65_plus,county,17,,,198.99295297962982,147.06025230389258,250.92565365536706
elders_65_plus,nation,0,,,6733.964765155237,6335.236046778884,7132.69348353159
elders_65_plus,state,0,,,2444.284874183068,2242.916687243348,2645.653061122788
elders_65_plus,state,1,,,664.058967369027,610.5945171363722,717.5234176016817
elders_65_plus,state,2,,,817.0671158312812,730.623897850025,903.5103338125374
elders_65_plus,state,3,,,849.0556659239415,768.8884253258458,929.2229065220373
elders_65_plus,state,4,,,667.8071276382788,598.6169699301735,736.997285346384
elders_65_plus,state,5,,,1291.6910142096403,1200.6103063226992,1382.7717220965815
households,county,0,,,7843.949616430073,5867.915741506304,9819.983491353842
