county,age_band,sex,count
0,0-15,male,636.678
0,0-15,female,665.002
0,16-24,male,289.702
0,16-24,female,271.094
0,25-44,male,558.233
0,25-44,female,549.437
0,45-64,male,626.239
0,45-64,female,596.775
0,65+,male,315.753
0,65+,female,312.546
1,0-15,male,574.118
1,0-15,female,574.016
1,16-24,male,241.996
1,16-24,female,219.857
1,25-44,male,503.18
1,25-44,female,469.958
1,45-64,male,600.449
1,45-64,female,545.231
1,65+,male,300.726
1,65+,female,311.862
2,0-15,male,446.685
2,0-15,female,437.835
2,16-24,male,156.903
2,16-24,female,162.723
2,25-44,male,364.103
2,25-44,female,359.183
2,45-64,male,459.78
2,45-64,female,506.586
2,65+,male,290.208
2,65+,female,248.378
3,0-15,male,680.346
3,0-15,female,675.089
3,16-24,male,230.813
3,16-24,female,222.51
3,25-44,male,484.004
3,25-44,female,517.059
3,45-64,male,727.368
3,45-64,female,703.614
3,65+,male,379.627
3,65+,female,385.901
4,0-15,male,438.42
4,0-15,female,476.729
4,16-24,male,166.475
4,16-24,female,158.757
4,25-44,male,382.403
4,25-44,female,386.181
4,45-64,male,520.931
4,45-64,female,517.141
4,65+,male,241.778
4,65+,female,243.145
5,0-15,male,482.962
5,0-15,female,505.996
5,16-24,male,200.075
5,16-24,female,198.038
5,25-44,male,430.931
5,25-44,female,434.902
5,45-64,male,480.39
5,45-64,female,496.512
5,65+,male,251.16
5,65+,female,243.185
6,0-15,male,260.458
6,0-15,female,240.829
6,16-24,male,81.203
6,16-24,female,99.688
6,25-44,male,210.346
6,25-44,female,200.009
6,45-64,male,297.92
6,45-64,female,278.42
6,65+,male,166.348
6,65+,female,150.991
7,0-15,male,537.325
7,0-15,female,552.696
7,16-24,male,191.134
7,16-24,female,215.403
7,25-44,male,449.226
7,25-44,female,485.619
7,45-64,male,580.888
7,45-64,female,603.021
7,65+,male,334.522
7,65+,female,311.402
8,0-15,male,459.957
8,0-15,female,441.954
8,16-24,male,201.713
8,16-24,female,171.843
8,25-44,male,413.712
8,25-44,female,364.719
8,45-64,male,465.249
8,45-64,female,471.264
8,65+,male,271.9
8,65+,female,286.302
9,0-15,male,292.476
9,0-15,female,324.279
9,16-24,male,99.765
9,16-24,female,110.025
9,25-44,male,252.628
9,25-44,female,246.404
9,45-64,male,386.531
9,45-64,female,384.515
9,65+,male,194.198
9,65+,female,180.895
10,0-15,male,454.863
10,0-15,female,452.172
10,16-24,male,185.89
10,16-24,female,202.637
10,25-44,male,406.141
10,25-44,female,368.639
10,45-64,male,507.057
10,45-64,female,510.982
10,65+,male,238.563
10,65+,female,245.105
11,0-15,male,635.706
11,0-15,female,683.301
11,16-24,male,274.281
11,16-24,female,266.667
11,25-44,male,499.393
11,25-44,female,553.526
11,45-64,male,645.946
11,45-64,female,680.668
11,65+,male,336.964
11,65+,female,315.361
12,0-15,male,507.143
12,0-15,female,525.976
12,16-24,male,195.557
12,16-24,female,197.631
12,25-44,male,428.559
12,25-44,female,396.973
12,45-64,male,535.987
12,45-64,female,554.949
12,65+,male,245.824
12,65+,female,238.536
13,0-15,male,153.778
13,0-15,female,124.265
13,16-24,male,50.024
13,16-24,female,60.889
13,25-44,male,123.59
13,25-44,female,136.608
13,45-64,male,222.872
13,45-64,female,195.678
13,65+,male,109.698
13,65+,female,107.594
14,0-15,male,395.027
14,0-15,female,411.198
14,16-24,male,143.11
14,16-24,female,170.184
14,25-44,male,335.676
14,25-44,female,339.959
14,45-64,male,394.412
14,45-64,female,415.054
14,65+,male,212.284
14,65+,female,234.04
15,0-15,male,588.589
15,0-15,female,564.732
15,16-24,male,242.391
15,16-24,female,247.111
15,25-44,male,484.334
15,25-44,female,484.275
15,45-64,male,619.999
15,45-64,female,585.596
15,65+,male,282.569
15,65+,female,257.701
16,0-15,male,349.99
16,0-15,female,347.827
16,16-24,male,154.578
16,16-24,female,145.213
16,25-44,male,304.61
16,25-44,female,315.969
16,45-64,male,433.435
16,45-64,female,413.765
16,65+,male,184.46
16,65+,female,192.83
17,0-15,male,354.661
17,0-15,female,332.639
17,16-24,male,143.638
17,16-24,female,154.563
17,25-44,male,272.193
17,25-44,female,341.535
17,45-64,male,357.614
17,45-64,female,346.705
17,65+,male,160.429
17,65+,female,190.952
