county,age_band,sex,count
0,0-15,male,1376.04
0,0-15,female,1427.506
0,16-24,male,581.822
0,16-24,female,573.128
0,25-44,male,1195.067
0,25-44,female,1244.107
0,45-64,male,1485.659
0,45-64,female,1477.964
0,65+,male,694.547
0,65+,female,657.434
1,0-15,male,855.881
1,0-15,female,801.899
1,16-24,male,350.08
1,16-24,female,309.26
1,25-44,male,691.75
1,25-44,female,701.877
1,45-64,male,839.911
1,45-64,female,860.288
1,65+,male,383.993
1,65+,female,390.128
2,0-15,male,1484.378
2,0-15,female,1425.365
2,16-24,male,573.457
2,16-24,female,566.671
2,25-44,male,1154.632
2,25-44,female,1202.336
2,45-64,male,1432.491
2,45-64,female,1543.959
2,65+,male,693.23
2,65+,female,710.307
3,0-15,male,772.86
3,0-15,female,766.99
3,16-24,male,287.826
3,16-24,female,301.92
3,25-44,male,677.815
3,25-44,female,644.6
3,45-64,male,915.778
3,45-64,female,859.509
3,65+,male,372.352
3,65+,female,399.463
4,0-15,male,795.535
4,0-15,female,787.395
4,16-24,male,281.868
4,16-24,female,315.106
4,25-44,male,678.646
4,25-44,female,691.006
4,45-64,male,829.11
4,45-64,female,881.963
4,65+,male,435.609
4,65+,female,400.343
5,0-15,male,458.454
5,0-15,female,422.061
5,16-24,male,234.116
5,16-24,female,184.401
5,25-44,male,359.333
5,25-44,female,361.272
5,45-64,male,479.103
5,45-64,female,501.388
5,65+,male,214.986
5,65+,female,196.715
6,0-15,male,116.139
6,0-15,female,104.304
6,16-24,male,31.413
6,16-24,female,23.455
6,25-44,male,97.581
6,25-44,female,103.488
6,45-64,male,130.449
6,45-64,female,121.39
6,65+,male,60.545
6,65+,female,57.551
7,0-15,male,153.213
7,0-15,female,155.453
7,16-24,male,61.452
7,16-24,female,58.394
7,25-44,male,123.677
7,25-44,female,138.058
7,45-64,male,155.601
7,45-64,female,157.611
7,65+,male,81.234
7,65+,female,69.865
8,0-15,male,170.687
8,0-15,female,181.065
8,16-24,male,79.057
8,16-24,female,77.059
8,25-44,male,148.669
8,25-44,female,148.574
8,45-64,male,214.904
8,45-64,female,203.617
8,65+,male,114.923
8,65+,female,119.013
9,0-15,male,331.184
9,0-15,female,306.92
9,16-24,male,146.075
9,16-24,female,124.742
9,25-44,male,268.487
9,25-44,female,301.985
9,45-64,male,383.428
9,45-64,female,358.943
9,65+,male,169.638
9,65+,female,173.717
10,0-15,male,118.047
10,0-15,female,127.446
10,16-24,male,46.564
10,16-24,female,51.735
10,25-44,male,108.248
10,25-44,female,92.771
10,45-64,male,148.098
10,45-64,female,133.684
10,65+,male,62.073
10,65+,female,63.105
11,0-15,male,246.459
11,0-15,female,250.713
11,16-24,male,102.631
11,16-24,female,128.212
11,25-44,male,194.791
11,25-44,female,216.149
11,45-64,male,296.838
11,45-64,female,276.351
11,65+,male,106.859
11,65+,female,117.081
12,0-15,male,157.25
12,0-15,female,158.417
12,16-24,male,52.457
12,16-24,female,70.508
12,25-44,male,144.679
12,25-44,female,141.585
12,45-64,male,214.586
12,45-64,female,201.525
12,65+,male,107.612
12,65+,female,94.613
13,0-15,male,324.853
13,0-15,female,307.726
13,16-24,male,142.924
13,16-24,female,132.794
13,25-44,male,281.527
13,25-44,female,279.399
13,45-64,male,327.217
13,45-64,female,320.041
13,65+,male,141.039
13,65+,female,176.65
14,0-15,male,128.819
14,0-15,female,103.458
14,16-24,male,63.743
14,16-24,female,49.49
14,25-44,male,106.803
14,25-44,female,106.707
14,45-64,male,156.708
14,45-64,female,151.544
14,65+,male,79.192
14,65+,female,91.454
15,0-15,male,478.52
15,0-15,female,482.687
15,16-24,male,187.964
15,16-24,female,216.062
15,25-44,male,439.816
15,25-44,female,409.665
15,45-64,male,529.964
15,45-64,female,548.949
15,65+,male,272.303
15,65+,female,262.289
16,0-15,male,294.828
16,0-15,female,300.053
16,16-24,male,116.881
16,16-24,female,116.923
16,25-44,male,239.583
16,25-44,female,222.286
16,45-64,male,347.78
16,45-64,female,352.784
16,65+,male,159.533
16,65+,female,162.576
