county,age_band,sex,count
0,0-15,male,814.266
0,0-15,female,881.665
0,16-24,male,397.026
0,16-24,female,407.138
0,25-44,male,934.037
0,25-44,female,909.425
0,45-64,male,1107.676
0,45-64,female,1069.485
0,65+,male,534.323
0,65+,female,556.743
1,0-15,male,463.916
1,0-15,female,442.374
1,16-24,male,217.658
1,16-24,female,192.088
1,25-44,male,498.144
1,25-44,female,460.437
1,45-64,male,538.34
1,45-64,female,567.01
1,65+,male,310.738
1,65+,female,300.445
2,0-15,male,160.6
2,0-15,female,177.544
2,16-24,male,92.826
2,16-24,female,97.822
2,25-44,male,184.076
2,25-44,female,178.196
2,45-64,male,237.364
2,45-64,female,224.394
2,65+,male,124.85
2,65+,female,115.771
3,0-15,male,646.598
3,0-15,female,665.541
3,16-24,male,337.582
3,16-24,female,356.595
3,25-44,male,676.9
3,25-44,female,663.962
3,45-64,male,854.461
3,45-64,female,841.43
3,65+,male,430.384
3,65+,female,374.426
4,0-15,male,367.19
4,0-15,female,365.041
4,16-24,male,204.374
4,16-24,female,201.251
4,25-44,male,389.482
4,25-44,female,412.45
4,45-64,male,508.149
4,45-64,female,492.618
4,65+,male,259.428
4,65+,female,270.779
5,0-15,male,384.293
5,0-15,female,365.314
5,16-24,male,185.491
5,16-24,female,193.264
5,25-44,male,431.511
5,25-44,female,420.529
5,45-64,male,520.779
5,45-64,female,509.706
5,65+,male,231.101
5,65+,female,263.268
6,0-15,male,419.714
6,0-15,female,392.437
6,16-24,male,197.515
6,16-24,female,175.258
6,25-44,male,411.638
6,25-44,female,399.431
6,45-64,male,510.854
6,45-64,female,496.075
6,65+,male,244.5
6,65+,female,258.01
7,0-15,male,363.351
7,0-15,female,359.915
7,16-24,male,134.124
7,16-24,female,145.307
7,25-44,male,409.765
7,25-44,female,430.047
7,45-64,male,593.643
7,45-64,female,613.835
7,65+,male,285.245
7,65+,female,267.262
8,0-15,male,882.934
8,0-15,female,875.898
8,16-24,male,404.938
8,16-24,female,413.05
8,25-44,male,855.678
8,25-44,female,926.576
8,45-64,male,1147.337
8,45-64,female,1177.545
8,65+,male,533.815
8,65+,female,567.385
9,0-15,male,528.765
9,0-15,female,491.766
9,16-24,male,286.548
9,16-24,female,255.776
9,25-44,male,534.273
9,25-44,female,540.573
9,45-64,male,666.317
9,45-64,female,750.041
9,65+,male,301.357
9,65+,female,339.42
10,0-15,male,319.295
10,0-15,female,301.83
10,16-24,male,148.076
10,16-24,female,146.907
10,25-44,male,308.241
10,25-44,female,326.925
10,45-64,male,394.295
10,45-64,female,408.25
10,65+,male,173.577
10,65+,female,154.956
11,0-15,male,172.93
11,0-15,female,187.016
11,16-24,male,83.529
11,16-24,female,89.424
11,25-44,male,179.368
11,25-44,female,193.689
11,45-64,male,255.225
11,45-64,female,250.552
11,65+,male,131.938
11,65+,female,143.666
12,0-15,male,255.109
12,0-15,female,272.484
12,16-24,male,146.907
12,16-24,female,139.412
12,25-44,male,306.825
12,25-44,female,326.939
12,45-64,male,394.461
12,45-64,female,420.709
12,65+,male,198.054
12,65+,female,195.473
13,0-15,male,189.934
13,0-15,female,187.369
13,16-24,male,98.698
13,16-24,female,96.211
13,25-44,male,235.056
13,25-44,female,190.649
13,45-64,male,302.19
13,45-64,female,286.151
13,65+,male,151.915
13,65+,female,174.109
14,0-15,male,368.355
14,0-15,female,379.519
14,16-24,male,202.066
14,16-24,female,207.164
14,25-44,male,425.011
14,25-44,female,369.981
14,45-64,male,446.756
14,45-64,female,425.349
14,65+,male,227.624
14,65+,female,226.533
15,0-15,male,229.065
15,0-15,female,275.305
15,16-24,male,128.642
15,16-24,female,144.741
15,25-44,male,295.975
15,25-44,female,246.768
15,45-64,male,347.58
15,45-64,female,306.344
15,65+,male,125.626
15,65+,female,123.543
16,0-15,male,98.273
16,0-15,female,106.616
16,16-24,male,49.151
16,16-24,female,57.562
16,25-44,male,127.161
16,25-44,female,95.719
16,45-64,male,187.381
16,45-64,female,147.431
16,65+,male,74.392
16,65+,female,82.737
