estimand,level,unit,estimate,lower,upper
children_under_16,county,0,1571.9999999999998,1540.5599999999997,1603.4399999999998
children_under_16,county,1,2884.0,2826.32,2941.68
children_under_16,county,2,2322.0,2275.56,2368.44
children_under_16,county,3,1156.0,1132.88,1179.12
children_under_16,county,4,1720.0,1685.6,1754.4
children_under_16,county,5,1234.0,1209.32,1258.68
children_under_16,county,6,1822.0,1785.56,1858.44
children_under_16,county,7,1378.0000000000002,1350.4400000000003,1405.5600000000002
children_under_16,county,8,1430.0000000000002,1401.4000000000003,1458.6000000000001
children_under_16,county,9,1640.0,1607.2,1672.8
children_under_16,county,10,480.0,470.4,489.6
children_under_16,county,11,962.0,942.76,981.24
children_under_16,county,12,264.0,258.72,269.28
children_under_16,county,13,538.0,527.24,548.76
children_under_16,county,14,215.99999999999997,211.67999999999998,220.31999999999996
children_under_16,county,15,1156.0,1132.88,1179.12
children_under_16,county,16,408.0,399.84,416.16
children_under_16,nation,0,21182.0,20758.36,21605.64
children_under_16,state,0,5088.0,4986.24,5189.76
children_under_16,state,1,4670.0,4576.6,4763.4
children_under_16,state,2,3764.0,3688.72,3839.28
children_under_16,state,3,1156.0,1132.88,1179.12
children_under_16,state,4,3360.0,3292.8,3427.2
children_under_16,state,5,3144.0,3081.12,3206.88
elders_65_plus,county,0,570.0,558.6,581.4
elders_65_plus,county,1,1174.0,1150.52,1197.48
elders_65_plus,county,2,977.9999999999999,958.4399999999999,997.5599999999998
elders_65_plus,county,3,440.0,431.2,448.8
elders_65_plus,county,4,690.0,676.2,703.8
elders_65_plus,county,5,608.0,595.84,620.16
elders_65_plus,county,6,784.0,768.32,799.68
elders_65_plus,county,7,692.0000000000001,678.1600000000001,705.8400000000001
elders_65_plus,county,8,682.0,668.36,695.64
elders_65_plus,county,9,730.0,715.4,744.6
elders_65_plus,county,10,274.0,268.52,279.48
elders_65_plus,county,11,452.0,442.96,461.04
elders_65_plus,county,12,104.00000000000001,101.92000000000002,106.08000000000001
elders_65_plus,county,13,288.0,282.24,293.76
elders_65_plus,county,14,138.0,135.24,140.76
elders_65_plus,county,15,438.0,429.24,446.76
elders_65_plus,county,16,198.0,194.04,201.96
elders_65_plus,nation,0,9240.0,9055.2,9424.8
elders_65_plus,state,0,2140.0,2097.2,2182.8
elders_65_plus,state,1,2064.0,2022.72,2105.28
elders_65_plus,state,2,1704.0,1669.92,1738.08
elders_65_plus,state,3,440.0,431.2,448.8
elders_65_plus,state,4,1420.0,1391.6,1448.4
elders_65_plus,state,5,1472.0,1442.56,1501.44
households,county,0,3654.0,3580.92,3727.08
households,county,1,6904.000000000001,6765.920000000001,7042.080000000001
households,county,2,5350.0,5243.0,5457.0
households,county,3,2708.0,2653.84,2762.16
households,county,4,4044.0000000000005,3963.1200000000003,4124.88
households,county,5,3270.0,3204.6,3335.4
households,county,6,4436.0,4347.28,4524.72
households,county,7,3743.9999999999995,3669.1199999999994,3818.8799999999997
households,county,8,3935.9999999999995,3857.2799999999997,4014.7199999999993
households,county,9,4490.0,4400.2,4579.8
households,county,10,1554.0,1522.92,1585.08
households,county,11,2816.0,2759.68,2872.32
households,county,12,836.0,819.28,852.72
households,county,13,1798.0,1762.04,1833.96
households,county,14,694.0,680.12,707.88
households,county,15,3056.0,2994.88,3117.12
households,county,16,1172.0,1148.56,1195.44
households,nation,0,54462.0,53372.76,55551.24
households,state,0,12862.0,12604.76,13119.24
households,state,1,11820.0,11583.6,12056.4
households,state,2,9720.0,9525.6,9914.4
households,state,3,2708.0,2653.84,2762.16
households,state,4,8534.0,8363.32,8704.68
households,state,5,8818.0,8641.64,8994.36
low_income_household_share,county,0,0.0029090971075514654,0.0,0.022909097107551464
low_income_household_share,county,1,0.003380345497673343,0.0,0.023380345497673344
low_income_household_share,county,2,0.003604927100842419,0.0,0.02360492710084242
low_income_household_share,county,3,0.0027287663342579244,0.0,0.022728766334257924
low_income_household_share,county,4,0.0028610897416570034,0.0,0.022861089741657004
low_income_household_share,county,5,0.0020543671468199166,0.0,0.022054367146819916
low_income_household_share,county,6,0.0029090971075514654,0.0,0.022909097107551464
low_income_household_share,county,7,0.003380345497673343,0.0,0.023380345497673344
low_income_household_share,county,8,0.0029090971075514654,0.0,0.022909097107551464
low_income_household_share,county,9,0.0028610897416570034,0.0,0.022861089741657004
low_income_household_share,county,10,0.003604927100842419,0.0,0.02360492710084242
low_income_household_share,county,11,0.003604927100842419,0.0,0.02360492710084242
low_income_household_share,county,12,0.0029090971075514654,0.0,0.022909097107551464
low_income_household_share,county,13,0.0020543671468199166,0.0,0.022054367146819916
low_income_household_share,county,14,0.0020543671468199166,0.0,0.022054367146819916
low_income_household_share,county,15,0.0020543671468199166,0.0,0.022054367146819916
low_income_household_share,county,16,0.003380345497673343,0.0,0.023380345497673344
low_income_household_share,nation,0,0.0029850455094765703,0.0,0.02298504550947657
low_income_household_share,state,0,0.002909097107551465,0.0,0.022909097107551464
low_income_household_share,state,1,0.0033803454976733434,0.0,0.023380345497673344
low_income_household_share,state,2,0.003604927100842419,0.0,0.02360492710084242
low_income_household_share,state,3,0.0027287663342579244,0.0,0.022728766334257924
low_income_household_share,state,4,0.002861089741657004,0.0,0.022861089741657004
low_income_household_share,state,5,0.0020543671468199166,0.0,0.022054367146819916
mean_income_adults,county,0,235.97826232002708,231.25869707362654,240.69782756642763
mean_income_adults,county,1,191.96355428218666,188.12428319654293,195.8028253678304
mean_income_adults,county,2,207.20739213815455,203.06324429539146,211.35153998091764
mean_income_adults,county,3,246.90867430902875,241.97050082284818,251.84684779520933
mean_income_adults,county,4,217.43496851329346,213.08626914302758,221.78366788355933
mean_income_adults,county,5,221.11639200087464,216.69406416085715,225.53871984089213
mean_income_adults,county,6,235.97826232002708,231.25869707362654,240.69782756642763
mean_income_adults,county,7,191.96355428218666,188.12428319654293,195.8028253678304
mean_income_adults,county,8,235.97826232002708,231.25869707362654,240.69782756642763
mean_income_adults,county,9,217.43496851329346,213.08626914302758,221.78366788355933
mean_income_adults,county,10,207.20739213815455,203.06324429539146,211.35153998091764
mean_income_adults,county,11,207.20739213815455,203.06324429539146,211.35153998091764
mean_income_adults,county,12,235.97826232002708,231.25869707362654,240.69782756642763
mean_income_adults,county,13,221.11639200087464,216.69406416085715,225.53871984089213
mean_income_adults,county,14,221.11639200087464,216.69406416085715,225.53871984089213
mean_income_adults,county,15,221.11639200087464,216.69406416085715,225.53871984089213
mean_income_adults,county,16,191.96355428218666,188.12428319654293,195.8028253678304
mean_income_adults,nation,0,216.53736934719,212.2066219602462,220.86811673413382
mean_income_adults,state,0,235.97826232002708,231.25869707362654,240.69782756642763
mean_income_adults,state,1,191.96355428218666,188.12428319654293,195.8028253678304
mean_income_adults,state,2,207.20739213815455,203.06324429539146,211.35153998091764
mean_income_adults,state,3,246.90867430902875,241.97050082284818,251.84684779520933
mean_income_adults,state,4,217.43496851329346,213.08626914302758,221.78366788355933
mean_income_adults,state,5,221.11639200087467,216.69406416085718,225.53871984089216
median_household_income,county,0,269.41912059400863,264.03073818212846,274.8075030058888
median_household_income,county,1,207.24710958094565,203.10216738932672,211.39205177256457
median_household_income,county,2,182.398861265859,178.75088404054182,186.0468384911762
median_household_income,county,3,269.9704016263611,264.57099359383386,275.3698096588883
median_household_income,county,4,229.29584403478492,224.70992715408923,233.8817609154806
median_household_income,county,5,233.01232425142882,228.35207776640024,237.6725707364574
median_household_income,county,6,269.41912059400863,264.03073818212846,274.8075030058888
median_household_income,county,7,207.24710958094565,203.10216738932672,211.39205177256457
median_household_income,county,8,269.41912059400863,264.03073818212846,274.8075030058888
median_household_income,county,9,229.29584403478492,224.70992715408923,233.8817609154806
median_household_income,county,10,182.398861265859,178.75088404054182,186.0468384911762
median_household_income,county,11,182.398861265859,178.75088404054182,186.0468384911762
median_household_income,county,12,269.41912059400863,264.03073818212846,274.8075030058888
median_household_income,county,13,233.01232425142882,228.35207776640024,237.6725707364574
median_household_income,county,14,233.01232425142882,228.35207776640024,237.6725707364574
median_household_income,county,15,233.01232425142882,228.35207776640024,237.6725707364574
median_household_income,county,16,207.24710958094565,203.10216738932672,211.39205177256457
median_household_income,nation,0,24757.79,24262.6342,25252.9458
median_household_income,state,0,30092.605000000003,29490.752900000003,30694.457100000003
median_household_income,state,1,23148.34,22685.3732,23611.3068
median_household_income,state,2,20372.93,19965.4714,20780.388600000002
median_household_income,state,3,30154.18,29551.0964,30757.263600000002
median_household_income,state,4,25611.059999999998,25098.838799999998,26123.281199999998
median_household_income,state,5,26026.17,25505.6466,26546.693399999996
persons,county,0,6716.0,6581.68,6850.32
persons,county,1,12222.0,11977.56,12466.44
persons,county,2,9932.0,9733.36,10130.64
persons,county,3,4868.0,4770.64,4965.36
persons,county,4,7430.0,7281.4,7578.6
persons,county,5,5923.999999999999,5805.5199999999995,6042.479999999999
persons,county,6,7844.0,7687.12,8000.88
persons,county,7,6370.000000000001,6242.600000000001,6497.400000000001
