county,age_band,sex,count
0,0-15,male,580.0
0,0-15,female,555.0
0,16-24,male,281.0
0,16-24,female,340.0
0,25-44,male,721.0
0,25-44,female,681.0
0,45-64,male,732.0
0,45-64,female,755.0
0,65+,male,256.0
0,65+,female,217.0
1,0-15,male,614.0
1,0-15,female,622.0
1,16-24,male,381.0
1,16-24,female,370.0
1,25-44,male,767.0
1,25-44,female,759.0
1,45-64,male,792.0
1,45-64,female,691.0
1,65+,male,240.0
1,65+,female,225.0
2,0-15,male,241.0
2,0-15,female,232.0
2,16-24,male,147.0
2,16-24,female,151.0
2,25-44,male,307.0
2,25-44,female,268.0
2,45-64,male,380.0
2,45-64,female,367.0
2,65+,male,161.0
2,65+,female,153.0
3,0-15,male,165.0
3,0-15,female,158.0
3,16-24,male,90.0
3,16-24,female,116.0
3,25-44,male,181.0
3,25-44,female,192.0
3,45-64,male,269.0
3,45-64,female,266.0
3,65+,male,83.0
3,65+,female,94.0
4,0-15,male,270.0
4,0-15,female,264.0
4,16-24,male,153.0
4,16-24,female,130.0
4,25-44,male,346.0
4,25-44,female,340.0
4,45-64,male,447.0
4,45-64,female,484.0
4,65+,male,201.0
4,65+,female,175.0
5,0-15,male,119.0
5,0-15,female,140.0
5,16-24,male,49.0
5,16-24,female,72.0
5,25-44,male,193.0
5,25-44,female,162.0
5,45-64,male,295.0
5,45-64,female,303.0
5,65+,male,108.0
5,65+,female,104.0
6,0-15,male,322.0
6,0-15,female,341.0
6,16-24,male,180.0
6,16-24,female,190.0
6,25-44,male,377.0
6,25-44,female,374.0
6,45-64,male,493.0
6,45-64,female,462.0
6,65+,male,162.0
6,65+,female,185.0
7,0-15,male,176.0
7,0-15,female,179.0
7,16-24,male,105.0
7,16-24,female,89.0
7,25-44,male,192.0
7,25-44,female,203.0
7,45-64,male,242.0
7,45-64,female,244.0
7,65+,male,88.0
7,65+,female,81.0
8,0-15,male,174.0
8,0-15,female,198.0
8,16-24,male,119.0
8,16-24,female,92.0
8,25-44,male,250.0
8,25-44,female,230.0
8,45-64,male,263.0
8,45-64,female,271.0
8,65+,male,93.0
8,65+,female,99.0
9,0-15,male,261.0
9,0-15,female,276.0
9,16-24,male,172.0
9,16-24,female,142.0
9,25-44,male,331.0
9,25-44,female,308.0
9,45-64,male,361.0
9,45-64,female,324.0
9,65+,male,115.0
9,65+,female,112.0
10,0-15,male,160.0
10,0-15,female,169.0
10,16-24,male,110.0
10,16-24,female,111.0
10,25-44,male,227.0
10,25-44,female,180.0
10,45-64,male,264.0
10,45-64,female,276.0
10,65+,male,84.0
10,65+,female,114.0
11,0-15,male,485.0
11,0-15,female,502.0
11,16-24,male,224.0
11,16-24,female,250.0
11,25-44,male,564.0
11,25-44,female,544.0
11,45-64,male,751.0
11,45-64,female,734.0
11,65+,male,252.0
11,65+,female,264.0
12,0-15,male,269.0
12,0-15,female,260.0
12,16-24,male,158.0
12,16-24,female,158.0
12,25-44,male,318.0
12,25-44,female,290.0
12,45-64,male,387.0
12,45-64,female,390.0
12,65+,male,150.0
12,65+,female,131.0
13,0-15,male,193.0
13,0-15,female,207.0
13,16-24,male,107.0
13,16-24,female,102.0
13,25-44,male,258.0
13,25-44,female,234.0
13,45-64,male,271.0
13,45-64,female,293.0
13,65+,male,113.0
13,65+,female,101.0
14,0-15,male,182.0
14,0-15,female,158.0
14,16-24,male,97.0
14,16-24,female,98.0
14,25-44,male,189.0
14,25-44,female,212.0
14,45-64,male,281.0
14,45-64,female,310.0
14,65+,male,97.0
14,65+,female,123.0
15,0-15,male,400.0
15,0-15,female,428.0
15,16-24,male,228.0
15,16-24,female,236.0
15,25-44,male,492.0
15,25-44,female,490.0
15,45-64,male,553.0
15,45-64,female,612.0
15,65+,male,206.0
15,65+,female,181.0
16,0-15,male,519.0
16,0-15,female,472.0
16,16-24,male,265.0
16,16-24,female,273.0
16,25-44,male,551.0
16,25-44,female,549.0
16,45-64,male,654.0
16,45-64,female,718.0
16,65+,male,254.0
16,65+,female,243.0
