estimand,level,unit,sex,age_band,estimate,lower,upper
children_under_16,county,0,,,790.8038949906302,774.9878170908175,806.6199728904428
children_under_16,county,1,,,882.8088329767677,865.1526563172323,900.4650096363031
children_under_16,county,2,,,989.7314306616482,969.9368020484153,1009.5260592748812
children_under_16,county,3,,,352.9591012303389,345.8999192057321,360.0182832549457
children_under_16,county,4,,,808.7646542295237,792.5893611449332,824.9399473141142
children_under_16,county,5,,,255.02693731395615,249.92639856767704,260.12747606023527
children_under_16,county,6,,,404.38232711476184,396.2946805724666,412.4699736570571
children_under_16,county,7,,,135.84549048297134,133.12858067331192,138.56240029263077
children_under_16,county,8,,,413.00100186217486,404.74098182493134,421.2610218994184
children_under_16,county,9,,,260.7748254807039,255.55932897108983,265.99032199031797
children_under_16,county,10,,,657.8050581058425,644.6489569437256,670.9611592679594
children_under_16,county,11,,,1374.1111400247082,1346.628917224214,1401.5933628252023
children_under_16,county,12,,,999.288558215433,979.3027870511244,1019.2743293797416
children_under_16,county,13,,,190.42626790916518,186.61774255098186,194.2347932673485
children_under_16,county,14,,,533.6787126116733,523.0051383594398,544.3522868639068
children_under_16,county,15,,,638.0349607310766,625.274261516455,650.7956599456982
children_under_16,county,16,,,1055.4169203456208,1034.3085819387084,1076.5252587525333
children_under_16,nation,0,,,10742.860114286996,10528.002912001255,10957.717316572736
children_under_16,state,0,,,3085.932472042982,3024.2138226021225,3147.651121483842
children_under_16,state,1,,,2669.920974863651,2616.5225553663777,2723.319394360924
children_under_16,state,2,,,2110.456727146162,2068.247592603239,2152.665861689085
children_under_16,state,3,,,1408.3760215759598,1380.2085011444406,1436.5435420074791
children_under_16,state,4,,,1213.1469813442855,1188.8840417173997,1237.4099209711712
children_under_16,state,5,,,255.02693731395615,249.92639856767704,260.12747606023527
elders_65_plus,county,0,,,466.34975498299696,457.022759883337,475.6767500826569
elders_65_plus,county,1,,,492.01500693906945,482.17470680028805,501.85530707785085
elders_65_plus,county,2,,,637.9824265924973,625.2227780606473,650.7420751243473
elders_65_plus,county,3,,,195.5138765987187,191.60359906674432,199.42415413069307
elders_65_plus,county,4,,,584.2461984028375,572.5612744347808,595.9311223708943
elders_65_plus,county,5,,,261.565881113077,256.33456349081547,266.79719873533855
elders_65_plus,county,6,,,292.12309920141877,286.2806372173904,297.96556118544714
elders_65_plus,county,7,,,87.5662154146565,85.81489110636336,89.31753972294963
